hin_phonemic.tsv	hin	Hindi	Hindi	False	Phonemic	7928
hun_phonemic.tsv	hun	Hungarian	Hungarian	True	Phonemic	2
hun_phonetic.tsv	hun	Hungarian	Hungarian	True	Phonetic	43525
ice_phonemic.tsv	ice	Icelandic	Icelandic	True	Phonemic	9378
ice_phonetic.tsv	ice	Icelandic	Icelandic	True	Phonetic	338
ido_phonemic.tsv	ido	Ido	Ido	True	Phonemic	4911
ido_phonetic.tsv	ido	Ido	Ido	True	Phonetic	9
ind_phonemic.tsv	ind	Indonesian	Indonesian	True	Phonemic	1111
ind_phonetic.tsv	ind	Indonesian	Indonesian	True	Phonetic	21
gle_phonetic.tsv	gle	Irish	Irish	True	Phonetic	1739
gle_phonemic.tsv	gle	Irish	Irish	True	Phonemic	6720
ita_phonemic.tsv	ita	Italian	Italian	True	Phonemic	9542
ita_phonetic.tsv	ita	Italian	Italian	True	Phonetic	5480
jpn_phonetic.tsv	jpn	Japanese	Japanese	False	Phonetic	24585
jpn_phonemic.tsv	jpn	Japanese	Japanese	False	Phonemic	130
kor_phonetic.tsv	kor	Korean	Korean	False	Phonetic	12740
kor_phonemic.tsv	kor	Korean	Korean	False	Phonemic	25
kur_phonetic.tsv	kur	Kurdish	Kurdish	True	Phonetic	89
kur_phonemic.tsv	kur	Kurdish	Kurdish	True	Phonemic	1131
lat_phonetic.tsv	lat	Latin	Latin	True	Phonetic	32113
lat_phonemic.tsv	lat	Latin	Latin	True	Phonemic	36074
lav_phonetic.tsv	lav	Latvian	Latvian	True	Phonetic	1331
lav_phonemic.tsv	lav	Latvian	Latvian	True	Phonemic	15
lit_phonetic.tsv	lit	Lithuanian	Lithuanian	True	Phonetic	12730
lit_phonemic.tsv	lit	Lithuanian	Lithuanian	True	Phonemic	294
dsb_phonetic.tsv	dsb	Lower Sorbian	Lower Sorbian	True	Phonetic	1331
dsb_phonemic.tsv	dsb	Lower Sorbian	Lower Sorbian	True	Phonemic	1916
ltz_phonetic.tsv	ltz	Luxembourgish	Luxembourgish	True	Phonetic	1825
ltz_phonemic.tsv	ltz	Luxembourgish	Luxembourgish	True	Phonemic	4086
mac_phonemic.tsv	mac	Macedonian	Macedonian	True	Phonemic	400
mac_phonetic.tsv	mac	Macedonian	Macedonian	True	Phonetic	4752
may_phonetic.tsv	may	Malay (macrolanguage)	Malay	True	Phonetic	660
may_phonemic.tsv	may	Malay (macrolanguage)	Malay	True	Phonemic	2503
mlt_phonemic.tsv	mlt	Maltese	Maltese	True	Phonemic	1934
mlt_phonetic.tsv	mlt	Maltese	Maltese	True	Phonetic	21
enm_phonemic.tsv	enm	Middle English (1100-1500)	Middle English	True	Phonemic	6473
enm_phonetic.tsv	enm	Middle English (1100-1500)	Middle English	True	Phonetic	40
mon_phonemic.tsv	mon	Mongolian	Mongolian	True	Phonemic	987
mon_phonetic.tsv	mon	Mongolian	Mongolian	True	Phonetic	437
sme_phonemic.tsv	sme	Northern Sami	Northern Sami	True	Phonemic	3353
nor_phonetic.tsv	nor	Norwegian	Norwegian	True	Phonetic	59
nor_phonemic.tsv	nor	Norwegian	Norwegian	True	Phonemic	2147
nob_phonetic.tsv	nob	Norwegian Bokmål	Norwegian Bokmål	True	Phonetic	509
nob_phonemic.tsv	nob	Norwegian Bokmål	Norwegian Bokmål	True	Phonemic	886
nno_phonemic.tsv	nno	Norwegian Nynorsk	Norwegian Nynorsk	True	Phonemic	1110
nno_phonetic.tsv	nno	Norwegian Nynorsk	Norwegian Nynorsk	True	Phonetic	156
ang_phonemic.tsv	ang	Old English (ca. 450-1100)	Old English	True	Phonemic	6249
ang_phonetic.tsv	ang	Old English (ca. 450-1100)	Old English	True	Phonetic	1151
sga_phonetic.tsv	sga	Old Irish (to 900)	Old Irish	True	Phonetic	4
sga_phonemic.tsv	sga	Old Irish (to 900)	Old Irish	True	Phonemic	1676
per_phonemic.tsv	per	Persian	Persian	False	Phonemic	3362
per_phonetic.tsv	per	Persian	Persian	False	Phonetic	2561
pol_phonemic.tsv	pol	Polish	Polish	True	Phonemic	60352
pol_phonetic.tsv	pol	Polish	Polish	True	Phonetic	66
por_phonetic.tsv	por	Portuguese	Portuguese	True	Phonetic	1283
por_phonemic.tsv	por	Portuguese	Portuguese	True	Phonemic	20336
rum_phonetic.tsv	rum	Romanian	Romanian	True	Phonetic	4330
rum_phonemic.tsv	rum	Romanian	Romanian	True	Phonemic	3108
rus_phonetic.tsv	rus	Russian	Russian	True	Phonetic	389630
san_phonetic.tsv	san	Sanskrit	Sanskrit	False	Phonetic	451
san_phonemic.tsv	san	Sanskrit	Sanskrit	False	Phonemic	5306
gla_phonetic.tsv	gla	Scottish Gaelic	Scottish Gaelic	True	Phonetic	119
gla_phonemic.tsv	gla	Scottish Gaelic	Scottish Gaelic	True	Phonemic	894
slo_phonetic.tsv	slo	Slovak	Slovak	True	Phonetic	297
slo_phonemic.tsv	slo	Slovak	Slovak	True	Phonemic	3792
slv_phonemic.tsv	slv	Slovenian	Slovene	True	Phonemic	4439
slv_phonetic.tsv	slv	Slovenian	Slovene	True	Phonetic	2
spa_phonetic.tsv	spa	Spanish	Spanish	True	Phonetic	48315
spa_phonemic.tsv	spa	Spanish	Spanish	True	Phonemic	56409
swe_phonemic.tsv	swe	Swedish	Swedish	True	Phonemic	2641
swe_phonetic.tsv	swe	Swedish	Swedish	True	Phonetic	142
tgl_phonetic.tsv	tgl	Tagalog	Tagalog	True	Phonetic	14
tgl_phonemic.tsv	tgl	Tagalog	Tagalog	True	Phonemic	1377
tam_phonemic.tsv	tam	Tamil	Tamil	False	Phonemic	1073
tam_phonetic.tsv	tam	Tamil	Tamil	False	Phonetic	1014
tur_phonemic.tsv	tur	Turkish	Turkish	True	Phonemic	1734
tur_phonetic.tsv	tur	Turkish	Turkish	True	Phonetic	2020
ukr_phonetic.tsv	ukr	Ukrainian	Ukrainian	True	Phonetic	1642
ukr_phonemic.tsv	ukr	Ukrainian	Ukrainian	True	Phonemic	215
vie_phonemic.tsv	vie	Vietnamese	Vietnamese	True	Phonemic	27
vie_phonetic.tsv	vie	Vietnamese	Vietnamese	True	Phonetic	13136
wel_phonemic.tsv	wel	Welsh	Welsh	True	Phonemic	9670
wel_phonetic.tsv	wel	Welsh	Welsh	True	Phonetic	484
zul_phonemic.tsv	zul	Zulu	Zulu	True	Phonemic	915
