աբոլիցիոնիզմ	ɑ b ɔ l i t͡sʰ i ɔ n i z m	0
աբոնեմենտ	ɑ b ɔ n ɛ m ɛ n t	7
աբոնեմենտային	ɑ b ɔ n ɛ m ɛ n t ɑ j i n	4
աբոնենտ	ɑ b ɔ n ɛ n t	0
աբովյան	ɑ b ɔ v j ɑ n	446
աբորտ	ɑ b o ɾ t	31
աբուջա	ɑ b u d͡ʒ ɑ	0
աբուռ	ɑ b u r	2
աբսոլյուտ	ɑ pʰ s ɔ l j u t	4
աբսոլյուտիզմ	ɑ b s ɔ l j u t i z m	0
աբսորբել	ɑ pʰ s ɔ ɾ b ɛ l	0
աբսուրդ	ɑ pʰ s u ɾ d	73
աբստրակտ	ɑ pʰ s t ɾ ɑ k t	44
աբստրակցիա	ɑ pʰ s t ɾ ɑ k t͡sʰ j ɑ	7
աբստրահել	ɑ pʰ s t ɾ ɑ h ɛ l	0
աբստրահում	ɑ pʰ s t ɾ ɑ h u m	0
աբստրահվել	ɑ pʰ s t ɾ ɑ h v ɛ l	0
աբրա	ɑ b ɾ ɑ	1
աբրահամ	ɑ b ɾ ɑ h ɑ m	251
աբրահամ	ɑ pʰ ɾ ɑ h ɑ m	251
աբրահամյան	ɑ b ɾ ɑ h ɑ m j ɑ n	304
աբրամ	ɑ b ɾ ɑ m	8
աբրամ	ɑ pʰ ɾ ɑ m	8
աբրեշում	ɑ b ɾ ɛ ʃ u m	0
աբրեշումե	ɑ b ɾ ɛ ʃ u m ɛ	0
աբրուցցո	ɑ b ɾ u t͡sʰː ɔ	0
աբքայք	ɑ b kʰ ɑ j kʰ	0
ագա	ɑ ɡ ɑ	7
ագահ	ɑ ɡ ɑ h	44
ագահաբար	ɑ ɡ ɑ h ɑ b ɑ ɾ	7
ագահանալ	ɑ ɡ ɑ h ɑ n ɑ l	0
ագահել	ɑ ɡ ɑ h ɛ l	0
ագահորեն	ɑ ɡ ɑ h ɔ ɾ ɛ n	6
ագահություն	ɑ ɡ ɑ h u tʰ j u n	5
ագամեմնոն	ɑ ɡ ɑ m ɛ m n o n	0
ագանյա	ɑ ɡ ɑ n j ɑ	0
ագարակ	ɑ ɡ ɑ ɾ ɑ k	46
ագարականալ	ɑ ɡ ɑ ɾ ɑ k ɑ n ɑ l	0
ագարակացնել	ɑ ɡ ɑ ɾ ɑ k ɑ t͡sʰ n ɛ l	0
ագարտալա	ɑ ɡ ɑ ɾ t ɑ l ɑ	1
ագեվազ	ɑ ɡ ɛ v ɑ z	0
ագի	ɑ ɡ i	0
ագինսկոյե	ɑ ɡ i n s k ɔ j ɛ	0
ագն	ɑ ɡ ə n ə	1321
ագնոստիկ	ɑ ɡ n o s t i k	4
ագնոստիցիզմ	ɑ ɡ n o s t i t sʰ i z m	1
ագոն	ɑ ɡ o n	2
ագույց	ɑ ɡ u j t sʰ	0
ագուռ	ɑ ɡ u r	0
ագուցահանել	ɑ ɡ u t͡sʰ ɑ h ɑ n ɛ l	0
ագուցանել	ɑ ɡ u t͡sʰ ɑ n ɛ l	0
ագուցավորել	ɑ ɡ u t͡sʰ ɑ v ɔ ɾ ɛ l	0
ագուցել	ɑ ɡ u t͡sʰ ɛ l	1
ագուցվել	ɑ ɡ u t͡sʰ v ɛ l	1
ագռավ	ɑ ɡ r ɑ v	16
ագռավանալ	ɑ ɡ r ɑ v ɑ n ɑ l	0
ագրեգատավորել	ɑ ɡ ɾ ɛ ɡ ɑ t ɑ v ɔ ɾ ɛ l	0
ագրեսիա	ɑ ɡ ɾ ɛ s j ɑ	75
ագրիպպաս	ɑ kʰ ɾ i bː ɑ s	6
ագրիպպաս	ɑ ɡ ɾ i pː ɑ s	6
ադամ	ɑ d ɑ m	262
ադամ	ɑ tʰ ɑ m	262
ադամաթուզ	ɑ d ɑ m ɑ tʰ u z	2
ադամանդ	ɑ d ɑ m ɑ n d	29
ադամանդագործ	ɑ d ɑ m ɑ n d ɑ ɡ o ɾ t͡s	1
ադամանդագործական	ɑ d ɑ m ɑ n d ɑ ɡ o ɾ t͡s ɑ k ɑ n	6
ադամանդագործություն	ɑ d ɑ m ɑ n d ɑ ɡ o ɾ t͡s u t͡sʰ j u n	0
ադամանդել	ɑ d ɑ m ɑ n d ɛ l	0
ադամանդվել	ɑ d ɑ m ɑ n d v ɛ l	0
ադանա	ɑ d ɑ n ɑ	18
ադլեր	ɑ d l ɛ ɾ	5
ադրբեջան	ɑ d ə ɾ b ɛ d͡ʒ ɑ n	322
ադրբեջանական	ɑ d ə ɾ b ɛ d͡ʒ ɑ n ɑ k ɑ n	3125
ադրբեջաներեն	ɑ d ə ɾ b ɛ d͡ʒ ɑ n ɛ ɾ ɛ n	60
ադրբեջանցի	ɑ d ə ɾ b ɛ d͡ʒ ɑ n t͡sʰ i	1046
ադրիանապոլիս	ɑ d ɾ i j ɑ n ɑ p o l i s	1
ադրիանոս	ɑ d ɾ i j ɑ n ɔ s	2
ազաբանալ	ɑ z ɑ b ɑ n ɑ l	0
ազաբացնել	ɑ z ɑ b ɑ t͡sʰ n ɛ l	0
ազազանալ	ɑ z ɑ z ɑ n ɑ l	0
ազազել	ɑ z ɑ z ɛ l	0
ազատ	ɑ z ɑ d	4743
ազատ	ɑ z ɑ t	4743
ազատագնել	ɑ z ɑ t ɑ ɡ ə n ɛ l	0
ազատագնվել	ɑ z ɑ t ɑ ɡ ə n v ɛ l	0
ազատագրել	ɑ z ɑ t ɑ ɡ ɾ ɛ l	118
ազատագրում	ɑ z ɑ t ɑ ɡ ɾ u m	24
ազատագրվել	ɑ z ɑ t ɑ ɡ ə ɾ v ɛ l	49
ազատազրկել	ɑ z ɑ t ɑ z ə ɾ k ɛ l	21
ազատականացնել	ɑ z ɑ t ɑ k ɑ n ɑ t͡sʰ n ɛ l	5
ազատանի	ɑ z ɑ t ɑ n i	14
ազատել	ɑ z ɑ t ɛ l	425
ազատություն	ɑ z ɑ t u tʰ j u n	584
ազատքեղ	ɑ z ɑ t kʰ ɛ ʁ	0
ազբ	ɑ z b	9
ազբ	ɑ z ə b ə	9
ազբեստ	ɑ z b ɛ s t	0
ազգ	ɑ z ɡ	870
ազգագրական	ɑ z ɡ ɑ ɡ ə ɾ ɑ k ɑ n	107
ազգական	ɑ z ɡ ɑ k ɑ n	28
ազգային	ɑ z ɡ ɑ j i n	13549
ազգայնականություն	ɑ z ɡ ɑ j n ɑ k ɑ n u tʰ j u n	9
ազգայնացում	ɑ z ɡ ɑ j n ɑ t͡sʰ u m	0
ազգանուն	ɑ z ɡ ɑ n u n	65
ազգասեր	ɑ z ɡ ɑ s ɛ ɾ	26
ազգեր	ɑ z ɡ ɛ ɾ	59
ազգերի	ɑ z ɡ ɛ ɾ i	517
ազգություն	ɑ z ɡ u tʰ j u n	33
ազգուտակ	ɑ z ɡ u t ɑ k	0
ազդ	ɑ z d	7
ազդանշան	ɑ z d ɑ n ə ʃ ɑ n	105
ազդարար	ɑ z d ɑ ɾ ɑ ɾ	48
ազդարարել	ɑ z d ɑ ɾ ɑ ɾ ɛ l	16
ազդել	ɑ z d ɛ l	546
ազդեցիկ	ɑ z d ɛ t͡sʰ i k	353
ազդեցություն	ɑ z d ɛ t͡sʰ u tʰ j u n	1219
ազդող	ɑ z d ɔ ʁ	98
ազդու	ɑ z d u	26
ազդվել	ɑ z d v ɛ l	13
ազդր	ɑ z d ə ɾ	0
ազդրոսկր	ɑ z d ɾ ɔ s k ə ɾ	0
ազերի	ɑ z ɛ ɾ i	115
ազիկ	ɑ z i k	1
ազնավոր	ɑ z n ɑ v o ɾ	0
ազնավուր	ɑ z n ɑ v u ɾ	180
ազնիվ	ɑ z n i v	649
ազնվական	ɑ z n ə v ɑ k ɑ n	58
ազնվամորի	ɑ z n ə v ɑ m ɔ ɾ i	5
ազոխ	ɑ z o χ	7
ազոտ	ɑ z o t	8
ազորներ	ɑ z ɔ ɾ n ɛ ɾ	0
աթաբեկ	ɑ tʰ ɑ b ɛ k	2
աթեիզմ	ɑ tʰ ɛ j i z m	1
աթեիստ	ɑ tʰ ɛ i s t	27
աթենք	ɑ tʰ ɛ n kʰ	19
աթլետիկա	ɑ tʰ l ɛ t i k ɑ	4
աթոռ	ɑ tʰ ɔ r	342
աթոռակ	ɑ tʰ o r ɑ k	2
աժ	ɑ ʒ ə	5680
աժդահա	ɑ ʒ d ɑ h ɑ	5
աժդահակ	ɑ ʒ d ɑ h ɑ k	2
ալ	ɑ l	1318
ալադին	ɑ l ɑ d i n	1
ալազան	ɑ l ɑ z ɑ n	2
ալամ	ɑ l ɑ m	21
ալան	ɑ l ɑ n	84
ալանի	ɑ l ɑ n i	2
ալանք	ɑ l ɑ ŋ kʰ	0
ալավերդի	ɑ l ɑ v ɛ ɾ d i	111
ալարել	ɑ l ɑ ɾ ɛ l	4
ալբաներեն	ɑ l b ɑ n ɛ ɾ ɛ n	1
ալբանիա	ɑ l b ɑ n j ɑ	22
ալբատրոս	ɑ l b ɑ t ɾ o s	2
ալբերտ	ɑ l b ɛ ɾ t	260
ալբոմ	ɑ l b o m	49
ալբոմ	ɑ lʲ b o m	49
ալգորիթմ	ɑ l ɡ o ɾ i tʰ m	9
ալեբաստր	ɑ l ɛ b ɑ s t ə ɾ	0
ալեզարդ	ɑ l ɛ z ɑ ɾ tʰ	5
ալեկոծ	ɑ l ɛ k ɔ t͡s	14
ալեկոծել	ɑ l ɛ k ɔ t͡s ɛ l	1
ալեհավաք	ɑ l ɛ h ɑ v ɑ kʰ	1
ալեհերձ	ɑ l ɛ h ɛ ɾ d͡z	0
ալեմաներեն	ɑ l ɛ m ɑ n ɛ ɾ ɛ n	0
ալերգիա	ɑ l ɛ ɾ ɡ j ɑ	23
ալեւոր	ɑ l ɛ v o ɾ	0
ալեքսանդր	ɑ l ɛ kʰ s ɑ n d ə ɾ	1682
ալեքսանդրիա	ɑ l ɛ kʰ s ɑ n d ɾ j ɑ	12
ալժիր	ɑ l ʒ i ɾ	13
ալի	ɑ l i	136
ալիբի	ɑ l i b i	3
ալիգատոր	ɑ l i ɡ ɑ t o ɾ	3
ալիեւ	ɑ l i j ɛ v	13
ալիստեր	ɑ l i s t ɛ ɾ	0
ալիք	ɑ l i kʰ	281
ալկայոս	ɑ l k ɑ j o s	0
ալկաշ	ɑ l k ɑ ʃ	2
ալկիբիադես	ɑ l k i b j ɑ d ɛ s	0
ալկման	ɑ l k m ɑ n	0
ալկմենե	ɑ l k m ɛ n ɛ	0
ալկոհոլ	ɑ l k ɔ h ɔ l	77
ալկոհոլային	ɑ l k o h o l ɑ j i n	175
ալկոհոլիզմ	ɑ l k o h o l i z m	0
ալկոհոլիկ	ɑ l k o h o l i k	0
ալմաթի	ɑ l m ɑ tʰ i	5
ալմանախ	ɑ l m ɑ n ɑ χ	2
ալմանախ	ɑ lʲ m ɑ n ɑ χ	2
ալմաս	ɑ l m ɑ s	0
ալմաստ	ɑ l m ɑ s t	14
ալյանս	ɑ l j ɑ n s	11
ալյասկա	ɑ l j ɑ s k ɑ	0
ալյումին	ɑ l j u m i n	5
ալյումինում	ɑ l j u m i n u m	0
ալյուր	ɑ l j u ɾ	92
ալնիստ	ɑ l n i s t	0
ալոէ	ɑ l o ɛ	2
ալոճ	ɑ l ɔ t͡ʃ	4
ալոճենի	ɑ l ɔ t͡ʃ ɛ n i	0
ալոջ	ɑ l ɔ d͡ʒ	0
ալուցք	ɑ l u t͡sʰ kʰ	0
ալպագա	ɑ l p ɑ ɡ ɑ	0
ալպակ	ɑ l p ɑ k	0
ալպակա	ɑ l p ɑ k ɑ	0
ալպեր	ɑ l p ɛ ɾ	4
ալպինիզմ	ɑ l p i n i z m	0
ալպինիստ	ɑ l p i n i s t	5
ալջունիդ	ɑ l d ʒ u n i d	0
ալտ	ɑ l t	5
ալտերնատիվ	ɑ l t ɛ ɾ n ɑ t i v	33
ալք	ɑ l kʰ	0
ալքիմիա	ɑ l kʰ i m j ɑ	0
ալքիմիկոս	ɑ l kʰ i m i k o s	6
ախալցխա	ɑ χ ɑ l t͡sʰ ə χ ɑ	19
ախալքալաք	ɑ χ ɑ l kʰ ɑ l ɑ kʰ	11
ախալքալաքի	ɑ χ ɑ l kʰ ɑ l ɑ kʰ i	40
ախոյան	ɑ χ ɔ j ɑ n	11
ախոռ	ɑ χ ɔ r	4
ախորժ	ɑ χ ɔ ɾ ʒ	1
ախորժակ	ɑ χ ɔ ɾ ʒ ɑ k	33
ախուրյան	ɑ χ u ɾ j ɑ n	51
ախպար	ɑ χ p ɑ ɾ	12
ախպեր	ɑ χ p ɛ ɾ	81
ախտ	ɑ χ t	9
ախտաբան	ɑ χ t ɑ b ɑ n	1
ախտարար	ɑ χ t ɑ ɾ ɑ ɾ	0
ախտորոշել	ɑ χ t ɔ ɾ ɔ ʃ ɛ l	50
ախտորոշում	ɑ χ t ɔ ɾ ɔ ʃ u m	65
ած	ɑ d z	2
ած	ɑ t s	2
ածական	ɑ t͡s ɑ k ɑ n	1
ածականային	ɑ t͡s ɑ k ɑ n ɑ j i n	0
ածանց	ɑ t͡s ɑ n t sʰ	1
ածանցել	ɑ t͡s ɑ n t͡sʰ ɛ l	1
ածանցյալ	ɑ t͡s ɑ n t͡sʰ j ɑ l	43
ածել	ɑ t͡s ɛ l	35
ածելի	ɑ t͡s ɛ l i	5
ածեր	ɑ d z ɛ ɾ	1
ածեր	ɑ t s ɛ ɾ	1
ածիկ	ɑ t͡s i k	2
ածխաթթու	ɑ t͡s χ ɑ tʰ ə tʰ u	36
ածխածին	ɑ t s χ ɑ t s i n	3
ածու	ɑ t͡s u	7
ածուխ	ɑ t͡s u χ	14
ածք	ɑ d z kʰ	0
ածք	ɑ t s kʰ	0
ակ	ɑ k	57
ակադեմիա	ɑ k ɑ d ɛ m j ɑ	84
ակահ	ɑ k ɑ h	0
ական	ɑ k ɑ n	92
ականակիտ	ɑ k ɑ n ɑ k i t	0
ականավոր	ɑ k ɑ n ɑ v ɔ ɾ	143
ականատես	ɑ k ɑ n ɑ t ɛ s	418
ականի	ɑ k ɑ n i	84
ականջ	ɑ k ɑ n d͡ʒ	128
ականջակալ	ɑ k ɑ n d͡ʒ ɑ k ɑ l	14
ականջատ	ɑ k ɑ n d͡ʒ ɑ t	0
ականջօղ	ɑ k ɑ n d͡ʒ ɔ ʁ	6
ակն	ɑ k ə n	30
ակնաբանություն	ɑ k n ɑ b ɑ n u tʰ j u n	0
ակնաբուժություն	ɑ k n ɑ b u ʒ u tʰ j u n	0
ակնախնձոր	a k n a χ ə n d͡z o ɾ	0
ակնածալի	ɑ k n ɑ t͡s ɑ l i	1
ակնածալից	ɑ k n ɑ t͡s ɑ l i t͡sʰ	0
ակնածական	ɑ k n ɑ t͡s ɑ k ɑ n	0
ակնածանք	ɑ k n ɑ t͡s ɑ ŋ kʰ	13
ակնածել	ɑ k n ɑ t͡s ɛ l	0
ակնածելի	ɑ k n ɑ t͡s ɛ l i	0
ակնածիածան	ɑ k n ɑ t͡s i j ɑ t͡s ɑ n	0
ակնածոտ	ɑ k n ɑ t͡s ɔ t	0
ակնածու	ɑ k n ɑ t s u	0
ակնածու	ɑ ɡ n ɑ d z u	0
ակնածություն	ɑ k n ɑ t͡s u tʰ j u n	0
ակնակապիճ	ɑ k n ɑ k ɑ p i t͡ʃ	0
ակնաղբյուր	ɑ k n ɑ χ p j u ɾ	9
ակնաղբյուր	ɑ k n ɑ χ pʰ j u ɾ	9
ակնամոմ	ɑ k n ɑ m o m	1
ակնային	ɑ k n ɑ j i n	6
ակնարկ	ɑ k n ɑ ɾ k	114
ակնեղեն	ɑ k n ɛ ʁ ɛ n	1
ակներեւ	ɑ k n ɛ ɾ ɛ v	20
ակներեւաբար	ɑ k n ɛ ɾ ɛ v ɑ b ɑ ɾ	5
ակներեւապես	ɑ k n ɛ ɾ ɛ v ɑ p ɛ s	0
ակներեւորեն	ɑ k n ɛ ɾ ɛ v ɔ ɾ ɛ n	0
ակնթարթ	ɑ k ə n tʰ ɑ ɾ tʰ	77
ակնկալել	ɑ k ə ŋ k ɑ l ɛ l	175
ակնկալիք	ɑ k ə ŋ k ɑ l i kʰ	82
ակնհայտ	ɑ k ə n h ɑ j t	1564
ակնհայտնի	ɑ k ə n h ɑ j t n i	1
ակնոց	ɑ k n ɔ t͡sʰ	46
ակոս	ɑ k o s	8
ակոս	ɑ ɡ o s	8
ակորդեոն	ɑ k o ɾ d ɛ o n	8
ակութ	ɑ k u tʰ	0
ակումբ	ɑ k u m b	898
ակունք	ɑ k u ŋ kʰ	32
ակռա	ɑ k r ɑ	0
ակռա	ɑ ɡ r ɑ	0
ակտինիում	ɑ k t i n j u m	0
ակտինիում	ɑ k t s i n j u m	0
ակտինիում	ɑ k tʲ i nʲ j u m	0
ակրոբատ	ɑ k ɾ o b ɑ t	0
ակրոպոլիս	ɑ k ɾ ɔ p ɔ l i s	2
ահ	ɑ h	382
ահաբեկ	ɑ h ɑ b ɛ k	0
ահաբեկել	ɑ h ɑ b ɛ k ɛ l	37
ահաբեկիչ	ɑ h ɑ b ɛ k i t͡ʃʰ	83
ահաբեկություն	ɑ h ɑ b ɛ k u tʰ j u n	4
ահաբեկում	ɑ h ɑ b ɛ k u m	35
ահաբեկչական	ɑ h ɑ b ɛ k t ʃʰ ɑ k ɑ n	747
ահաբեկչություն	ɑ h ɑ b ɛ k t ʃʰ u t sʰ j u n	210
ահաբեկվածություն	ɑ h ɑ b ɛ k v ɑ t͡s u tʰ j u n	0
ահաբեկվել	ɑ h ɑ b ɛ k v ɛ l	1
ահագին	ɑ h ɑ ɡ i n	235
ահագնանալ	ɑ h ɑ ɡ n ɑ n ɑ l	1
ահազանգ	ɑ h ɑ z ɑ ŋ ɡ	807
ահազանգել	ɑ h ɑ z ɑ ŋ ɡ ɛ l	91
ահազանգում	ɑ h ɑ z ɑ ŋ ɡ u m	195
ահազարհուր	ɑ h ɑ z ɑ ɾ h u ɾ	1
ահազդ	ɑ h ɑ z d	0
ահազդեցիկ	ɑ h ɑ z d ɛ t͡sʰ i k	0
ահազդիկ	ɑ h ɑ z d i k	0
ահազդու	ɑ h ɑ z d u	6
ահահար	ɑ h ɑ h ɑ ɾ	0
ահարոն	ɑ h ɑ ɾ o n	94
ահեղ	ɑ h ɛ ʁ	97
ահրիման	ɑ h ɾ i m ɑ n	0
աղ	ɑ ʁ	222
աղա	ɑ ʁ ɑ	36
աղագավ	ɑ ʁ ɑ ɡ ɑ v	0
աղաթոն	ɑ ʁ ɑ tʰ ɔ n	5
աղալ	ɑ ʁ ɑ l	15
աղախին	ɑ ʁ ɑ χ i n	19
աղաղակ	ɑ ʁ ɑ ʁ ɑ k	30
աղաղակ	ɑ ʁ ɑ ʁ ɑ ɡ	30
աղաղակել	ɑ ʁ ɑ ʁ ɑ k ɛ l	14
աղամող	ɑ ʁ ɑ m ɔ ʁ	0
աղայան	ɑ ʁ ɑ j ɑ n	20
աղանդ	ɑ ʁ ɑ n d	21
աղանդավոր	ɑ ʁ ɑ n d ɑ v o ɾ	34
աղանդավորական	ɑ ʁ ɑ n d ɑ v o ɾ ɑ k ɑ n	47
աղանդավորություն	ɑ ʁ ɑ n d ɑ v ɔ ɾ u tʰ j u n	2
աղանդեր	ɑ ʁ ɑ n d ɛ ɾ	14
աղանձ	ɑ ʁ ɑ n d͡z	4
աղանձել	ɑ ʁ ɑ n d͡z ɛ l	0
աղաչանք	ɑ ʁ ɑ t ʃʰ ɑ n kʰ	9
աղաչել	ɑ ʁ ɑ t ʃʰ ɛ l	19
աղասի	ɑ ʁ ɑ s i	164
աղավաղ	ɑ ʁ ɑ v ɑ ʁ	0
աղավաղել	ɑ ʁ ɑ v ɑ ʁ ɛ l	22
աղավնի	ɑ ʁ ɑ v n i	29
աղատ	ɑ ʁ ɑ t	0
աղատել	ɑ ʁ ɑ t ɛ l	0
աղարտել	ɑ ʁ ɑ ɾ t ɛ l	1
աղաֆոն	ɑ ʁ ɑ f ɔ n	1
աղբ	ɑ χ p	64
աղբաման	ɑ ʁ b ɑ m ɑ n	8
աղբանոց	ɑ χ p ɑ n o t sʰ	16
աղբարկղ	ɑ χ p ɑ ɾ k ə ʁ	9
աղբերակ	ɑ χ pʰ ə ɾ ɑ k	0
աղբյուս	ɑ χ p j u s	0
աղբյուր	ɑ χ p j u ɾ	439
աղբյուրակ	ɑ χ p j u ɾ ɑ k	0
աղբյուրակ	ɑ χ pʰ j u ɾ ɑ k	0
աղբուտ	ɑ χ p u t	0
աղդամ	ɑ ʁ d ɑ m	15
աղեբեկ	ɑ ʁ ɛ b ɛ k	0
աղեկ	ɑ ʁ ɛ k	6
աղեղ	ɑ ʁ ɛ ʁ	8
աղետ	ɑ ʁ ɛ t	117
աղերս	ɑ ʁ ɛ ɾ s	37
աղերսանք	ɑ ʁ ɛ r s ɑ ŋ kʰ	0
աղերսանք	ɑ ʁ ɛ ɾ s ɑ ŋ kʰ	0
աղերսել	ɑ ʁ ɛ r s ɛ l	6
աղերսել	ɑ ʁ ɛ ɾ s ɛ l	6
աղի	ɑ ʁ i	221
աղիճ	ɑ ʁ i t͡ʃ	1
աղիողորմ	ɑ ʁ i o ʁ o ɾ m	6
աղիք	ɑ ʁ i kʰ	3
աղխ	ɑ χː	0
աղկաղկ	ɑ χ k ɑ χ k	0
աղճատ	ɑ ʁ t͡ʃ ɑ t	0
աղճատ	ɑ χ t͡ʃ ɑ t	0
աղճատել	ɑ ʁ t͡ʃ ɑ t ɛ l	5
աղճատել	ɑ χ t͡ʃ ɑ t ɛ l	5
աղմկել	ɑ ʁ m ə k ɛ l	7
աղմուկ	ɑ ʁ m u k	861
աղյուս	ɑ ʁ j u s	4
աղյուսակ	ɑ ʁ j u s ɑ k	125
աղյուսե	ɑ ʁ ɪ u s ɛ	12
աղյուսյակ	ɑ ʁ j u s j ɑ k	0
աղոթակեր	ɑ ʁ o tʰ ɑ k ɛ ɾ	0
աղոթել	ɑ ʁ ɔ tʰ ɛ l	109
աղոթկեր	ɑ ʁ o tʰ k ɛ ɾ	0
աղոթք	ɑ ʁ ɔ tʰ kʰ	187
աղոտ	ɑ ʁ ɔ t	55
աղորի	ɑ ʁ o ɾ i	0
աղորիք	ɑ ʁ ɔ ɾ i kʰ	0
աղու	ɑ ʁ u	22
աղուն	ɑ ʁ u n	1
աղունիկ	ɑ ʁ u n i k	1
աղջամուղջ	ɑ ʁ d͡ʒ ɑ m u ʁ d͡ʒ	0
աղջիկ	ɑ χ t͡ʃʰ i k	998
աղջիկ	ɑ χ t͡ʃʰ i ɡ	998
աղջություն	ɑ ʁ d͡ʒ u t͡sʰ j u n	0
աղվամազ	ɑ ʁ v ɑ m ɑ z	0
աղվան	ɑ ʁ v ɑ n	627
աղվանք	ɑ ʁ v ɑ ŋ kʰ	4
աղվաշ	ɑ ʁ v ɑ ʃ	0
աղվես	ɑ ʁ v ɛ s	27
աղվեսենի	ɑ ʁ v ɛ s ɛ n i	0
աղվոր	ɑ ʁ v o ɾ	5
աղտ	ɑ χ t	2
աղտամուղտ	ɑ ʁ t ɑ m u ʁ t	0
աղտեղի	ɑ χ t ɛ ʁ i	1
աղտոտել	ɑ χ t ɔ t ɛ l	5
աղցան	ɑ ʁ t͡sʰ ɑ n	159
աղքատ	ɑ χ kʰ ɑ t	421
աղքատները	ɑ χ kʰ ɑ t n ɛ ɾ ə	19
աղքատություն	ɑ χ kʰ ɑ t u tʰ j u n	40
աճ	ɑ t͡ʃ	1007
աճապարել	ɑ t͡ʃ ɑ p ɑ ɾ ɛ l	1
աճառյան	ɑ d͡ʒ ɑ r j ɑ n	40
աճառյան	ɑ t͡ʃ ɑ r j ɑ n	40
աճացնել	ɑ t͡ʃ ɑ t͡sʰ n ɛ l	0
աճել	ɑ t͡ʃ ɛ l	1664
աճեմ	ɑ t͡ʃ ɛ m	0
աճեմյան	ɑ d͡ʒ ɛ m j ɑ n	23
աճեմյան	ɑ t͡ʃ ɛ m j ɑ n	23
աճեցնել	ɑ t͡ʃ ɛ t͡sʰ n ɛ l	39
աճյուն	ɑ t ʃ j u n	3
աճուկ	ɑ t͡ʃ u k	0
աճուրդ	ɑ t͡ʃ u ɾ tʰ	31
աճպարարություն	ɑ t͡ʃ p ɑ ɾ ɑ ɾ u tʰ j u n	11
ամ	ɑ m	24
ամազոն	ɑ m ɑ z o n	0
ամայանալ	ɑ m ɑ j ɑ n ɑ l	1
ամայի	ɑ m ɑ j i	87
աման	ɑ m ɑ n	47
ամանակ	ɑ m ɑ n ɑ k	0
ամանոս	ɑ m ɑ n ɔ s	1
ամանոր	ɑ m ɑ n ɔ ɾ	82
ամանորյա	ɑ m ɑ n ɔ ɾ j ɑ	1292
