ابزار	a b z ɒː ɾ	1532
ابزار	a b z ɔː ɾ	1532
ابزار	æ b z ɒː ɾ	1532
اتاق	o tʰ ɒː ɣ	1969
اتفاق	e tː e f ɒː ɣ	5294
اتم	æ t o m	281
اتمام	e t m ɒː m	1258
اتم‌ها	æ t o m h ɒː	0
اثر	æ s æ ɾ	6419
اجازه	e d ʒ ɒː z e	5687
اجازه	i d ʒ ɑː z a	5687
اجازه	i d ʒ ɔː z a	5687
اجازه	ɪ d ʒ ɒː z a	5687
اجاق	o d ʒ ɒː ɣ	35
احترام	i h t̪ i ɾ ɒː m	2534
احترام	ɪ h t̪ ɪ ɾ ɒː m	2534
احمدی‌نژاد	æ h m æ d iː n e ʒ ɒː d	0
اخبار	a x b ɑː ɾ	2941
اخبار	a x b ɒː ɾ	2941
اخبار	a x b ɔː ɾ	2941
اخبار	æ x b ɒː ɾ	2941
اخترمار	æ x t æ ɾ m ɒː ɾ	0
اختصار	e x t e s ɒː ɾ	82
اختصار	i x t i s ɑː ɾ	82
اختصار	i x t i s ɔː ɾ	82
اختصار	ɪ x t ɪ s ɒː ɾ	82
اختیار	e x t e j ɒː ɾ	2912
اختیار	e x t i j ɒː ɾ	2912
اختیار	i x t i j ɑː ɾ	2912
اختیار	i x t i j ɔː ɾ	2912
اختیار	ɪ x t i j ɒː ɾ	2912
اخذ	ʔ æ x z	1826
ادیان	æ d j ɒː n	111
ارادت	e ɾ ɒː d æ t	112
اراده	e ɾ ɒː d e	1534
اردیبهشت	o ɾ d̪ iː b e h e ʃ t̪ʰ	1431
ارس	ʔ æ ɾ æ s	144
ارض	a ɾ z	18
ارض	æ ɾ z	18
ارغنون	æ ɾ ɣ æ n uː n	4
ارغوان	a ɾ ɣ a v ɑː n ~ a ɾ ɣ u v ɑː n	39
ارغوان	a ɾ ɣ a v ɔː n ~ a ɾ ɣ u v ɔː n	39
ارغوان	a ɾ ɣ a w ɒː n ~ a ɾ ɣ ʊ w ɒː n	39
ارغوان	æ ɾ ɣ æ v ɒː n ~ æ ɾ ɣ o v ɒː n	39
ارگ	o ɾ ɡ	134
ارگ	æ ɾ ɡ	134
از	æ z	588633
ازبکستان	o z b æ k e s t ɒː n	762
ازبکستان	u z b a k i s t ɑː n	762
ازبکستان	u z b a k i s t ɔː n	762
ازبکستان	ʊ z b a k ɪ s t ɒː n	762
ازگیل	ʔ æ z ɡ iː l	2
اسب	ʔ æ s b	325
استاد	o s t ɒː d	2594
استاد	u s t ɑː d	2594
استاد	u s t ɔː d	2594
استاد	ʊ s t ɒː d	2594
استادانه	ʔ o s tʰ ɒː d̪ ɒː n e	12
استادانه	ʔ u s tʰ ɑː d̪ ɑː n a	12
استادانه	ʔ u s tʰ ɔː d̪ ɔː n a	12
استادانه	ʔ ʊ s tʰ ɒː d̪ ɒː n a	12
استان	o s tʰ ɒː n	26014
استاندار	o s tʰ uː n d ɒː ɾ	2829
استاندار	o s tʰ ɒː n d ɒː ɾ	2829
استخوان	o s t o x ɒ n	239
استیون	e s t iː v e n	21
اسفناج	e s f e n ɒː d͡ʒ	7
اسفند	e s f æ n d̪	3231
اسلام	ʔ e s l uː m	6440
اسلام	ʔ e s l ɒː m	6440
اسلام	ʔ i s l ɑː m	6440
اسلام	ʔ i s l ɔː m	6440
اسلام	ʔ ɪ s l ɒː m	6440
اسم	e s m	1068
اسپریس	ʔ e s p æ ɾ eː s	0
اسپریس	ʔ æ s p æ ɾ eː s	0
اسپریس	ʔ æ s p ɾ eː s	0
اسپهسالار	ʔ e s p æ h s ɒː l ɒː ɾ	0
اسپهسالار	ʔ ɪ s p æ h s ɒː l ɒː ɾ	0
اسکدار	a s k u d ɑː ɾ	0
اسکدار	a s k u d ɔː ɾ	0
اسکدار	a s k ʊ d ɒː ɾ	0
اسکدار	æ s k o d ɒː ɾ	0
اسکندر	e s k æ n d æ ɾ	45
اسکندر	i s k a n d a ɾ	45
اسکندر	ɪ s k a n d a ɾ	45
اشتر	ʔ o ʃ t o ɾ	41
اشرج	æ ʃ r æ d ʒ	0
اصلی	æ s l iː	8109
اضافه	e z ɒː f e	7243
اضافه	i z ɔː f a	7243
اضافه	i ð ɑː f a	7243
اضافه	ɪ z ɒː f a	7243
اظهار	e z h ɒː ɾ	14768
اظهار	i z h ɑː ɾ	14768
اظهار	i z h ɔː ɾ	14768
اظهار	ɪ z h ɒː ɾ	14768
اعضا	æ ʔ z ɒ	891
افتخار	e f t e x ɒː ɾ	1345
افتخار	i f t i x ɑː ɾ	1345
افتخار	i f t i x ɔː ɾ	1345
افتخار	ɪ f t ɪ x ɒː ɾ	1345
افرنگ	a f ɾ a n ɡ	0
افرنگ	æ f ɾ æ n ɡ	0
افسانه	a f s ɑː n a	264
افسانه	a f s ɒː n a	264
افسانه	a f s ɔː n a	264
افسانه	æ f s uː n e	264
افسانه	æ f s ɒː n e	264
افسوس	a f s oː s	137
افسوس	a f s ɵː s	137
افسوس	æ f s uː s	137
افشردن	æ f ʃ o ɾ d æ n	0
افطار	e f t ɒː ɾ	102
افطار	i f t ɑː ɾ	102
افطار	i f t ɔː ɾ	102
افطار	ɪ f t ɒː ɾ	102
افغان	a f ɣ ɑː n	341
افغان	a f ɣ ɒː n	341
افغان	a f ɣ ɔː n	341
افغان	æ f ɣ ɒː n	341
افغانستان	ʔ a f ɣ ɑː n i s t ɑː n	2629
افغانستان	ʔ a f ɣ ɒː n ɪ s t ɒː n	2629
افغانستان	ʔ a f ɣ ɔː n i s t ɔː n	2629
افغانستان	ʔ æ f ɣ ɒː n e s t ɒː n	2629
افیون	ʔ æ f j uː n	1
اقرار	e ɣ ɾ ɒː ɾ	267
اقرار	i q ɾ ɑː ɾ	267
اقرار	i q ɾ ɔː ɾ	267
اقرار	ɪ q ɾ ɒː ɾ	267
اقیانوس	o ɣ j ɒː n uː s	226
البرز	ʔ æ l b o ɾ z	924
البرز	ʔ æ l b u ɾ z	924
الماس	ʔ æ l m ɒː s	122
الماس‌ها	æ l m ɒː s h ɒː	0
المزده	æ l æ m z æ d e	0
الموت	ʔ æ l æ m uː t	26
امتحان	e m t e h uː n	402
امتحان	e m t e h ɒː n	402
امتحان	i m t i h ɑː n	402
امتحان	i m t i h ɔː n	402
امتحان	ɪ m t ɪ h ɒː n	402
امروز	e m ɾ uː z	22677
امروز	i m ɾ oː z	22677
امروز	i m ɾ ɵː z	22677
امروز	ɪ m ɾ oː z	22677
امشب	e m ʃ æ b	595
امضاء	e m z ɒː	688
امید	ʔ o mː iː d	2664
امید	ʔ u mː e d	2664
امید	ʔ u mː eː d	2664
امید	ʔ ʊ mː eː d	2664
امیدیار	ʔ o m iː d y ɒː ɾ	1
امین	æ m iː n	349
امین‌ها	æ m iː n h ɒː	0
ان	uː n	1740
ان	ɑː n	1740
ان	ɒː n	1740
ان	ɔː n	1740
انار	a n ɑː ɾ	158
انار	a n ɒː ɾ	158
انار	a n ɔː ɾ	158
انار	æ n ɒː ɾ	158
انار	ɒː n ɒː ɾ	158
انبار	ʔ æ m b ɒː ɾ	419
انتحار	e n t e h ɒː ɾ	15
انتحار	i n t i h ɑː ɾ	15
انتحار	i n t i h ɔː ɾ	15
انتحار	ɪ n t ɪ h ɒː ɾ	15
انتشار	e n t e ʃ ɒː ɾ	6904
انتشار	i n t i ʃ ɑː ɾ	6904
انتشار	i n t i ʃ ɔː ɾ	6904
انتشار	ɪ n t ɪ ʃ ɒː ɾ	6904
انجمن	ʔ æ n d͡ʒ o m æ n	4064
اندی	æ n d eː	76
انعکاس	e n ʔ e k ɒː s	408
انفجار	e n f e d ʒ ɒː ɾ	1952
انفجار	i n f i d ʒ ɑː ɾ	1952
انفجار	i n f i d ʒ ɔː ɾ	1952
انفجار	ɪ n f ɪ d ʒ ɒː ɾ	1952
انه	uː n   e	8
انه	ɑː n   a	8
انه	ɒː n   a	8
انه	ɒː n   e	8
انه	ɔː n   a	8
انکار	e n k ɒː ɾ	691
انکار	i n k ɑː ɾ	691
انکار	i n k ɔː ɾ	691
انکار	ɪ n k ɒː ɾ	691
انگبین	a n ɡ u b i n ~ a n ɡ a b i n	0
انگبین	a n ɡ u b iː n ~ a n ɡ a b iː n	0
انگبین	a n ɡ ʊ b iː n ~ a n ɡ a b iː n	0
انگبین	æ n ɡ o b iː n ~ æ n ɡ æ b iː n	0
انگلستان	e n ɡ e l e s t uː n	859
انگلستان	e n ɡ e l e s t ɒː n	859
انگلستان	i n ɡ i l i s t ɑː n	859
انگلستان	i n ɡ i l i s t ɔː n	859
انگلستان	ɪ n ɡ ɪ l ɪ s t ɒː n	859
اهریمن	ʔ æ h ɾ iː m æ n	3
اهواز	æ h w ɒː z	1605
او	oː	49026
او	uː	49026
او	ɵː	49026
اورشلیم	ʔ o ɾ ʃ æ l iː m	40
اورنگ	a v ɾ a n ɡ	6
اورنگ	a w ɾ a n ɡ	6
اورنگ	o u ɾ æ n ɡ	6
اورنگ	oː ɾ æ n ɡ	6
اولی	æ v v æ l iː	310
اوکی	o kʰ e j	1
اوگاندا	u ɡ ɔː n d ɔː	24
اوگاندا	uː ɡ uː n d ɒː	24
اوگاندا	uː ɡ ɑː n d ɑː	24
اوگاندا	uː ɡ ɒː n d ɒː	24
اً	t æ n v i n	0
اً	æ n	0
اپاختر	æ p ɒː x t æ ɾ	0
اژدها	ʔ æ ʒ d æ h ɒː	28
اگرچه	æ ɡ æ ɾ t ʃ e	1874
ای	e j	24527
ای	æ j	24527
ایام	ʔ æ j j ɒː m	1401
ایران	e ɾ ɔː n	47761
ایران	eː ɾ ɑː n	47761
ایران	eː ɾ ɒː n	47761
ایران	iː ɾ uː n	47761
ایران	iː ɾ ɒː n	47761
ایرانی	e ɾ ɔː n   iː	5205
ایرانی	eː ɾ ɑː n   iː	5205
ایرانی	eː ɾ ɒː n   iː	5205
ایرانی	iː ɾ uː n   iː	5205
ایرانی	iː ɾ ɒː n   iː	5205
ایرانیان	iː ɾ ɒː n i j ɒː n	843
ایران‌ویج	e ɾ ɔː n v e d ʒ	0
ایران‌ویج	eː ɾ ɑː n v eː d ʒ	0
ایران‌ویج	eː ɾ ɒː n w eː d ʒ	0
ایران‌ویج	iː ɾ ɒː n v iː d ʒ	0
ایشان	e ʃ ɔː n	2380
ایشان	eː ʃ ɑː n	2380
ایشان	eː ʃ ɒː n	2380
ایشان	iː ʃ uː n	2380
ایشان	iː ʃ ɒː n	2380
ایمان‌دار	i m ɔː n d ɔː ɾ	0
ایمان‌دار	iː m uː n d ɒː ɾ	0
ایمان‌دار	iː m ɑː n d ɑː ɾ	0
ایمان‌دار	iː m ɒː n d ɒː ɾ	0
با	b ɒː	323341
بابک	b ɒː b æ k	963
باجی	b ɒː d ʒ iː	5
باحال‌تر	b ɒː h ɒː l t æ ɾ	0
باحال‌ترین	b ɒː h ɒː l t æ ɾ iː n	0
باد	b ɒː d	1087
بادرنگ	b ɑː d ɾ a n ɡ	0
بادرنگ	b ɒː d ɾ a n ɡ	0
بادرنگ	b ɒː d ɾ æ n ɡ	0
بادرنگ	b ɔː d ɾ a n ɡ	0
بار	b ɒː ɾ	13646
باران	b ɒː ɾ ɒː n	976
باردار	b ɑː ɾ d ɑː ɾ	175
باردار	b ɒː ɾ d ɒː ɾ	175
باردار	b ɔː ɾ d ɔː ɾ	175
بارش	b ɑː ɾ i ʃ	1281
بارش	b ɒː ɾ e ʃ	1281
بارش	b ɒː ɾ ɪ ʃ	1281
بارش	b ɔː ɾ i ʃ	1281
باره	b ɒː ɾ e	4828
باره	b ɒː ɾ æ	4828
باروت	b ɒː ɾ uː t	42
بارود	b ɒː ɾ uː d	0
باریک	b ɒː ɾ iː k	55
باریک‌تر	b ɒː ɾ iː k t æ ɾ	0
باریک‌ترین	b ɒː ɾ iː k t æ ɾ iː n	0
بازار	b ɑː z ɑː ɾ	11897
بازار	b ɒː z ɒː ɾ	11897
بازار	b ɔː z ɔː ɾ	11897
بازیچه	b ɒː z iː t ʃʰ e	9
باستانی	b ɒː s t ɒː n iː	492
باغ	b ɒː ɣ	1353
باغات	b ɒː ɣ ɒː t̪	165
باغبان	b ɑː ɣ b ɑː n	32
باغبان	b ɒː ɣ b uː n	32
باغبان	b ɒː ɣ b ɒː n	32
باغبان	b ɔː ɣ b ɔː n	32
باغ‌ها	b ɒː ɣ h ɒː	0
باف	b ɒː f	11
بال	b ɒː l	242
بالغ	b ɒː l e ɣ	1148
بام	b ɒː m	197
بامزه	b ɒː m æ z e	24
بامزه‌تر	b ɒː m æ z e t æ ɾ	0
بامزه‌ترین	b ɒː m æ z e t æ ɾ iː n	0
بانو	b uː n uː	86
بانو	b ɑː n uː	86
بانو	b ɒː n uː	86
بانو	b ɔː n u	86
باژدار	b ɑː ʒ d ɑː ɾ	0
باژدار	b ɒː ʒ d ɒː ɾ	0
باژدار	b ɔː ʒ d ɔː ɾ	0
باید	b ɒː j æ d	20531
بایست	b ɒː j e s t	127
بایستی	b ɒː j æ s t iː	309
بحر	b æ h r	28
بحران	b o h ɾ uː n	5493
بحران	b o h ɾ ɒː n	5493
بحران	b u h ɾ ɑː n	5493
بحران	b ɵː h ɾ ɔː n	5493
بحران	b ʊ h ɾ ɒː n	5493
بخار	b o x ɒː ɾ	180
بخار	b u x ɑː ɾ	180
بخار	b u x ɔː ɾ	180
بخار	b ʊ x ɒː ɾ	180
بخارا	b o x ɒː ɾ ɒː	20
بخارا	b ʊ x ɒː ɾ ɒː	20
بخاطر	b a   x ɑː t i ɾ i	988
بخاطر	b a   x ɒː t ɪ ɾ ɪ	988
بخاطر	b a   x ɔː t i ɾ i	988
بخاطر	b e   x ɒː t e ɾ e	988
بختر	b e x t æ ɾ	0
بختیار	b a x t i j ɑː ɾ	101
بختیار	b a x t i j ɒː ɾ	101
بختیار	b a x t i j ɔː ɾ	101
بختیار	b æ x t e j ɒː ɾ	101
بختیار	b æ x t i j ɒː ɾ	101
بد	b æ d	1795
بدبخت	b a d b a x t	28
بدبخت	b æ d b æ x t	28
بدرود	b e d ɾ uː d	23
بر	b æ ɾ	91948
برخوردار	b æ ɾ x o ɾ d ɒː ɾ	4305
برخوردار	b æ ɾ x u ɾ d ɒː ɾ	4305
برخوردار	b æ ɾ xʷ æ ɾ d ɒː ɾ	4305
بردار	b a ɾ d ɑː ɾ	223
بردار	b a ɾ d ɒː ɾ	223
بردار	b a ɾ d ɔː ɾ	223
بردار	b æ ɾ d ɒː ɾ	223
بردن	b o ɾ d æ n	1494
بردن	b u ɾ d a n	1494
بردن	b ʊ ɾ d a n	1494
برزیستن	b a r z iː s t æ n	0
برس	b o ɾ s	13
برس	b u ɾ s	13
برس	b ʊ ɾ s	13
برنامه	b æ ɾ n ɒː m æ	19242
برگ	b æ ɾ ɡ	558
بری	b e ɾ e j	109
بری	b æ ɾ e j	109
بری	b æ ɾ o j	109
بریدن	b o ɾ iː d æ n	19
بز	b o z	70
بز	b u z	70
بز	b ʊ z	70
بزاق	b o z ɒː ɣ	7
بسنده	b æ s æ n d e	303
بسیار	b e s j ɒː ɾ	5775
بسیار	b i s j ɑː ɾ	5775
بسیار	b i s j ɔː ɾ	5775
بسیار	b ɪ s j ɒː ɾ	5775
بشکه	b o ʃ k e	2800
بعد	b a ʔ d	18657
بعد	b o ʔ d	18657
بعد	b oː d	18657
بعد	b u ʔ d	18657
بعد	b æ ʔ d	18657
بعد	b æː d	18657
بعد	b ɵː ʔ d	18657
بعد	b ʊ ʔ d	18657
بغداد	b a ɣ d ɑː d	1154
بغداد	b a ɣ d ɒː d	1154
بغداد	b a ɣ d ɔː d	1154
بغداد	b æ ɣ d ɒː d	1154
بفرمایید	b e f æ ɾ m ɒː j iː d	28
بلا	b e l ɒː	160
بلا	b æ l ɒː	160
بلافاصله	b e l ɒː f ɒː s e l e	1257
بلاگ	b l ɒː ɡ	41
بلبل	b o l b o l	35
بلبل	b u l b u l	35
بلبل	b ʊ l b ʊ l	35
بلعیدن	b æ l ʔ iː d̪ æ n	5
بلور	b ɪ l oː ɾ	17
بلگ	b æ l ɡ	0
بلی	b a l e	7
بلی	b a l eː	7
بلی	b æ l iː	7
بم	b ə m	478
بندر	b æ n d æ ɾ	1075
بنگ	b æ ŋ ɡ	6
به	b a	722433
به	b e	722433
به	b e h	722433
به	b i h	722433
به	b ɪ h	722433
بهار	b a h ɑː ɾ	1576
بهار	b a h ɒː ɾ	1576
بهار	b a h ɔː ɾ	1576
بهار	b æ h ɒː ɾ	1576
بهار	b ɒː h ɒː ɾ	1576
بهاری	b æ h ɒː ɾ iː	216
بهبود	b e h b uː d	2793
بهتان	b o h t u n	19
بهتان	b o h t ɒ n	19
بهتر	b e h t a ɾ	5099
بهتر	b e h t æ ɾ	5099
بهتر	b i h t a ɾ	5099
بهتر	b ɪ h t a ɾ	5099
بهترین	b e h t a ɾ i n	1602
بهترین	b e h t æ ɾ iː n	1602
بهترین	b i h t a ɾ iː n	1602
بهترین	b ɪ h t a ɾ iː n	1602
بهشت	b e h e ʃ t	602
بهشت	b i h i ʃ t	602
بهشت	b ɪ h ɪ ʃ t	602
بهمن	b æ h m æ n	3652
به‌آفرید	b e h   ɒː f e ɾ iː d	0
به‌آفرید	b e h   ɒː f æ ɾ iː d	0
به‌آفرید	b e h   ɔː f a ɾ i d	0
به‌آفرید	b i h   ɑː f a ɾ iː d	0
به‌آفرید	b ɪ h   ɒː f a ɾ iː d	0
بو	b uː j	87
بو	b ɵː j	87
بوته	b oː t æ	90
بوته	b uː t e	90
بوران	b uː ɾ ɒ n	9
بوزه	b oː z æ	0
بوزه	b uː z e	0
بوستان	b oː s t a n	299
بوستان	b uː s t æ n	299
بوستان	b ɵː s t a n	299
بوسه	b oː s a	32
بوسه	b uː s e	32
بوسه	b ɵː s a	32
بوسیدن	b oː s iː d æ n	4
بوسیدن	b uː s iː d æ n	4
بون	b uː n	11
بوییدن	b u   j i d a n	1
بوییدن	b uː   j iː d a n	1
بوییدن	b uː   j iː d æ n	1
بچه	b a t t ʃ a ~ b a t ʃ a	999
بچه	b e t ʃ e	999
بچه	b e tː ʃ e	999
بچه	b æ t t ʃ e ~ b æ t ʃ e	999
بچگی	b a t t ʃ a   ɡ iː	5
بچگی	b æ t t ʃ e   ɡ iː	5
بژ	b e ʒ	0
بی	b e	8576
بی	b eː	8576
بی	b iː	8576
بیابان	b ɪ j ɒː b ɒ n	102
بیابان	b ɪ j ɒː b ɒː n	102
بیدادی	b eː d ɒː d iː	0
بیدادی	b iː d ɒː d iː	0
بیرون	b iː ɾ uː n	727
بیرونی	b eː ɾ uː n iː	112
بیرونی	b iː ɾ uː n iː	112
بیشتر	b e ʃ t a ɾ	6475
بیشتر	b eː ʃ t a ɾ	6475
بیشتر	b iː ʃ t æ ɾ	6475
بیشه	b e ʃ a	21
بیشه	b eː ʃ a	21
بیشه	b iː ʃ e	21
بیل	b eː l	81
بیل	b iː l	81
بیمار	b e m ɔː ɾ	537
بیمار	b eː m ɑː ɾ	537
بیمار	b eː m ɒː ɾ	537
بیمار	b iː m ɒː ɾ	537
بیمارتر	b iː m ɒː ɾ t æ ɾ	0
بیمارترین	b iː m ɒː ɾ t æ ɾ iː n	0
بیمارستان	b e m ɔː ɾ i s t ɔː n	2028
بیمارستان	b eː m ɑː ɾ i s t ɑː n	2028
بیمارستان	b eː m ɒː ɾ ɪ s t ɒː n	2028
بیمارستان	b iː m ɒː ɾ e s t uː n	2028
بیمارستان	b iː m ɒː ɾ e s t ɒː n	2028
بین	b a j n	10953
بین	b e j n	10953
بین	b e n	10953
بین	b eː n	10953
بین	b i n	10953
بین	b iː n	10953
بینی	b i n iː	1864
بینی	b iː n iː	1864
بیور	b eː w æ ɾ	0
بیور	b iː v æ ɾ	0
بیچاره	b e t ʃ ɔː ɾ a	8
بیچاره	b eː t ʃ ɑː ɾ a	8
بیچاره	b eː t ʃ ɒː ɾ a	8
بیچاره	b iː t ʃ ɒː ɾ e	8
بیژن	b eː ʒ a n	239
بیژن	b iː ʒ æ n	239
بیگانه	b iː ɡ ɒː n e	174
بی‌شمار	b iː ʃ o m ɒː ɾ	0
بی‌نظیر	b iː n æ z iː ɾ	0
بی‌هوش	b e h ɵː ʃ	0
بی‌هوش	b eː h oː ʃ	0
بی‌هوش	b iː h uː ʃ	0
بی‌وقفه	b eː w æ q f æ	0
بی‌وقفه	b iː v æ ɣ f e	0
بەت	b æː t	0
تا	tʰ ɑː	78686
تا	tʰ ɒː	78686
تا	tʰ ɔː	78686
تابستان	t ɑː b i s t ɑː n	1285
تابستان	t ɒː b e s t uː n	1285
تابستان	t ɒː b e s t ɒː n	1285
تابستان	t ɒː b ɪ s t ɒː n	1285
تابستان	t ɔː b i s t ɔː n	1285
تاجور	t ɒː d ʒ v æ ɾ	0
تاجور	t ɒː d ʒ w æ ɾ	0
تاریخ	t ɑː ɾ iː x	3702
تاریخ	t ɒː ɾ iː x	3702
تاریخ	t ɔː ɾ i x	3702
تاریخچه	t ɑː ɾ iː x t ʃ a	87
تاریخچه	t ɒː ɾ iː x t ʃ a	87
تاریخچه	t ɒː ɾ iː x t ʃ e	87
تاریخچه	t ɔː ɾ i x t ʃ a	87
تاریک‌تر	t ɒː ɾ iː k t æ ɾ	0
تاریک‌ترین	t ɒː ɾ iː k t æ ɾ iː n	0
تازه	t ɑː z a	3842
تازه	t ɒː z a	3842
تازه	t ɒː z e	3842
