abañeeme	ə b ɑ n j ə e ɪ m i	0
abb	æ b	19
abba	æ b ɑ	35
abba	æ b ə	35
abbacy	æ b ə s i	0
abbadid	æ b ə d i d	0
abbadid	æ b ə d ə d	0
abbasi	ə b ɑ s i	30
abbasid	æ b ə s ə d	0
abbasid	ə b æ s ə d	0
abbasid	ə b ɑ s ə d	0
abbatial	æ b e ɪ ʃ l̩	0
abbatial	ə b e ɪ ʃ l̩	0
abbe	æ b e ɪ	3
abbes	æ b e ɪ z	0
abbes	ə b e ɪ z	0
abbess	æ b ɛ s	0
abbess	æ b ɪ s	0
abbeville	æ b i v ɪ l	38
abbevillian	æ b v i l i ə n	0
abbevillian	æ b v i l j ə n	0
abbevillian	æ b v ɪ l i ə n	0
abbevillian	æ b ə v i l j ə n	0
abbevillian	æ b ə v ɪ l i ə n	0
abbey	æ b i	136
abbeys	æ b i z	2
abbot	æ b ə t	22
abbots	æ b ə t s	2
abbozzo	ə b ɔ t s o ʊ	0
abbreviate	ə b ɹ i v i e ɪ t	1
abbreviate	ə b ɹ i v i ə t	1
abbreviated	ə b ɹ i v i e ɪ t ɪ d	24
abbreviation	ə b ɹ i v i e ɪ ʃ n̩	11
abbreviator	ə b ɹ i v i e ɪ t ə ɹ	0
abbreviatory	ə b ɹ i v i ə t ɔ ɹ i	0
abbreviature	ə b ɹ i v i ə t͡ʃ ʊ ɹ	0
abby	æ b i	164
abbé	æ b e ɪ	0
abcde	æ b s ə d iː	2
abcoulomb	æ b k u l ɑ m	0
abderian	æ b d ɛ ɹ i ə n	0
abderian	æ b d ɪ ɹ i ə n	0
abderite	æ b d ə ɹ a ɪ t	0
abdest	ɑ b d ɛ s t	0
abdicable	æ b d ə k ə b ə l	0
abdicant	æ b d ɪ k n̩ t	0
abdicated	æ b d ɪ k e ɪ t ɪ d	3
abdication	æ b d ə k e ɪ ʃ ə n	4
abdicative	æ b d ə k e ɪ t ɪ v	0
abdicative	æ b d ə k ə t ɪ v	0
abdicator	æ b d ə k e i t ə	0
abdicator	æ b d ə k e i t ɚ	0
abditive	æ b d ɪ t ɪ v	0
abditory	æ b d ɪ t ə ɹ i	0
abditory	æ b d ɪ t ɹ i	0
abdomen	æ b d o ʊ m ə n	41
abdomen	æ b d ə m ə n	41
abdomina	æ b d ɑ m ə n ə	0
abdominal	æ b d ɑ m ə n l̩	38
abdominal	ə b d ɑ m ə n l̩	38
abdominalgia	æ b d ɑ m ɪ n æ l d͡ʒ i ə	0
abdominally	æ b d ɑ m ɪ n ə l i	0
abdominocardiac	æ b d ɑ m ɪ n o ʊ k ɑ ɹ d i æ k	0
abdominocentesis	æ b d ɑ m ɪ n o ʊ s ɜ n t i s ə s	0
abdominocystic	æ b d ɑ m ɪ n o ʊ s ɪ s t ɪ k	0
abdominogenital	æ b d ɑ m ɪ n o ʊ d͡ʒ ɛ n ɪ t l̩	0
abdominohysterectomy	æ b d ɑ m ɪ n o ʊ h ɪ s t ɚ ɹ ɛ k t ə m i	0
abdominohysterotomy	æ b d ɑ m ɪ n o ʊ h ɪ s t ɚ ɹ ɑ t ə m i	0
abdominoperineal	æ b d ɑ m ɪ n o ʊ p ɛ ɹ ə n i l̩	0
abdominoplasty	æ b d ɑ m ɪ n o ʊ p l æ s t i	0
abdominoscopy	æ b d ɑ m ɪ n ɑ s k ə p i	0
abdominoscrotal	æ b d ɑ m ɪ n o ʊ s k ɹ o ʊ t l̩	0
abdominothoracic	æ b d ɑ m ɪ n o ʊ θ o ʊ ɹ æ s ɪ k	0
abdominothoracic	æ b d ɑ m ɪ n o ʊ θ ɔ ɹ æ s ɪ k	0
abdominous	æ b d ɑ m ə n ə s	0
abdominouterotomy	æ b d ɑ m ɪ n o ʊ j u t ɚ ɑ t ə m i	0
abdominovaginal	æ b d ɑ m ɪ n o ʊ v æ d͡ʒ ɪ n l̩	0
abduce	æ b d j u s	0
abduce	æ b d u s	0
abduce	ə b d j u s	0
abduce	ə b d u s	0
abducens	æ b d j u s ɛ n z	0
abducens	æ b d u s ɛ n z	0
abducent	æ b d j u s ə n t	0
abducent	æ b d u s ə n t	0
abducentes	æ b d j ʊ s ɛ n t i z	0
abducentes	æ b d ʊ s ɛ n t i z	0
abduct	æ b d ə k t	6
abduct	æ b d ʌ k t	6
abducted	æ b d ʌ k t ɪ d	95
abductee	æ b d ə k t i	0
abductee	æ b d ʌ k t i	0
abduction	æ b d ə k ʃ n̩	68
abduction	æ b d ʌ k ʃ n̩	68
abduction	ə b d ə k ʃ n̩	68
abductive	æ b d ə k t ɪ v	1
abductive	æ b d ʌ k t ɪ v	1
abductively	æ b d ə k t ɪ v l i	0
abductively	æ b d ʌ k t ɪ v l i	0
abductor	æ b d ʌ k t ə	4
abductor	æ b d ʌ k t ɚ	4
abductores	æ b d ə k t ɔ i z	0
abductores	æ b d ə k t ɔ ɹ i z	0
abdul	ɑ b d ʊ l	156
abdullah	ɑ b d ʊ l ɑ	634
abe	e ɪ b	136
abeam	ə b i m	0
abear	ə b ɛ ɚ	0
abear	ə b ɛ ɹ	0
abearance	ə b ɜ ɹ ə n s	0
abearing	ə b ɛ ɹ ɪ ŋ	0
abec	e ɪ b ɛ k	0
abecedaria	e ɪ b i s i d æ ɹ i ə	0
abecedarian	e ɪ b i s i d æ ɹ i ə n	0
abecedarian	e ɪ b i s i d ɛ ɹ i ə n	0
abecedarium	e ɪ b i s i d æ ɹ i ə m	0
abecedarius	e ɪ b i s i d æ ɹ i ə s	0
abecedary	e ɪ b i s i d ə ɹ i	0
abecedary	e ɪ b i s i d ɚ i	0
abed	ə b ɛ d	4
abednego	ə b ɛ d n ɪ ɡ o ʊ	0
abel	e ɪ b l̩	203
abelard	æ b ə l ɑ ɹ d	0
abele	e ɪ b l̩	6
abele	ə b e ɪ l	6
abele	ə b i l	6
abelian	ə b i l i ə n	0
abelian	ə b i l j ə n	0
abelite	e ɪ b ə l a ɪ t	0
abelmosk	e ɪ b l m ɑ s k	0
abelmosk	e ɪ b ə l m ɑ s k	0
abelmusk	e ɪ b ə l m ə s k	0
abeltree	e ɪ b ə l t ɹ i	0
abembryonic	æ b ɛ m b ɹ i ɑ n ɪ k	0
abenaki	æ b ə n æ k i	2
abenaki	ɑ b ə n ɑ k i	2
abend	æ b ɛ n d	1
abend	ə b ɛ n d	1
abendmusik	ɑ b ə n t m u z i k	0
abeng	æ b ɛ ŋ	0
abenlen	ə b ɛ n l ɛ n	0
abenteric	æ b ɛ n t ɛ ɹ ɪ k	0
abeokuta	ɑ b e ɪ o ʊ k u t ə	2
aberdare	æ b ə ɹ d ɛ ɹ	2
aberdavine	æ b ə d ə v a ɪ n	0
aberdavine	æ b ɚ d ə v a ɪ n	0
aberdeen	æ b ɚ d i n	160
aberdeenshire	æ b ɚ d i n ʃ a ɪ ɚ	8
aberdeenshire	æ b ɚ d i n ʃ ɚ	8
aberdevine	æ b ə d ə v a ɪ n	0
aberdevine	æ b ɚ d ə v a ɪ n	0
aberdonian	æ b ə d o ʊ n i ə n	0
aberdonian	æ b ə d o ʊ n j ə n	0
aberdonian	æ b ɚ d o ʊ n i ə n	0
aberdonian	æ b ɚ d o ʊ n j ə n	0
aberduvine	æ b ə d ə v a ɪ n	0
aberduvine	æ b ɚ d ə v a ɪ n	0
aberr	ə b ɜ ɹ	0
aberrance	æ b ɛ ɹ n̩ s	0
aberrance	æ b ɛ ɹ n̩ t s	0
aberrancy	æ b ɛ ɹ n̩ s i	0
aberrancy	æ b ɛ ɹ n̩ s ɪ	0
aberrant	æ b ə ɹ n̩ t	2
aberrant	ə b ɛ ɹ n̩ t	2
aberrantly	æ b ɛ ɹ n̩ t l i	0
aberrate	æ b ə ɹ e ɪ t	0
aberration	æ b ə ɹ e ɪ ʃ n̩	19
aberrational	æ b ə ɹ e ɪ ʃ n l̩	0
aberrational	æ b ə ɹ e ɪ ʃ ə n l̩	0
aberrative	æ b ə ɹ e ɪ d ɪ v	0
abertawe	æ b ɚ t a ʊ w i	0
aberystwyth	æ b ə ɹ ɪ s t w ɪ θ	4
abessive	æ b ɛ s ɪ v	0
abet	ə b ɛ t	4
abetalipoproteinemia	e ɪ b e ɪ t ə l ɪ p o ʊ p ɹ o ʊ t i n i m i ə	0
abetment	ə b ɛ t m ə n t	1
abets	ə b ɛ t s	0
abettal	ə b ɛ t l̩	0
abettance	ə b ɛ t n̩ t s	0
abetted	ə b ɛ t ɪ d	6
abetter	ə b ɛ t e	0
abetter	ə b ɛ t ɚ	0
abetting	ə b ɛ t ɪ ŋ	13
abettor	ə b ɛ t ɚ	0
abevacuation	æ b i v æ k j u e ɪ ʃ n̩	0
abeyance	ə b e ɪ ə n s	7
abeyancy	ə b e ɪ ə n t s i	0
abeyant	ə b e ɪ ə n t	0
abgesang	ɑ p ɡ ə z ɑ ŋ	0
abhinaya	ə b ɪ n ə j ə	0
abhiseka	ə b i ʃ e ɪ k ə	0
abhisheka	ə b ɪ ʃ e ɪ k ə	0
abhor	æ b h ɔ ɹ	10
abhor	ə b h ɔ ɹ	10
abhorred	æ b h ɔ ɹ d	2
abhorrence	ə b h ɑ ɹ n̩ s	1
abhorrence	ə b h ɑ ɹ n̩ t s	1
abhorrence	ə b h ɔ ɹ n̩ s	1
abhorrence	ə b h ɔ ɹ n̩ t s	1
abhorrent	æ b h ɑ ɹ ə n t	14
abhorrent	æ b h ɔ ɹ ə n t	14
abhorrently	æ b h ɑ ɹ ə n t l i	0
abhorrently	æ b h ɔ ɹ ə n t l i	0
abhorrer	æ b h ɔ ɹ ɚ	0
abhorrers	æ b h ɔː ɹ ɚ	0
abhorrible	æ b h ɑ ɹ ɪ b l̩	0
abhorrible	æ b h ɔ ɹ ɪ b l̩	0
abhorring	æ b h ɔ ɹ ɪ ŋ	1
abib	e ɪ b ɪ b	1
abib	ɑ b i b	1
abib	ɑ v i v	1
abidance	ə b a ɪ d n̩ s	0
abidance	ə b a ɪ d n̩ t s	0
abidden	ə b ɪ d n̩	0
abide	ə b a ɪ d	108
abided	ə b a ɪ d ə d	3
abider	ə b ɑ ɪ d ɚ	0
abides	ə b a ɪ d s	8
abiding	ə b a ɪ d ɪ ŋ	68
abidingly	ə b a ɪ d ɪ ŋ l i	0
abidingness	ə b a ɪ d ɪ ŋ n ə s	0
abidjan	æ b ə d ʒ ɑ n	10
abidjan	æ b ɪ d ʒ ɑ n	10
abier	ə b ɪ ə ɹ	0
abies	e ɪ b i i z	3
abies	æ b i i z	3
abietate	æ b i ə t e ɪ t	0
abietene	æ b i ə t i n	0
abietic	æ b i ɛ t ɪ k	0
abigail	a b ɪ ɡ e ɪ l	53
abigail	æ b ə ɡ e ɪ l	53
abilene	æ b ɪ l iː n	41
abilene	æ b ɪ l iː n iː	41
ability	ə b ɪ l ə t i	1953
ability	ə b ɪ l ɪ t i	1953
abilla	ə b i j ə	0
abilla	ə b i ə	0
abimelech	ə b ɪ m ə l ɛ k	0
abingdon	æ b ɪ ŋ d n̩	19
abington	æ b ɪ ŋ t ə n	3
abiogenesis	e ɪ b a i o ʊ d ʒ ɛ n ə s ɪ s	1
abiogenetic	e ɪ b a i o ʊ d ʒ ɛ n ə t ɪ k	0
abiogenetical	e ɪ b a i o ʊ d ʒ ɛ n ə t ə k ə l	0
abiogenetically	e ɪ b a i o ʊ d ʒ ɛ n ə t ə k l i	0
abiogenetically	e ɪ b a i o ʊ d ʒ ɛ n ə t ə k ə l i	0
abiogenic	e ɪ b a ɪ o ʊ d͡ʒ ɛ n ɪ k	0
abiogenic	e ɪ b a ɪ ə d͡ʒ ɛ n ɪ k	0
abiogenically	e ɪ b a ɪ o ʊ d͡ʒ ɛ n ɪ k l i	0
abiogenically	e ɪ b a ɪ o ʊ d͡ʒ ɛ n ɪ k ə l i	0
abiogenically	e ɪ b a ɪ ə d͡ʒ ɛ n ɪ k l i	0
abiogenically	e ɪ b a ɪ ə d͡ʒ ɛ n ɪ k ə l i	0
abiogenist	e ɪ b a i ɑ d ʒ ɛ n ə s t	0
abiogenous	æ b i ɑ d͡ʒ ə n ə s	0
abiological	e ɪ b a ɪ ə l ɑ d ʒ ə k l̩	0
abiological	e ɪ b a ɪ ə l ɑ d ʒ ɪ k l̩	0
abiosis	e ɪ b i o ʊ s ɪ s	0
abiotic	e ɪ b a ɪ ɑ t ɪ k	2
abiotically	e ɪ b a ɪ ɑ t ɪ k l i	0
abiotrophy	e ɪ b a ɪ ɑ t ɹ ə f i	0
abiotrophy	æ b i ɑ t ɹ ə f i	0
abipones	æ b ə p o ʊ n i z	0
abipón	æ b ə p ɑ n	0
abiraterone	æ b ɪ ɹ æ t ə ɹ o ʊ n	0
abirritant	æ b ɪ ɹ ɪ t n̩ t	0
abirritate	æ b ɪ ɹ ɪ t e ɪ t	0
abirritation	æ b ɪ ɹ ɪ t e ɪ ʃ n̩	0
abirritative	æ b ɪ ɹ ɪ t e ɪ t ɪ v	0
abitibi	æ b ə t ɪ b i	7
abitibi	æ b ə t ɪ b ɪ	7
abitur	æ b i t ʊ ɹ	0
abitur	æ b ɪ t ʊ ɹ	0
abiturient	æ b i t u ɹ i ɛ n t	2
abiuret	e ɪ b i j ə ɹ ɛ t	0
abject	æ b d͡ʒ ɛ k t	28
abjectedness	æ b d͡ʒ ɛ k t ə d n ə s	0
abjection	æ b d͡ʒ ɛ k ʃ n̩	0
abjective	æ b d͡ʒ ɛ t ɪ v	0
abjectly	æ b d͡ʒ ɛ k l i	1
abjectly	æ b d͡ʒ ɛ k t l i	1
abjectness	æ b d͡ʒ ɛ k t n ə s	0
abjoint	æ b d͡ʒ ɔ ɪ n t	0
abjudge	æ b d͡ʒ ə d͡ʒ	0
abjudge	æ b d͡ʒ ʌ d͡ʒ	0
abjugate	æ b d ʒ ə ɡ e ɪ t	0
abjunction	æ b d͡ʒ ʌ ŋ k ʃ ə n	0
abjuration	æ b d͡ʒ ə ɹ e ɪ ʃ n̩	0
abjuration	æ b d͡ʒ ʊ ɹ e ɪ ʃ n̩	0
abjuration	æ b d͡ʒ ʊ ɹ ɹ e ɪ ʃ n̩	0
abjuratory	æ b d͡ʒ ʊ ɹ ə t ɔ ɹ i	0
abjure	æ b d ʒ ʊ ɹ	1
abjurer	æ b d͡ʒ ʊ ɹ ɚ	0
abkar	ɑ b k ɑ ɹ	0
abkari	ɑ b k ɑ ɹ i	0
abkhas	æ b k ɑ s	0
abkhaz	æ b k æ z	11
abkhaz	æ b k ɑ z	11
abkhaz	ɑ b k ɑ z	11
abkhazia	æ b k e ɪ z i ə	17
abkhazia	æ b k e ɪ ʒ i ə	17
abkhazia	æ b k e ɪ ʒ ə	17
abkhazia	æ b k ɑ z i ə	17
abkhazia	æ b k ɑ ʒ i ə	17
abkhazian	æ b k e ɪ z i ə n	2
abkhazian	æ b k e ɪ ʒ i ə n	2
abkhazian	æ b k e ɪ ʒ ə n	2
abkhazian	æ b k ɑ z i ə n	2
abkhazian	æ b k ɑ ʒ i ə n	2
ablactation	æ b l æ k t e ɪ ʃ n̩	0
ablare	ə b l ɛ ɹ	0
ablastemic	e ɪ b l æ s t i m ɪ k	0
ablastemic	e ɪ b l æ s t ɛ m ɪ k	0
ablastin	ə b l æ s t ə n	0
ablastous	e ɪ b l æ s t ə s	0
ablate	ə b l e ɪ t	0
ablatio	æ b l e ɪ ʃ i o ʊ	0
ablation	æ b l e ɪ ʃ n̩	1
ablation	ə b l e ɪ ʃ n̩	1
ablatival	æ b l ə t a ɪ v l̩	0
ablative	æ b l ə t ɪ v	0
ablatively	æ b l ə t a ɪ v l i	0
ablator	æ b l e ɪ d ə	0
ablator	æ b l e ɪ d ɚ	0
ablaut	æ b l a ʊ t	0
ablaut	ɑ b l a ʊ t	0
ablaut	ɑ p l a ʊ t	0
ablaze	ə b l e ɪ z	19
able	e ɪ b l̩	6842
able	e ɪ b ə l	6842
abled	e ɪ b l̩ d	2
ableeze	ə b l i z	0
ablegate	æ b l ə ɡ e ɪ t	0
ablegate	æ b l ə ɡ ə t	0
ableism	e ɪ b ə l ɪ z m̩	1
ableist	e ɪ b ə l ɪ s t	1
ableness	e ɪ b l̩ n ə s	0
ablepharia	æ b l̩ f e ɪ ɹ i ə	0
ablepharon	æ b l ɛ f ə ɹ ɑ n	0
ablepharous	æ b l ɜ f ə ɹ ʌ s	0
ablephary	æ b l ɛ f ə ɹ i	0
ablepsia	ə b l ɛ p s i ə	0
abler	e ɪ b l ɚ	1
abler	e ɪ b ə l ɚ	1
ablest	e ɪ b l ə s t	0
ablest	e ɪ b ə l ə s t	0
abligation	ɑ b l ə ɡ e ɪ ʃ ə n	0
ablings	e ɪ b l ɪ n z	0
ablins	e ɪ b l ɪ n z	0
abloom	ə b l uː m	0
ablow	ə b l o ʊ	0
abluent	æ b l u n̩ t	0
ablush	ə b l ʌ ʃ	0
ablute	ə b l u t	0
ablution	ə b l u ʃ n̩	1
ablutionary	ə b l u ʃ ə n ɛ ɹ i	0
ably	e ɪ b l i	18
ably	e ɪ b ə l i	18
abmho	æ b m o ʊ	0
abmigration	æ b m a ɪ ɡ ɹ e ɪ ʃ ə n	0
abnegate	æ b n i ɡ e ɪ t	0
abnegate	æ b n ɪ ɡ e ɪ t	0
abnegation	æ b n i ɡ ɘ ɪ ʃ n̩	0
abnegation	æ b n ɪ ɡ ɘ ɪ ʃ n̩	0
abnegator	æ b n i ɡ e ɪ t ɚ	0
abnegator	æ b n ɪ ɡ e ɪ t ɚ	0
abner	æ b n ɚ	10
abnet	æ b n ə t	0
abnormal	æ b n ɔ ɹ m l̩	44
abnormal	ə b n ɔ ɹ m l̩	44
abnormalcy	æ b n ɔ ɹ m l̩ s i	0
abnormalcy	ə b n ɔ ɹ m l̩ s i	0
abnormalism	æ b n ɔ ɹ m l̩ ɪ z m̩	0
abnormality	æ b n ɔ ɹ m æ l ə t i	6
abnormality	æ b n ɔ ɹ m æ l ɪ t i	6
abnormality	æ b n ɚ m æ l ə t i	6
abnormality	æ b n ɚ m æ l ɪ t i	6
abnormalize	æ b n ɔ ɹ m ə l a ɪ z	0
abnormally	æ b n ɔ ɹ m ə l i	20
abnormalness	æ b n ɔ ɹ m l̩ n ə s	0
abnormity	æ b n ɔ ɹ m ɪ t i	0
abnormous	æ b n ɔ ɹ m ə s	0
abnormous	ə b n ɔ ɹ m ə s	0
abo	æ b o ʊ	9
aboard	ə b ɔ ɹ d	208
abob	ə b ɑ b	0
abocclusion	æ b o ʊ k l u ʒ n̩	0
abode	ə b o ʊ d	25
abodement	ə b o ʊ d m n̩ t	0
aboding	ə b o ʊ d ɪ ŋ	0
abogado	æ b ə ɡ ɑ d o ʊ	1
abohm	æ b o ʊ m	0
aboideau	ɑ b w ɑ d o ʊ	0
aboideaux	ɑ b w ɑ d o ʊ	0
aboil	ə b ɔ ɪ l	0
aboil	ə b ɔ ɪ l̩	0
aboiteau	ɑ b w ɑ t o ʊ	0
aboiteaux	ɑ b w ɑ t o ʊ	0
abolish	ə b ɑ l ə ʃ	45
abolish	ə b ɑ l ɪ ʃ	45
abolishable	ə b ɑ l ə ʃ ə b l̩	0
abolishable	ə b ɑ l ɪ ʃ ə b l̩	0
abolisher	ə b ɑ l ə ʃ ɚ	0
abolisher	ə b ɑ l ɪ ʃ ɚ	0
abolishment	ə b ɑ l ɪ ʃ m ə n t	5
abolition	æ b ə l ɪ ʃ n̩	32
abolitionary	æ b ə l ɪ ʃ ə n ɛ ɹ i	0
abolitiondom	æ b ə l ɪ ʃ n̩ d ə m	0
abolitionism	æ b ə l ɪ ʃ ə n ɪ z m̩	1
abolitionist	æ b ə l ɪ ʃ n̩ ə s t	9
abolitionist	æ b ə l ɪ ʃ n̩ ɪ s t	9
abolitionize	æ b ə l ɪ ʃ n̩ a ɪ z	0
aboma	ə b o ʊ m ə	0
abomasal	æ b o ʊ m e ɪ s ə l	0
abomasal	æ b ə m e ɪ s ə l	0
abomasi	æ b o ʊ m e ɪ s a ɪ	0
abomasi	æ b o ʊ m e ɪ s i	0
abomasum	æ b o ʊ m e ɪ s ə m	0
abomasus	æ b o ʊ m e ɪ s ə s	0
abomey	æ b ə m e ɪ	0
abomey	ə b o ʊ m i	0
abominable	ə b ɑ m n ə b l̩	10
abominable	ə b ɑ m ə n ə b l̩	10
abominableness	ə b ɑ m n ə b l̩ n ə s	0
