गौरवशाली	ɡ ə ʊ r ə ʋ ʃ aː l iː	33
घड़ी	ɡʱ ə ɽ iː	239
चूमना	t ʃ uː m n a	5
चोद	t ʃ o d̪	0
चोदना	t ʃ o d̪ n a	0
छत	t ʃʰ ə t̪	607
छवि	t ʃʰ ə ʋ i	1190
छायाकार	t̪ ʃʰ aː j aː k aː r	9
छुपा	t ʃʰ ʊ p aː	200
छोटी	t ʃʰ o ʈ i	1472
छोटे	t ʃʰ o ʈ e	2345
छौंक	t͡ʃʰ ɔː ŋ k	4
जपना	d͡ʒ ə p n̪ ɑː	0
जलचालित	d͡ʒ ə l t͡ʃ aː l ɪ t̪	0
जलाना	d͡ʒ ə l̪ ɑ̟ː n̪ ɑ̟ː	20
जवान	d ʒ ə ʋ äː n	1164
जानकारी	d ʒ ɑ n k ɑ r i	10672
जानवरो	d ʒ a n ʋ ə r o	1
जानवरों	d ʒ a n ʋ ə r õ	293
जीना	d͡ʒ i n a	204
जीवन	d͡ʒ iː ʋ ə n	5534
जूलाई	d ʒ u l a i	22
झगड़ना	d͡ʒʱ ə ɡ ə ɽ n a	1
डिल्डो	ɖ ɪ l ɖ o	0
तुलसीदास	t̪ ʊ l s̪ iː d̪ aː s̪	14
थी	t̪ʰ i	25793
थे	t̪ʰ e	22384
दबंग	d̪ ə b ə̃ ŋ ɡ	750
दाहिना	d aː ɦ ɪ n aː	15
दिलरुबा	d̪ ɪ l r ʊ b aː	1
देख	d e kʰ	3533
देखकर	d e kʰ ə r	1586
देखके	d e kʰ e	0
देखने	d e kʰ n e	4984
देखनेवाला	d e kʰ n e ʋ a l a	0
देखिए	d e kʰ ɪ e	702
देखो	d e kʰ o	141
धूल	d̪ʱ uː l	311
नदियाँ	n ə d i j ɑ̃ː	4
नदियो	n ə d i j o	0
नामोत्पत्ति	n ɑː m oː t p ə t̪ i	0
निंदासा	n ĩ n d̪ aː s aː	0
निरोध	n ɪ r o d̪ʱ	14
निहत्था	n ɪ ɦ ə t̪ t̪ʰ aː	21
पतंग	p ə t̪ ə ŋ ɡ	80
पता	p ə t̪ ä	8690
परिवार	p ə r ɪ ʋ aː r	6825
पाँव	p ɑ̃ː ʊ	5
पाकिस्तानी	p aː k ɪ s t̪ aː n̪ iː	4817
पागलख़ाना	p ɑː ɡ ə l x ɑː n ɑː	0
पूंजीवाद	p ũː n d ʒ iː ʋ aː d̪	26
पूजा	p u d͡ʒ ɑ	1353
पेय	p eː	78
पोंछना	p õ t͡ʃʰ n a	0
प्रकार	p r ə k a r	3167
प्रतिशोध	p ɾ ə t̪ ɪ ʃ o d̪ʱ	34
प्रयोगात्मक	p ɾ ə j oː ɡ ɑ t̪ m ə k	11
प्रवीण	p r ə ʋ i ɳ	1129
प्रवीणता	p r ə ʋ i ɳ t̪ a	4
प्रसाद	p ɾ ə s ɑː d̪	1498
प्रामाणिक	p r aː m aː n ɪ k	53
फलो	pʰ ə l o	0
फलों	pʰ ə l õ	193
फूलो	pʰ u l o	2
फूलों	pʰ u l õ	147
फैलना	pʰ ɛ l n aː	6
बजे	b ə d͡ʒ e	7339
बनाऊंगी	b ə n ɑ ũː ŋ ɡ iː	1
बर्खा	b ə ɾ kʰ a	0
बहस	b ɛ ɦ s	1766
बहस	bʱ ɛː s	1766
बहादुर	b ɑ ɦ ɑː d̪ ʊ ɾ	336
बहुत	b ɔ h ɔ t̪	14238
बहुभाषीय	b ə ɦ u bʱ ɑː ʂ i j ə	1
बादल	b ɑː d ə l	594
बुद्धिमान	b ʊ dːʱ ɪ m aː n	81
बोलने	b o l n e	738
बोलिए	b o l ɪ e	2
बोलो	b o l o	28
भक्तो	bʱ ə k t̪ o	4
भक्तों	bʱ ə k t̪ õ	325
भयावह	bʱ ə j aː ʋ ə ɦ	165
भला	bʱ ə l a	389
भली	bʱ ə l i	27
भूत	bʱ uː t̪	91
भोजन	bʱ o d ʒ ə n	896
मदिरा	m ə d̪ ɪ r aː	24
मलना	m ə l n a	0
महानगर	m ɑ̟ ɦ ɑ̟ː n ə ɡ ə ɾ	243
महासागर	m ə ɦ ɑ s ɑ ɡ ə r	195
मानवविज्ञान	m aː n ə v ɪ ɡ j aː n	0
मानवशास्त्र	m aː n ə v ʃ aː s t r ə	0
मुखमैथुन	m ʊ kʰ m ɛ t̪ʰ ʊ n	2
मुखाभिगम	m ʊ kʰ aː bʱ ɪ ɡ ə m	0
मैं	m ə ɪ̯	16778
यह	j eː	78525
यह	j ə ɦ ə	78525
यादाश्त	j aː d̪ aː ʃ t̪	4
रत्न	ɾ ə t̪ ə n̪	548
रस्म	ɾ ə s m	144
रस्म	ɾ ə s ə m	144
रहा	r ə ɦ ä	42584
रही	r ə ɦ i	45885
रहे	r ə ɦ e	51567
रीत	ɾ i t̪	3
रुत	ɾ ʊ t̪	4
लाजवर्द	l̪ ɑː d͡ʒ ʋ ə ɾ d̪	0
लिख	l ɪ kʰ	652
लिखता	l ɪ kʰ t a	74
लिखती	l ɪ kʰ t i	51
लिखते	l ɪ kʰ t e	237
लिखा	l ɪ kʰ a	4095
लिखिए	l ɪ kʰ i e	128
लिखी	l ɪ kʰ i	819
लिखे	l ɪ kʰ e	993
लिखो	l ɪ kʰ o	4
वासना	ʋ aː s n̪ aː	14
विकिपीडिया	w ɪ k ɪ p iː ɖ ɪ j aː	14
विश्वास	b ɪ ʃ ʋ ɑː s	2366
विश्वास	ʋ ɪ ʃ ʋ ɑː s	2366
वेश्यावृत्ति	ʋ eː ʃ j aː ʋ r ɪ tː i	47
व्यक्तिक	ʋ j ə k t̪ ɪ k	0
व्यक्तिगत	ʋ j ə k t̪ i ɡ ə t̪	852
शरीरो	ʃ ə r i r o	0
शरीरों	ʃ ə r i r õ	5
शवयात्रा	ʃ ə ʋ j ɑː t̪ ɾ ɑ	22
शानदार	ʃ ɑː n̪ d̪ ɑː ɾ	3755
शालीनता	ʃ a l i n t̪ a	39
शालीनतापूर्वक	ʃ a l i n t̪ a p u r ʋ ə k	0
शाह	ʃ ɑː	1261
शिश्नो	ʃ ɪ ʃ n̪ o	0
शिश्नों	ʃ ɪ ʃ n̪ õ	0
शुभ	ʃ ʊ bʱ	403
श्यान	ʃ j aː n̪	3
श्यानता	ʃ j aː n̪ t̪ aː	0
श्वेत	ʃ ʋ eː t̪	102
संक्षय	s ə ŋ k ʃ ə j	0
सदस्य	s ə d̪ ə s j ə	5322
समझदार	s ə m ə d ʒʱ d̪ aː r	96
समस्या	s ə m ə s j aː	3053
समुदाय	s ə m ʊ d̪ ɛ	1769
सहचर	s ɛ ɦ t͡ʃ ɑ ɾ	3
सहज	s ɛʱ ɛ d͡ʒ	364
साम्राज्य	s ɑː m r ɑː d͡ʒ j ə	105
सुलभ	s ʊ l a bʱ	75
सूंघना	s ũ ɡʱ n a	1
सूचनात्मक	s uː t ʃ n̪ aː t̪ m ə k	1
सैकंड	s ɛ k ə̃ ɳ ɖ	34
सैकण्ड	s ɛ k ə ɳ ɖ	8
सोचना	s o t ʃ n̪ aː	401
स्तंभन	s t ə̃ m bʱ ə̃ n	0
स्वभाव	s w ə bʱ ɑ̟ː ʋ	365
हिमपात	ɦ ɪ m p ɑ t	52
हिमालय	ɦ ɪ m ɑː l ə j	110
हिमालय	ɦ ɪ m ɑː l ɛ	110
हो	ɦ o	79902
हों	ɦ õ	1775
