ayut	a j o t	0
ayut	a j ʊ t	0
azam	a d͡ʒ a m	182
azam	a z a m	182
azerbaijan	a z ə r b a i̯ d͡ʒ a n	24
bab	b a p	114
baba	b a b a	86
baba	b a b ə	86
babak	b a b a ʔ	436
babi	b a b i	182
baca	b a t͡ʃ a	83
baca	b a t͡ʃ ə	83
bacaan	b a t͡ʃ a a n	610
badam	b a d a m	5
badan	b a d a n	2481
baghal	b a ɡ a l	2
baghal	b a ɣ a l	2
baginda	b a ɡ i n d a	1888
baginda	b ə ɡ i n d ə	1888
bagus	b a ɡ o s	423
bagus	b a ɡ ʊ s	423
bah	b a h	57
baharu	b a h a r u	5802
bahasa	b a h a s a	3032
bahasa	b a h a s ə	3032
bahlul	b a h l o l	0
bahlul	b a h l ʊ l	0
bahru	b a h a r u	724
bahu	b a h u	248
baik	b a e ʔ	6040
baik	b a ɪ ʔ	6040
bait	b a e t	36
bait	b a ɪ t	36
bajing	b a d͡ʒ e ŋ	0
bajing	b a d͡ʒ ɪ ŋ	0
baju	b a d͡ʒ u	678
bakul	b a k o l	33
bakul	b a k ʊ l	33
balai	b a l a i̯	591
bali	b a l i	108
balung	b a l o ŋ	8
balung	b a l ʊ ŋ	8
bambu	b a m b u	15
banal	b a n a l	0
bang	b a ŋ	16
bangang	b a ŋ a ŋ	2
bangkrap	b a ŋ k r a p	1
bangku	b a ŋ k u	111
bangun	b a ŋ o n	192
bangun	b a ŋ ʊ n	192
banjir	b a n d͡ʒ e r	1792
banjir	b a n d͡ʒ ɪ r	1792
bantal	b a n t a l	33
banteng	b a n t e ŋ	0
banteng	b a n t ɪ ŋ	0
banting	b a n t e ŋ	56
banting	b a n t ɪ ŋ	56
banyak	b a ɲ a k	6808
bapa	b a p a	2679
bapa	b a p ə	2679
bapai	b a p a i̯	0
bapak	b a p a ʔ	11
bapanda	b a p a n d a	0
bapanda	b a p a n d ə	0
bapang	b a p a ŋ	0
baring	b a r e ŋ	6
baring	b a r ɪ ŋ	6
baru	b a r u	2857
basah	b a s a h	121
basi	b a s i	16
basikal	b a s i k a l	292
batang	b a t a ŋ	281
bateri	b a t ə r i	190
batu	b a t u	1648
bau	b a u	217
bawah	b a w a h	3974
bayu	b a j u	46
bebal	b ə b a l	2
bebas	b e b a s	1089
bebat	b ə b a t	0
beberapa	b ə b ə r a p a	7483
beberapa	b ə b ə r a p ə	7483
bebiri	b ə b i r i	3
belakang	b ə l a k a ŋ	1365
belanda	b ə l a n d a	441
belas	b ə l a s	89
beleng	b e l e ŋ	0
belerang	b ə l e r a ŋ	5
beli	b ə l i	486
beliau	b ə l i a u̯	14897
belok	b e l o ʔ	25
belok	b e l ʊ ʔ	25
belum	b ə l o m	2469
belum	b ə l ʊ m	2469
beluncas	b ə l u n t͡ʃ a s	4
benak	b ə n a ʔ	19
benar	b ə n a r	691
bendera	b ə n d e ɾ a	358
bendera	b ə n d e ɾ ə	358
bengap	b ə ŋ a p	0
bengawan	b ə ŋ a w a n	2
bengkarung	b ə ŋ k a r o ŋ	0
bengkarung	b ə ŋ k a r ʊ ŋ	0
benih	b ə n e h	211
benih	b ə n ɪ h	211
bentala	b ə n t a l a	0
bentala	b ə n t a l ə	0
benua	b ə n u a	178
benua	b ə n u ə	178
benuang	b ə n u a ŋ	1
berada	b ə r a d a	4340
berada	b ə r a d ə	4340
beradik	b ə r a d e ʔ	287
beradik	b ə r a d ɪ ʔ	287
berahim	b ə r a h e m	1
berahim	b ə r a h ɪ m	1
berapa	b ə r a p a	325
beras	b ə r a s	265
berat	b ə r a t	1281
berau	b ə r a u̯	6
berbulu	b ə r b u l u	23
berendam	b ɘ r ɘ n d a m	29
beresok	b ə r e s o ʔ	0
beresok	b ə r e s ʊ ʔ	0
beri	b ə r i	490
berilium	b ɛ r i l i o m	0
berma	b ə r m a	0
berma	b ə r m ə	0
bernafas	b ə r n a f a s	71
bernafas	b ə r n a p a s	71
bersama	b ə r s a m a	6682
bersama	b ə r s a m ə	6682
bersin	b ə r s e n	9
bersin	b ə r s ɪ n	9
bertuah	b ə r t u a h	255
beruang	b ə r u a ŋ	44
besar	b ə s a r	7372
besok	b e s o ʔ	1
besok	b e s ʊ ʔ	1
beta	b e t a	292
beta	b e t ə	292
betina	b ə t i n ə	61
betis	b ə t e s	48
betis	b ə t ɪ s	48
betul	b ə t o l	846
betul	b ə t ʊ l	846
beza	b ɛ z a	52
bharu	b a h a r u	530
bianglala	b i a ŋ l a l a	0
biasa	b i a s a	1996
biasa	b i a s ə	1996
biawak	b i a w a ʔ	18
bicara	b i t͡ʃ a r a	168
bicara	b i t͡ʃ a r ə	168
bidan	b i d a n	24
bila	b i l a	815
bila	b i l ə	815
bilang	b i l a ŋ	2
bilangan	b i l a ŋ a n	713
bilik	b i l e ʔ	1149
bilik	b i l ɪ ʔ	1149
biling	b i l e ŋ	0
biling	b i l ɪ ŋ	0
bilion	b i l i o n	1892
bingung	b i ŋ o ŋ	18
bingung	b i ŋ ʊ ŋ	18
bintang	b i n t a ŋ	706
binturung	b i n t u r o ŋ	0
binturung	b i n t u r ʊ ŋ	0
bioekologi	b i o e k o l o ɡ i	0
bir	b e r	5
bir	b ɪ r	5
biram	b i r a m	0
bisa	b i s a	24
boat	b u a t	22
bodoh	b o d o h	46
bodoh	b o d ʊ h	46
bohrium	b ɔ h r i o m	0
bokor	b o k o r	0
boleh	b o l e h	15507
boleh	b o l ɪ h	15507
bomoh	b o m o h	29
bomoh	b o m ʊ h	29
bongak	b o ŋ a ʔ	0
bongok	b o ŋ o ʔ	0
bongok	b o ŋ ʊ ʔ	0
bongsu	b o ŋ s u	98
boron	b ɔ r ɔ n	1
borzoi	b ɔ r z o i̯	0
botak	b o t a ʔ	38
botol	b o t o l	176
bu	b u	1
buah	b u a h	2941
buana	b u a n a	4
buana	b u a n ə	4
buat	b u a t	3296
buaya	b u a j a	222
buaya	b u a j ə	222
bubu	b u b u	23
budaya	b u d a j a	1496
buka	b u k a	142
buka	b u k ə	142
bukan	b u k a n	8041
bukit	b u k e t	1734
bukit	b u k ɪ t	1734
buku	b u k u	1370
bulih	b u l e h	0
bulih	b u l ɪ h	0
buloh	b u l o h	121
buloh	b u l ʊ h	121
bulu	b u l u	139
buluh	b u l o h	189
buluh	b u l ʊ h	189
bumbung	b u m b o ŋ	238
bumbung	b u m b ʊ ŋ	238
bumi	b u m i	1228
bung	b o ŋ	22
bung	b ʊ ŋ	22
bunga	b u ŋ a	568
bunga	b u ŋ ə	568
bungsu	b o ŋ s u	9
buntal	b u n t a l	3
bunuh	b u n o h	233
bunuh	b u n ʊ h	233
bunyi	b u ɲ i	355
burung	b u r o ŋ	420
burung	b u r ʊ ŋ	420
busa	b u s a	1
busa	b u s ə	1
busur	b u s o r	9
busur	b u s ʊ r	9
busut	b u s o t	4
busut	b u s ʊ t	4
butak	b u t a ʔ	0
butuh	b u t o h	0
butuh	b u t ʊ h	0
buyut	b u j o t	2
buyut	b u j ʊ t	2
c	t ʃ	209
ca	t ʃ a	6
cabar	t͡ʃ a b a r	19
cadang	t͡ʃ a d a ŋ	37
cairan	t͡ʃ a e r a n	8
cairan	t͡ʃ a ɪ r a n	8
cakawari	t͡ʃ a k a w a r i	0
cakera	t͡ʃ a k ə r ə	45
cangkir	t͡ʃ a ŋ k e r	0
cangkir	t͡ʃ a ŋ k ɪ r	0
cangkul	t͡ʃ a ŋ k o l	8
cangkul	t͡ʃ a ŋ k ʊ l	8
cat	t͡ʃ a t	154
catur	t͡ʃ a t o r	24
cawan	t͡ʃ a w a n	43
cecair	t͡ʃ ə t͡ʃ a e r	206
cecair	t͡ʃ ə t͡ʃ a ɪ r	206
cemara	t͡ʃ ə m a r a	4
cemara	t͡ʃ ə m a r ə	4
cendawan	t͡ʃ ə n d a w a n	64
cendera	t͡ʃ ə n d ə r a	6
cendera	t͡ʃ ə n d ə r ə	6
cengkarung	t͡ʃ ə ŋ k a r o ŋ	0
cengkarung	t͡ʃ ə ŋ k a r ʊ ŋ	0
cepua	t͡ʃ ə p u a	0
cepua	t͡ʃ ə p u ə	0
cerpen	t͡ʃ ə r p e n	109
chalet	ʃ a l e	49
champagne	ʃ e m p e n	0
changlun	t͡ʃ a ŋ ə l o n	11
changlun	t͡ʃ a ŋ ə l ʊ n	11
chator	t͡ʃ a t o r	0
chator	t͡ʃ a t ʊ r	0
china	t͡ʃ i n a	2392
china	t͡ʃ i n ə	2392
ci	t͡ʃ i	0
cicik	t͡ʃ i t͡ʃ e ʔ	0
cicik	t͡ʃ i t͡ʃ ɪ ʔ	0
cicit	t͡ʃ i t͡ʃ e t	7
cicit	t͡ʃ i t͡ʃ ɪ t	7
cilawagi	t͡ʃ i l a w a ɡ i	0
cina	t͡ʃ i n a	860
cina	t͡ʃ i n ə	860
cinta	t ʃ i n t a	492
cinta	t ʃ i n t ə	492
coklat	t ʃ o k l a t	137
congek	t͡ʃ o ŋ e ʔ	0
congek	t͡ʃ o ŋ ɪ ʔ	0
congong	t͡ʃ o ŋ o ŋ	0
congong	t͡ʃ o ŋ ʊ ŋ	0
cuai	t͡ʃ u a i̯	29
cubit	t͡ʃ u b e t	1
cubit	t͡ʃ u b ɪ t	1
cucu	t͡ʃ u t͡ʃ u	175
cuma	t͡ʃ u m a	868
cuma	t͡ʃ u m ə	868
dada	d a d a	189
dada	d a d e	189
daerah	d a e r a h	3018
daging	d a ɡ e ŋ	439
daging	d a ɡ ɪ ŋ	439
dah	d a h	193
dahan	d a h a n	46
dahi	d a h i	44
dak	d a ʔ	2
daku	d a k u	2
dalam	d a l a m	61230
dalmatia	d a l m a t i a	0
dalmatia	d a l m a t i ə	0
damar	d a m a r	24
dan	d a n	145963
danau	d a n a u̯	47
danial	d a n i a l	43
danta	d a n t a	0
danta	d a n t ə	0
dapur	d a p o r	303
dapur	d a p ʊ r	303
darah	d a r a h	1236
darat	d a r a t	444
darihal	d a r i h a l	0
dasa	d a s a	0
dasa	d a s ə	0
dasă	d a s a	0
dasă	d a s ə	0
datang	d a t a ŋ	2690
datar	d a t a r	2
datu	d a t u	185
datuk	d a t o ʔ	9400
datuk	d a t ʊ ʔ	9400
daud	d a o t	291
daud	d a ʊ t	291
daun	d a o n	297
daun	d a ʊ n	297
daut	d a o t	0
daut	d a ʊ t	0
daya	d a j a	533
daya	d a j ə	533
debak	d ə b a ʔ	1
debu	d ə b u	62
dekad	d e k a t	241
dekat	d ə k a t	1346
delapan	d ə l a p a n	2
delima	d ə l i m a	50
delima	d ə l i m ə	50
demokrasi	d e m o k r a s i	268
den	d e n	7
den	d ɪ n	7
dengan	d ə ŋ a n	51328
dengar	d ə ŋ a r	163
derana	d ə r a n a	0
desilion	d ɛ s i l i o n	0
dewa	d e w a	33
dewa	d e w ə	33
dewi	d e w i	15
di	d i	107863
dia	d i a	9590
dia	d i ə	9590
diam	d i a m	77
diem	d i ə m	0
dik	d e ʔ	1
dik	d ɪ ʔ	1
dikau	d i k a u̯	1
din	d e n	145
din	d ɪ n	145
dinda	a d i n d a	4
dinda	a d i n d ə	4
dingin	d i ŋ e n	120
dingin	d i ŋ ɪ n	120
dogol	d o ɡ o l	3
dogol	d o ɡ ʊ l	3
doktor	d ɔ k t o r	1103
dongok	d o ŋ o ʔ	0
dongok	d o ŋ ʊ ʔ	0
drebar	d r e b a r	0
dua	d u a	10690
dua	d u ə	10690
dubnium	d u b n i o m	0
duduk	d u d o ʔ	727
duduk	d u d ʊ ʔ	727
dugong	d u ɡ o ŋ	23
dugong	d u ɡ ʊ ŋ	23
dukun	d u k o n	9
dukun	d u k ʊ n	9
duli	d u l i	184
dungu	d u ŋ u	5
dunia	d u ɲ a	7357
dunia	d u ɲ ə	7357
duodesilion	d u o d ɛ s i l i o n	0
duovigintilion	d u o v i ɡ i n t i l i o n	0
durian	d u r i a n	294
duriat	d u r i a t	0
duyung	d u j o ŋ	36
duyung	d u j ʊ ŋ	36
duă	d u a	0
duă	d u ə	0
dwi	d u i	26
dĕlapan	d ə l a p a n	0
dĕlimă	d ə l i m a	0
dĕlimă	d ə l i m ə	0
eka	e k a	2
eka	e k ə	2
ekadasa	e k a d a s a	0
ekadasa	e k ə d a s ə	0
ekologi	e k o l o ɡ i	37
ekor	e k o r	347
ekor	e k ʊ r	347
ekă	e k a	0
ekă	e k ə	0
ekădasă	e k a d a s a	0
ekădasă	e k ə d a s ə	0
elektron	e l ɛ k t r ɔ n	5
emak	ə m a ʔ	59
emas	ə m a s	2070
embun	ə m b o n	23
embun	ə m b ʊ n	23
empat	ə m p a t	3888
empu	ə m p u	0
enak	e n a ʔ	102
enam	ə n a m	2266
encik	ə n t͡ʃ e ʔ	44
encik	ə n t͡ʃ ɪ ʔ	44
engkau	ə ŋ k a u̯	108
engko	ə ŋ k o	0
engsel	e ŋ s e l	2
eropah	e r o p a h	972
eru	ə r u	0
esa	ə s a	49
esa	ə s ə	49
esok	e s o ʔ	900
esok	e s ʊ ʔ	900
falsafah	f a l s a f a h	230
famili	f a m i l i	17
fatah	f a t a h	33
fiil	f ɪ ʕ l	1
fikir	f i k e r	363
fikir	f i k ɪ r	363
fikir	p i k e r	363
fikir	p i k ɪ r	363
fikologi	f i k o l o ɡ i	0
filologi	f i l o l o ɡ i	1
fisiologi	f i s i o l o ɡ i	30
fluorin	f l u ɔ r ɪ n	0
fosforus	f ɔ s f o r o s	1
gagak	ɡ a ɡ a ʔ	31
gajah	ɡ a d͡ʒ a h	435
galah	ɡ a l a h	54
gali	ɡ a l i	14
gamat	ɡ a m a t	13
gambir	ɡ a m b e r	35
gambir	ɡ a m b ɪ r	35
gamelan	ɡ a m e l a n	14
gamer	ɡ a m e r	1
gangsa	ɡ a ŋ s a	374
gangsa	ɡ a ŋ s ə	374
ganjil	ɡ a n d͡ʒ e l	35
ganjil	ɡ a n d͡ʒ ɪ l	35
ganu	ɡ a n u	2
garpu	ɡ a r p u	4
gedang	ɡ ə d a ŋ	0
gegat	ɡ ə ɡ a t	0
gelak	ɡ ə l a ʔ	16
gelas	ɡ ə l a s	28
gelenggang	ɡ ə l e ŋ ɡ a ŋ	0
gelinggang	ɡ ə l i ŋ ɡ a ŋ	0
gemuk	ɡ ə m o ʔ	34
gemuk	ɡ ə m ʊ ʔ	34
genggang	ɡ ə ŋ ɡ a ŋ	0
geografi	ɡ e o ɡ r a f i	61
gerabak	ɡ ə r a b a ʔ	39
gereja	ɡ ə r e d͡ʒ a	119
gereja	ɡ ə r e d͡ʒ ə	119
gerigi	ɡ ə r i ɡ i	0
gering	ɡ ə r i ŋ	1
getah	ɡ ə t a h	478
gigi	ɡ i ɡ i	286
gigit	ɡ i ɡ e t	8
gigit	ɡ i ɡ ɪ t	8
gincu	ɡ i n t͡ʃ u	10
gingam	ɡ i ŋ a m	0
ginjal	ɡ i n d͡ʒ a l	6
gita	ɡ i t a	2
gonggong	ɡ o ŋ ɡ o ŋ	1
gonggong	ɡ o ŋ ɡ ʊ ŋ	1
googol	ɡ o ɡ o l	0
googolpleks	ɡ o ɡ o l p l ɛ k s	0
gua	ɡ u a	409
gua	ɡ u ə	409
gula	ɡ u l a	278
gula	ɡ u l ə	278
guli	ɡ u l i	2
guni	ɡ u n i	25
guntur	ɡ u n t o r	1
guntur	ɡ u n t ʊ r	1
gunung	ɡ u n o ŋ	758
gunung	ɡ u n ʊ ŋ	758
guruh	ɡ u r o h	10
guruh	ɡ u r ʊ h	10
habuk	h a b o ʔ	34
habuk	h a b ʊ ʔ	34
hadap	h a d a p	1
hahnium	h a h n i o m	0
halau	h a l a u̯	4
hamba	h a m b a	178
hamba	h a m b ə	178
hangat	h a ŋ a t	178
hantar	h a n t a r	134
hantu	h a n t u	97
hanya	h a ɲ a	8091
hanya	h a ɲ ə	8091
hanyir	h a ɲ e r	9
hanyir	h a ɲ ɪ r	9
hanyut	h a ɲ o t	88
hanyut	h a ɲ ʊ t	88
harap	h a r a p	472
harimau	h a r i m a u̯	417
haron	h a r o n	277
haron	h a r ʊ n	277
harun	h a r o n	221
harun	h a r ʊ n	221
hati	h a t i	2495
hatur	h a t o r	0
hatur	h a t ʊ r	0
hayam	h a j a m	1
helang	h ə l a ŋ	48
helium	h e l i o m	3
helo	h e l o	1
hempedal	h ə m p ə d a l	1
hempedu	h ə m p ə d u	5
henti	h ə n t i	87
hiang	h i a ŋ	2
hidrogen	h i d r o ɡ ə n	23
hidung	h i d o ŋ	151
hidung	h i d ʊ ŋ	151
hidup	h i d o p	3086
hidup	h i d ʊ p	3086
himar	h i m a r	0
hisap	h i s a p	2
hitung	h i t o ŋ	3
hitung	h i t ʊ ŋ	3
hiu	h i u	0
hospital	h ɔ s p i t a l	2594
hujan	h u d͡ʒ a n	996
hujung	h u d͡ʒ o ŋ	758
hujung	h u d͡ʒ ʊ ŋ	758
hulu	h u l u	325
huruf	h u r o f	85
huruf	h u r ʊ f	85
huski	h u s k i	0
hutan	h u t a n	1494
ia	i a	10783
ia	i ə	10783
ialah	i a l a h	5611
ialah	i ə l a h	5611
ibrahim	i b r a h e m	1133
ibrahim	i b r a h ɪ m	1133
ibu	i b u	4918
ijazah	i d͡ʒ a z a h	408
ijok	i d͡ʒ o ʔ	9
ijok	i d͡ʒ ʊ ʔ	9
ijuk	i d͡ʒ o ʔ	0
ijuk	i d͡ʒ ʊ ʔ	0
ikan	i k a n	1733
ilah	i l a h	3
impi	i m p i	3
ina	i n ə	6
inap	i n a p	85
indonesia	i n d o n e s i a	2057
indonesia	i n d o n e s i ə	2057
inep	i n a p	0
inep	i n ə p	0
infrabunyi	i n f r a b u ɲ i	0
infrabunyi	i n f r ə b u ɲ i	0
inframerah	i n f r a m e r a h	5
inframerah	i n f r ə m e r a h	5
inggeris	i ŋ ɡ ə r e s	1124
inggeris	i ŋ ɡ ə r ɪ s	1124
ingsun	i ŋ s o n	0
ingsun	i ŋ s ʊ n	0
ini	i n i	71810
interaksi	i n t ə r a k s i	95
ipoh	i p o h	467
ipoh	i p ʊ h	467
ipuh	i p o h	0
ipuh	i p ʊ h	0
isim	i s e m	1
isim	i s ɪ m	1
isnin	i s n e n	688
isnin	i s n ɪ n	688
itu	i t u	68775
jadual	d͡ʒ a d u a l	426
jadual	d͡ʒ a d u ə l	426
jagat	d͡ʒ a ɡ a t	4
jaguar	d͡ʒ a ɡ u a r	5
jahit	d͡ʒ a h i t	54
jakarta	d͡ʒ a k a r t a	334
jakarta	d͡ʒ a k a r t ə	334
jalan	d͡ʒ a l a n	4717
jangan	d͡ʒ a ŋ a n	1438
jantan	d͡ʒ a n t a n	123
jantung	d͡ʒ a n t o ŋ	526
jantung	d͡ʒ a n t ʊ ŋ	526
jaringan	d͡ʒ a r e ŋ a n	910
jaringan	d͡ʒ a r ɪ ŋ a n	910
jarum	d͡ʒ a r o m	60
jarum	d͡ʒ a r ʊ m	60
jauh	d͡ʒ a o h	1487
jauh	d͡ʒ a ʊ h	1487
jawi	d͡ʒ a w i	296
jaya	d͡ʒ a j a	814
jaya	d͡ʒ a j ə	814
jeladeri	d͡ʒ ə l a d ə r i	0
jendela	d͡ʒ ə n d e l a	26
jendela	d͡ʒ ə n d e l ə	26
jepang	d͡ʒ ə p a ŋ	4
jepun	d͡ʒ ə p o n	1327
jepun	d͡ʒ ə p ʊ n	1327
jerman	d͡ʒ ə r m a n	756
jijik	d͡ʒ i d͡ʒ e ʔ	25
jijik	d͡ʒ i d͡ʒ ɪ ʔ	25
jika	d͡ʒ i k a	8057
jika	d͡ʒ i k ə	8057
jikalau	d͡ʒ i k a l a u̯	24
jingga	d͡ʒ i ŋ ɡ a	27
jingga	d͡ʒ i ŋ ɡ ə	27
jirim	d͡ʒ i r e m	0
jirim	d͡ʒ i r ɪ m	0
jitra	d͡ʒ i t ə r a	32
jitra	d͡ʒ i t ə r ə	32
jitu	d͡ʒ i t u	52
johor	d͡ʒ o h o r	2718
juara	d ʒ u a r a	1641
juara	d ʒ u a r ə	1641
juga	d͡ʒ u ɡ a	24065
juga	d͡ʒ u ɡ a ʔ	24065
juga	d͡ʒ u ɡ ə	24065
juling	d͡ʒ u l e ŋ	2
juling	d͡ʒ u l ɪ ŋ	2
jumaat	d͡ʒ u m a ʔ a t	1127
juta	d͡ʒ u t a	4601
juta	d͡ʒ u t ə	4601
kabus	k a b o s	29
kabus	k a b ʊ s	29
kabut	k a b o t	22
kabut	k a b ʊ t	22
kaedah	k a e d a h	1427
kak	k a ʔ	54
kakak	k a k a ʔ	137
kakaktua	k a k a ʔ t u a	0
kakaktua	k a k a ʔ t u ə	0
kakanda	k a k a n d a	2
kakanda	k a k a n d ə	2
kakang	k a k a ŋ	0
kaki	k a k i	1292
kala	k a l a	202
kala	k a l ə	202
kalah	k a l a h	438
kalamin	k a l a m e n	0
kalamin	k a l a m ɪ n	0
kalau	k a l a u̯	1859
kali	k a l i	5648
kalian	k a l i a n	18
kambing	k a m b e ŋ	286
kambing	k a m b ɪ ŋ	286
kami	k a m i	10579
kamis	k a m e s	12
kamis	k a m ɪ s	12
kampong	k a m p o ŋ	44
kampong	k a m p ʊ ŋ	44
kampung	k a m p o ŋ	5192
kampung	k a m p ʊ ŋ	5192
kamsia	k a m s i a	0
kamsia	k a m s i ə	0
kamsiah	k a m s i a h	0
kamu	k a m u	1059
kamus	k a m o s	41
kamus	k a m ʊ s	41
kan	k a n	70
kanak	k a n a ʔ	30
kanan	k a n a n	2522
kanda	k a n d a	24
kanda	k a n d ə	24
kandung	k a n d u ŋ	51
kandungan	k a n d u ŋ a n	638
kang	k a ŋ	30
kangar	k a ŋ a r	163
kangmas	k a ŋ m a s	0
kanin	k a n e n	0
kanin	k a n ɪ n	0
kantor	k a n t o r	1
kapal	k a p a l	1505
kapasiti	k a p a s i t i	305
kapuk	k a p o ʔ	0
kapuk	k a p ʊ ʔ	0
kapur	k a p o r	62
kapur	k a p ʊ r	62
karbon	k a r b o n	146
karipap	k a r i p a p	8
karya	k a r i a	872
karya	k a r i ə	872
karya	k a r j a	872
karya	k a r j ə	872
kasuari	k a s u a r i	0
katak	k a t a ʔ	51
kati	k a t i	6
katil	k a t e l	152
katil	k a t ɪ l	152
kau	k a u̯	50
kaula	k a u l a	0
kaula	k a u l ə	0
kawula	k a u l a	0
kawula	k a u l ə	0
kayu	k a j u	812
keadaan	k ə a d a a n	4761
keadaan	k ə a d ə a n	4761
kecuali	k ə t͡ʃ u a l i	392
kedah	k ə d a h	1266
kedai	k ə d a i̯	1040
kedoktoran	k ə d o k t o r a n	34
keempat	k ə ʔ ə m p a t	649
kejam	k ə d͡ʒ a m	163
kejohanan	k ə d͡ʒ o h a n a n	2091
kekabu	k ə k a b u	0
kekanda	k ə k a n d a	1
kekanda	k ə k a n d ə	1
kelang	k ə l a ŋ	34
kelantan	k ə l a n t a n	1367
kelantan	k ə l ã t ɛ̃	1367
kelapa	k ə l a p a	368
kelapa	k ə l a p ə	368
kelawar	k ə l a w a r	13
keldai	k ə l d a i̯	15
kelelawar	k ə l ə l a w a r	0
keluarga	k ə l u a r ɡ a	4249
keluarga	k ə l u a r ɡ ə	4249
kembang	k ə m b a ŋ	34
