ablakaid	ɒ b l ɒ k ɒʲ i d	0
ablakaik	ɒ b l ɒ k ɒʲ i k	0
ablakaim	ɒ b l ɒ k ɒʲ i m	0
ablakaink	ɒ b l ɒ k ɒʲ i ŋ k	4
ablakaitok	ɒ b l ɒ k ɒʲ i t o k	0
ablakba	ɒ b l ɒ ɡ b ɒ	30
ablakban	ɒ b l ɒ ɡ b ɒ n	85
ablakból	ɒ b l ɒ ɡ b oː l	35
ablakcsa	ɒ b l ɒ k t͡ʃ ɒ	0
ablakdeszka	ɒ b l ɒ ɡ d ɛ s k ɒ	1
ablakdeszkák	ɒ b l ɒ ɡ d ɛ s k aː k	0
ablakdeszkákat	ɒ b l ɒ ɡ d ɛ s k aː k ɒ t	0
ablakdeszkát	ɒ b l ɒ ɡ d ɛ s k aː t	0
ablakhoz	ɒ b l ɒ k h o z	28
ablakig	ɒ b l ɒ k i ɡ	1
ablakkal	ɒ b l ɒ kː ɒ l	21
ablakká	ɒ b l ɒ kː aː	0
ablakként	ɒ b l ɒ kː eː n t	3
ablaknak	ɒ b l ɒ k n ɒ k	8
ablaknál	ɒ b l ɒ k n aː l	20
ablakod	ɒ b l ɒ k o d	1
ablakok	ɒ b l ɒ k o k	181
ablakokat	ɒ b l ɒ k o k ɒ t	63
ablakokba	ɒ b l ɒ k o ɡ b ɒ	1
ablakokban	ɒ b l ɒ k o ɡ b ɒ n	10
ablakokból	ɒ b l ɒ k o ɡ b oː l	6
ablakokhoz	ɒ b l ɒ k o k h o z	2
ablakokig	ɒ b l ɒ k o k i ɡ	2
ablakokkal	ɒ b l ɒ k o kː ɒ l	24
ablakokká	ɒ b l ɒ k o kː aː	0
ablakokként	ɒ b l ɒ k o kː eː n t	0
ablakoknak	ɒ b l ɒ k o k n ɒ k	2
ablakoknál	ɒ b l ɒ k o k n aː l	6
ablakokon	ɒ b l ɒ k o k o n	19
ablakokra	ɒ b l ɒ k o k r ɒ	9
ablakokról	ɒ b l ɒ k o k r oː l	2
ablakoktól	ɒ b l ɒ k o k t oː l	0
ablakokért	ɒ b l ɒ k o k eː r t	0
ablakom	ɒ b l ɒ k o m	5
ablakomat	ɒ b l ɒ k o m ɒ t	0
ablakomba	ɒ b l ɒ k o m b ɒ	2
ablakomban	ɒ b l ɒ k o m b ɒ n	0
ablakomig	ɒ b l ɒ k o m i ɡ	0
ablakommal	ɒ b l ɒ k o mː ɒ l	0
ablakomnak	ɒ b l ɒ k o m n ɒ k	0
ablakomon	ɒ b l ɒ k o m o n	2
ablakon	ɒ b l ɒ k o n	198
ablakot	ɒ b l ɒ k o t	127
ablakotok	ɒ b l ɒ k o t o k	0
ablakpárkány	ɒ b l ɒ k p aː r k aː ɲ	3
ablakpárkánya	ɒ b l ɒ k p aː r k aː ɲ ɒ	0
ablakpárkányai	ɒ b l ɒ k p aː r k aː ɲ ɒʲ i	0
ablakpárkányaid	ɒ b l ɒ k p aː r k aː ɲ ɒʲ i d	0
ablakpárkányaik	ɒ b l ɒ k p aː r k aː ɲ ɒʲ i k	0
ablakpárkányaim	ɒ b l ɒ k p aː r k aː ɲ ɒʲ i m	0
ablakpárkányaink	ɒ b l ɒ k p aː r k aː ɲ ɒʲ i ŋ k	0
ablakpárkányaitok	ɒ b l ɒ k p aː r k aː ɲ ɒʲ i t o k	0
ablakpárkánynak	ɒ b l ɒ k p aː r k aː ɲ n ɒ k	0
ablakpárkányod	ɒ b l ɒ k p aː r k aː ɲ o d	0
ablakpárkányok	ɒ b l ɒ k p aː r k aː ɲ o k	2
ablakpárkányokat	ɒ b l ɒ k p aː r k aː ɲ o k ɒ t	0
ablakpárkányoknak	ɒ b l ɒ k p aː r k aː ɲ o k n ɒ k	0
ablakpárkányom	ɒ b l ɒ k p aː r k aː ɲ o m	0
ablakpárkányotok	ɒ b l ɒ k p aː r k aː ɲ o t o k	0
ablakpárkányt	ɒ b l ɒ k p aː r k aː ɲ t	1
ablakpárkányuk	ɒ b l ɒ k p aː r k aː ɲ u k	0
ablakpárkányunk	ɒ b l ɒ k p aː r k aː ɲ u ŋ k	0
ablakra	ɒ b l ɒ k r ɒ	17
ablakról	ɒ b l ɒ k r oː l	4
ablaktalan	ɒ b l ɒ k t ɒ l ɒ n	5
ablaktalanság	ɒ b l ɒ k t ɒ l ɒ n ʃ aː ɡ	0
ablaktól	ɒ b l ɒ k t oː l	2
ablaktörlő	ɒ b l ɒ k t ø r l øː	14
ablaktörlők	ɒ b l ɒ k t ø r l øː k	1
ablaktörlőket	ɒ b l ɒ k t ø r l øː k ɛ t	1
ablaktörlőt	ɒ b l ɒ k t ø r l øː t	3
ablakuk	ɒ b l ɒ k u k	2
ablakunk	ɒ b l ɒ k u ŋ k	4
ablakán	ɒ b l ɒ k aː n	32
ablakát	ɒ b l ɒ k aː t	33
ablaké	ɒ b l ɒ k eː	0
ablakért	ɒ b l ɒ k eː r t	1
ablaküveg	ɒ b l ɒ k y v ɛ ɡ	6
ablaküvegek	ɒ b l ɒ k y v ɛ ɡ ɛ k	2
abnormális	ɒ b n o r m aː l i ʃ	19
abortusz	ɒ b o r t u s	59
abortuszok	ɒ b o r t u s o k	13
abortuszokat	ɒ b o r t u s o k ɒ t	0
abortuszt	ɒ b o r t u s t	36
abortál	ɒ b o r t aː l	0
abortálás	ɒ b o r t aː l aː ʃ	0
abrak	ɒ b r ɒ k	4
abrakok	ɒ b r ɒ k o k	0
abrakon	ɒ b r ɒ k o n	0
abrakot	ɒ b r ɒ k o t	3
abroncs	ɒ b r o n t͡ʃ	15
abroncsok	ɒ b r o n t͡ʃ o k	22
abroncsokat	ɒ b r o n t͡ʃ o k ɒ t	10
abroncsot	ɒ b r o n t͡ʃ o t	15
abrosz	ɒ b r o s	6
abrosza	ɒ b r o s ɒ	0
abroszai	ɒ b r o s ɒʲ i	1
abroszaid	ɒ b r o s ɒʲ i d	0
abroszaik	ɒ b r o s ɒʲ i k	0
abroszaim	ɒ b r o s ɒʲ i m	0
abroszaink	ɒ b r o s ɒʲ i ŋ k	0
abroszaitok	ɒ b r o s ɒʲ i t o k	0
abroszod	ɒ b r o s o d	0
abroszok	ɒ b r o s o k	3
abroszokat	ɒ b r o s o k ɒ t	0
abroszom	ɒ b r o s o m	0
abroszotok	ɒ b r o s o t o k	0
abroszt	ɒ b r o s t	6
abroszuk	ɒ b r o s u k	0
abroszunk	ɒ b r o s u ŋ k	0
abszint	ɒ p s i n t	6
abszintok	ɒ p s i n t o k	0
abszolutórium	ɒ p s o l u t oː r iʲ u m	8
abszolutóriumok	ɒ p s o l u t oː r iʲ u m o k	0
abszolút	ɒ p s o l uː t	579
abszorpció	ɒ p s o r p t͡s iʲ oː	5
abszorpciók	ɒ p s o r p t͡s iʲ oː k	0
absztinencia	ɒ p s t i n ɛ n t͡s iʲ ɒ	4
absztinenciák	ɒ p s t i n ɛ n t͡s iʲ aː k	0
absztrakció	ɒ p s t r ɒ k t͡s iʲ oː	14
absztrakciók	ɒ p s t r ɒ k t͡s iʲ oː k	2
absztrakt	ɒ p s t r ɒ k t	86
absztraktabb	ɒ p s t r ɒ k t ɒ bː	1
absztraktok	ɒ p s t r ɒ k t o k	3
absztraktság	ɒ p s t r ɒ k t ʃ aː ɡ	0
absztraktságok	ɒ p s t r ɒ k t ʃ aː ɡ o k	0
abszurd	ɒ p s u r d	100
abszurdabb	ɒ p s u r d ɒ bː	2
abszurditás	ɒ p s u r d i t aː ʃ	5
abszurditások	ɒ p s u r d i t aː ʃ o k	0
abszurdum	ɒ p s u r d u m	11
abszurdumok	ɒ p s u r d u m o k	0
acetaldehid	ɒ t͡s ɛ t ɒ l d ɛ ɦ i d	3
acetilén	ɒ t͡s ɛ t i l eː n	7
aceton	ɒ t͡s ɛ t o n	3
acetonba	ɒ t͡s ɛ t o m b ɒ	0
acetonban	ɒ t͡s ɛ t o m b ɒ n	0
acetonból	ɒ t͡s ɛ t o m b oː l	1
acetonhoz	ɒ t͡s ɛ t o n ɦ o z	0
acetonig	ɒ t͡s ɛ t o n i ɡ	0
acetonja	ɒ t͡s ɛ t o ɲː ɒ	0
acetonjai	ɒ t͡s ɛ t o ɲː ɒʲ i	0
acetonjaid	ɒ t͡s ɛ t o ɲː ɒʲ i d	0
acetonjaik	ɒ t͡s ɛ t o ɲː ɒʲ i k	0
acetonjaim	ɒ t͡s ɛ t o ɲː ɒʲ i m	0
acetonjaink	ɒ t͡s ɛ t o ɲː ɒʲ i ŋ k	0
acetonjaitok	ɒ t͡s ɛ t o ɲː ɒʲ i t o k	0
acetonjuk	ɒ t͡s ɛ t o ɲː u k	0
acetonként	ɒ t͡s ɛ t o ŋ k eː n t	0
acetonnak	ɒ t͡s ɛ t o nː ɒ k	0
acetonnal	ɒ t͡s ɛ t o nː ɒ l	0
acetonná	ɒ t͡s ɛ t o nː aː	0
acetonnál	ɒ t͡s ɛ t o nː aː l	0
acetonod	ɒ t͡s ɛ t o n o d	0
acetonok	ɒ t͡s ɛ t o n o k	0
acetonokat	ɒ t͡s ɛ t o n o k ɒ t	0
acetonokba	ɒ t͡s ɛ t o n o ɡ b ɒ	0
acetonokban	ɒ t͡s ɛ t o n o ɡ b ɒ n	0
acetonokból	ɒ t͡s ɛ t o n o ɡ b oː l	0
acetonokhoz	ɒ t͡s ɛ t o n o k h o z	0
acetonokig	ɒ t͡s ɛ t o n o k i ɡ	0
acetonokkal	ɒ t͡s ɛ t o n o kː ɒ l	0
acetonokká	ɒ t͡s ɛ t o n o kː aː	0
acetonokként	ɒ t͡s ɛ t o n o kː eː n t	0
acetonoknak	ɒ t͡s ɛ t o n o k n ɒ k	0
acetonoknál	ɒ t͡s ɛ t o n o k n aː l	0
acetonokon	ɒ t͡s ɛ t o n o k o n	0
acetonokra	ɒ t͡s ɛ t o n o k r ɒ	0
acetonokról	ɒ t͡s ɛ t o n o k r oː l	0
acetonoktól	ɒ t͡s ɛ t o n o k t oː l	0
acetonokért	ɒ t͡s ɛ t o n o k eː r t	0
acetonom	ɒ t͡s ɛ t o n o m	0
acetonon	ɒ t͡s ɛ t o n o n	0
acetonotok	ɒ t͡s ɛ t o n o t o k	0
acetonra	ɒ t͡s ɛ t o n r ɒ	0
acetonról	ɒ t͡s ɛ t o n r oː l	0
acetont	ɒ t͡s ɛ t o n t	3
acetontól	ɒ t͡s ɛ t o n t oː l	0
acetonunk	ɒ t͡s ɛ t o n u ŋ k	0
acetonért	ɒ t͡s ɛ t o n eː r t	0
achát	ɒ ɦ aː t	1
achátok	ɒ ɦ aː t o k	0
aciditás	ɒ t͡s i d i t aː ʃ	0
aciditások	ɒ t͡s i d i t aː ʃ o k	0
acél	ɒ t͡s eː l	135
acélgyártás	ɒ t͡s eː l ɟ aː r t aː ʃ	2
acélipar	ɒ t͡s eː l i p ɒ r	10
acélkék	ɒ t͡s eː l k eː k	2
acéllemez	ɒ t͡s eː lː ɛ m ɛ z	12
acéllemezek	ɒ t͡s eː lː ɛ m ɛ z ɛ k	1
acélok	ɒ t͡s eː l o k	8
ad	ɒ d	2907
adag	ɒ d ɒ ɡ	184
adagok	ɒ d ɒ ɡ o k	9
adagol	ɒ d ɒ ɡ o l	0
adandó	ɒ d ɒ n d oː	60
adaptáció	ɒ d ɒ p t aː t͡s iʲ oː	24
adaptációk	ɒ d ɒ p t aː t͡s iʲ oː k	3
adat	ɒ d ɒ t	643
adata	ɒ d ɒ t ɒ	57
adatai	ɒ d ɒ t ɒʲ i	881
adatainak	ɒ d ɒ t ɒʲ i n ɒ k	158
adatait	ɒ d ɒ t ɒʲ i t	540
adatba	ɒ d ɒ d b ɒ	1
adatban	ɒ d ɒ d b ɒ n	3
adatbázis	ɒ d ɒ d b aː z i ʃ	311
adatbázisban	ɒ d ɒ d b aː z i ʒ b ɒ n	98
adatbázisok	ɒ d ɒ d b aː z i ʃ o k	107
adatbázisokban	ɒ d ɒ d b aː z i ʃ o ɡ b ɒ n	6
adatbázisunk	ɒ d ɒ d b aː z i ʃ u ŋ k	12
adatbázisunkban	ɒ d ɒ d b aː z i ʃ u ŋ ɡ b ɒ n	16
adatból	ɒ d ɒ d b oː l	7
adatfeldolgozás	ɒ d ɒ t f ɛ l d o l ɡ o z aː ʃ	18
adatfeldolgozások	ɒ d ɒ t f ɛ l d o l ɡ o z aː ʃ o k	0
adathoz	ɒ d ɒ t h o z	17
adatig	ɒ d ɒ t i ɡ	0
adatik	ɒ d ɒ t i k	44
adatként	ɒ d ɒ t k eː n t	8
adatlap	ɒ d ɒ t l ɒ p	81
adatlapjai	ɒ d ɒ t l ɒ p j ɒʲ i	5
adatlapok	ɒ d ɒ t l ɒ p o k	27
adatnak	ɒ d ɒ t n ɒ k	19
adatnál	ɒ d ɒ t n aː l	10
adatok	ɒ d ɒ t o k	2511
adatokat	ɒ d ɒ t o k ɒ t	1149
adatokba	ɒ d ɒ t o ɡ b ɒ	2
adatokban	ɒ d ɒ t o ɡ b ɒ n	29
adatokból	ɒ d ɒ t o ɡ b oː l	107
adatokhoz	ɒ d ɒ t o k h o z	81
adatokig	ɒ d ɒ t o k i ɡ	0
adatokkal	ɒ d ɒ t o kː ɒ l	177
adatokká	ɒ d ɒ t o kː aː	4
adatokként	ɒ d ɒ t o kː eː n t	1
adatoknak	ɒ d ɒ t o k n ɒ k	39
adatoknál	ɒ d ɒ t o k n aː l	10
adatokon	ɒ d ɒ t o k o n	36
adatokra	ɒ d ɒ t o k r ɒ	66
adatokról	ɒ d ɒ t o k r oː l	36
adatoktól	ɒ d ɒ t o k t oː l	3
adatokért	ɒ d ɒ t o k eː r t	7
adatom	ɒ d ɒ t o m	0
adaton	ɒ d ɒ t o n	5
adatot	ɒ d ɒ t o t	312
adatra	ɒ d ɒ t r ɒ	30
adatról	ɒ d ɒ t r oː l	7
adattal	ɒ d ɒ tː ɒ l	45
adattá	ɒ d ɒ tː aː	0
adattípus	ɒ d ɒ tː iː p u ʃ	5
adattípusok	ɒ d ɒ tː iː p u ʃ o k	3
adattól	ɒ d ɒ tː oː l	2
adatvédelem	ɒ d ɒ t v eː d ɛ l ɛ m	34
adatállomány	ɒ d ɒ t aː lː o m aː ɲ	15
adatállományok	ɒ d ɒ t aː lː o m aː ɲ o k	9
adatátvitel	ɒ d ɒ t aː t v i t ɛ l	30
adatátviteli	ɒ d ɒ t aː t v i t ɛ l i	59
adatért	ɒ d ɒ t eː r t	2
add	ɒ dː	171
addig	ɒ dː i ɡ	3066
addigi	ɒ dː i ɡ i	178
addiktológus	ɒ dː i k t o l oː ɡ u ʃ	1
addiktológusok	ɒ dː i k t o l oː ɡ u ʃ o k	0
adekvát	ɒ d ɛ k v aː t	33
adekvátabb	ɒ d ɛ k v aː t ɒ bː	2
adhat	ɒ t h ɒ t	341
adhatok	ɒ t h ɒ t o k	14
adhatsz	ɒ t h ɒ t͡sː	7
adiabatikus	ɒ d iʲ ɒ b ɒ t i k u ʃ	5
adj	ɒ ɟː	133
adja	ɒ ɟː ɒ	1553
adjad	ɒ ɟː ɒ d	1
adjak	ɒ ɟː ɒ k	33
adjalak	ɒ ɟː ɒ l ɒ k	0
adjam	ɒ ɟː ɒ m	27
adjanak	ɒ ɟː ɒ n ɒ k	125
adjatok	ɒ ɟː ɒ t o k	19
adjon	ɒ ɟː o n	284
adjonisten	ɒ ɟː o n i ʃ t ɛ n	2
adjuk	ɒ ɟː u k	311
adjunk	ɒ ɟː u ŋ k	160
adják	ɒ ɟː aː k	777
adjál	ɒ ɟː aː l	13
adjátok	ɒ ɟː aː t o k	25
adlak	ɒ d l ɒ k	0
admin	ɒ d m i n	13
adminisztratív	ɒ d m i n i s t r ɒ t iː v	203
adminisztráció	ɒ d m i n i s t r aː t͡s iʲ oː	117
adminisztrációk	ɒ d m i n i s t r aː t͡s iʲ oː k	1
adminisztrációs	ɒ d m i n i s t r aː t͡s iʲ oː ʃ	182
adminisztrál	ɒ d m i n i s t r aː l	1
adminisztrátor	ɒ d m i n i s t r aː t o r	38
adminisztrátora	ɒ d m i n i s t r aː t o r ɒ	6
adminisztrátornak	ɒ d m i n i s t r aː t o r n ɒ k	4
adminisztrátorok	ɒ d m i n i s t r aː t o r o k	8
adminisztrátorokat	ɒ d m i n i s t r aː t o r o k ɒ t	1
adminisztrátorokkal	ɒ d m i n i s t r aː t o r o kː ɒ l	0
adminisztrátorral	ɒ d m i n i s t r aː t o rː ɒ l	3
adminisztrátort	ɒ d m i n i s t r aː t o r t	5
adminisztrátortól	ɒ d m i n i s t r aː t o r t oː l	2
adminisztrátorát	ɒ d m i n i s t r aː t o r aː t	1
adminisztrátorával	ɒ d m i n i s t r aː t o r aː v ɒ l	2
adminok	ɒ d m i n o k	4
admirális	ɒ d m i r aː l i ʃ	23
admirálisig	ɒ d m i r aː l i ʃ i ɡ	0
admirálisként	ɒ d m i r aː l i ʃ k eː n t	0
admirálisnak	ɒ d m i r aː l i ʃ n ɒ k	0
admirálisok	ɒ d m i r aː l i ʃ o k	1
admirálisokat	ɒ d m i r aː l i ʃ o k ɒ t	0
admirálisokig	ɒ d m i r aː l i ʃ o k i ɡ	0
admirálisokkal	ɒ d m i r aː l i ʃ o kː ɒ l	0
admirálisokká	ɒ d m i r aː l i ʃ o kː aː	0
admirálisokként	ɒ d m i r aː l i ʃ o kː eː n t	0
admirálisoknak	ɒ d m i r aː l i ʃ o k n ɒ k	1
admirálisokért	ɒ d m i r aː l i ʃ o k eː r t	0
admirálissal	ɒ d m i r aː l i ʃː ɒ l	1
admirálissá	ɒ d m i r aː l i ʃː aː	1
admirálist	ɒ d m i r aː l i ʃ t	2
admirálisért	ɒ d m i r aː l i ʃ eː r t	0
admittancia	ɒ d m i tː ɒ n t͡s iʲ ɒ	0
admittanciák	ɒ d m i tː ɒ n t͡s iʲ aː k	0
adna	ɒ d n ɒ	127
adnak	ɒ d n ɒ k	962
adni	ɒ d n i	1736
adnia	ɒ d n iʲ ɒ	142
adniuk	ɒ d n iʲ u k	54
adnod	ɒ d n o d	14
adnom	ɒ d n o m	22
adnotok	ɒ d n o t o k	0
adnunk	ɒ d n u ŋ k	61
adná	ɒ d n aː	64
adnád	ɒ d n aː d	1
adnák	ɒ d n aː k	31
adnál	ɒ d n aː l	7
adnálak	ɒ d n aː l ɒ k	0
adnám	ɒ d n aː m	13
adnának	ɒ d n aː n ɒ k	42
adnánk	ɒ d n aː ŋ k	13
adnátok	ɒ d n aː t o k	1
adnék	ɒ d n eː k	28
adod	ɒ d o d	23
adok	ɒ d o k	168
adolf	ɒ d o l f	74
adom	ɒ d o m	116
adománnyal	ɒ d o m aː ɲː ɒ l	11
adománnyá	ɒ d o m aː ɲː aː	0
adomány	ɒ d o m aː ɲ	72
adománya	ɒ d o m aː ɲ ɒ	22
adományai	ɒ d o m aː ɲ ɒʲ i	5
adományaid	ɒ d o m aː ɲ ɒʲ i d	1
adományaik	ɒ d o m aː ɲ ɒʲ i k	0
adományaim	ɒ d o m aː ɲ ɒʲ i m	0
adományaink	ɒ d o m aː ɲ ɒʲ i ŋ k	1
adományaitok	ɒ d o m aː ɲ ɒʲ i t o k	0
adományba	ɒ d o m aː ɲ b ɒ	13
adományban	ɒ d o m aː ɲ b ɒ n	2
adományból	ɒ d o m aː ɲ b oː l	8
adományhoz	ɒ d o m aː ɲ ɦ o z	0
adományig	ɒ d o m aː ɲ i ɡ	0
adományként	ɒ d o m aː ɲ k eː n t	15
adománynak	ɒ d o m aː ɲ n ɒ k	7
adománynál	ɒ d o m aː ɲ n aː l	0
adományod	ɒ d o m aː ɲ o d	0
adományok	ɒ d o m aː ɲ o k	66
adományokat	ɒ d o m aː ɲ o k ɒ t	66
adományokba	ɒ d o m aː ɲ o ɡ b ɒ	0
adományokban	ɒ d o m aː ɲ o ɡ b ɒ n	1
adományokból	ɒ d o m aː ɲ o ɡ b oː l	31
adományokhoz	ɒ d o m aː ɲ o k h o z	1
adományokig	ɒ d o m aː ɲ o k i ɡ	0
adományokkal	ɒ d o m aː ɲ o kː ɒ l	20
adományokká	ɒ d o m aː ɲ o kː aː	0
adományokként	ɒ d o m aː ɲ o kː eː n t	0
adományoknak	ɒ d o m aː ɲ o k n ɒ k	2
adományoknál	ɒ d o m aː ɲ o k n aː l	0
adományokon	ɒ d o m aː ɲ o k o n	0
adományokra	ɒ d o m aː ɲ o k r ɒ	2
adományokról	ɒ d o m aː ɲ o k r oː l	2
adományoktól	ɒ d o m aː ɲ o k t oː l	0
adományokért	ɒ d o m aː ɲ o k eː r t	2
adományom	ɒ d o m aː ɲ o m	0
adományon	ɒ d o m aː ɲ o n	1
adományotok	ɒ d o m aː ɲ o t o k	0
adományoz	ɒ d o m aː ɲ o z	25
adományozta	ɒ d o m aː ɲ o s t ɒ	81
adományozás	ɒ d o m aː ɲ o z aː ʃ	19
adományozások	ɒ d o m aː ɲ o z aː ʃ o k	0
adományra	ɒ d o m aː ɲ r ɒ	4
adományról	ɒ d o m aː ɲ r oː l	2
adományt	ɒ d o m aː ɲ t	51
adománytól	ɒ d o m aː ɲ t oː l	0
adományuk	ɒ d o m aː ɲ u k	1
adományul	ɒ d o m aː ɲ u l	5
adományunk	ɒ d o m aː ɲ u ŋ k	1
adományért	ɒ d o m aː ɲ eː r t	3
adoptál	ɒ d o p t aː l	0
adoptálás	ɒ d o p t aː l aː ʃ	0
adoptálások	ɒ d o p t aː l aː ʃ o k	1
adorján	ɒ d o r j aː n	19
adott	ɒ d o tː	6751
adottak	ɒ d o tː ɒ k	77
adottakat	ɒ d o tː ɒ k ɒ t	0
adottakba	ɒ d o tː ɒ ɡ b ɒ	0
adottakban	ɒ d o tː ɒ ɡ b ɒ n	0
adottakból	ɒ d o tː ɒ ɡ b oː l	0
adottakhoz	ɒ d o tː ɒ k h o z	0
adottakig	ɒ d o tː ɒ k i ɡ	0
adottakkal	ɒ d o tː ɒ kː ɒ l	0
adottakká	ɒ d o tː ɒ kː aː	0
adottakként	ɒ d o tː ɒ kː eː n t	0
adottaknak	ɒ d o tː ɒ k n ɒ k	1
adottaknál	ɒ d o tː ɒ k n aː l	0
adottakon	ɒ d o tː ɒ k o n	0
adottakra	ɒ d o tː ɒ k r ɒ	0
adottakról	ɒ d o tː ɒ k r oː l	0
adottaktól	ɒ d o tː ɒ k t oː l	0
adottakért	ɒ d o tː ɒ k eː r t	0
adottal	ɒ d o tː ɒ l	1
adottat	ɒ d o tː ɒ t	0
adottba	ɒ d o d b ɒ	0
adottban	ɒ d o d b ɒ n	0
adottból	ɒ d o d b oː l	0
adotthoz	ɒ d o t h o z	0
adottig	ɒ d o tː i ɡ	0
adottként	ɒ d o t k eː n t	0
adottnak	ɒ d o t n ɒ k	3
adottnál	ɒ d o t n aː l	1
adotton	ɒ d o tː o n	0
adottra	ɒ d o t r ɒ	0
adottról	ɒ d o t r oː l	0
adottság	ɒ d o t ʃ aː ɡ	35
adottságok	ɒ d o t ʃ aː ɡ o k	92
adottá	ɒ d o tː aː	0
adottért	ɒ d o tː eː r t	0
adottól	ɒ d o tː oː l	0
adrienn	ɒ d r iʲ ɛ nː	57
adsz	ɒ t͡sː	37
adszorpció	ɒ t s o r p t͡s iʲ oː	1
adszorpciók	ɒ t s o r p t͡s iʲ oː k	0
adta	ɒ tː ɒ	1710
adtad	ɒ tː ɒ d	15
adtak	ɒ tː ɒ k	1037
adtalak	ɒ tː ɒ l ɒ k	0
adtam	ɒ tː ɒ m	200
adtatok	ɒ tː ɒ t o k	5
adtok	ɒ tː o k	8
adtuk	ɒ tː u k	82
adtunk	ɒ tː u ŋ k	129
adták	ɒ tː aː k	759
adtál	ɒ tː aː l	34
adtátok	ɒ tː aː t o k	2
adu	ɒ d u	15
aduba	ɒ d u b ɒ	0
aduban	ɒ d u b ɒ n	0
aduból	ɒ d u b oː l	0
adud	ɒ d u d	0
aduhoz	ɒ d u ɦ o z	0
adui	ɒ d uʲ i	1
aduid	ɒ d uʲ i d	0
aduig	ɒ d uʲ i ɡ	0
aduik	ɒ d uʲ i k	1
aduim	ɒ d uʲ i m	0
aduink	ɒ d uʲ i ŋ k	0
aduitok	ɒ d uʲ i t o k	0
aduja	ɒ d u j ɒ	3
adujuk	ɒ d u j u k	0
aduk	ɒ d u k	0
adukat	ɒ d u k ɒ t	0
adukba	ɒ d u ɡ b ɒ	0
adukban	ɒ d u ɡ b ɒ n	0
adukból	ɒ d u ɡ b oː l	0
adukhoz	ɒ d u k h o z	0
adukig	ɒ d u k i ɡ	0
adukkal	ɒ d u kː ɒ l	0
adukká	ɒ d u kː aː	0
adukként	ɒ d u kː eː n t	0
aduknak	ɒ d u k n ɒ k	0
