lad_phonemic.tsv	lad	Ladino	Ladino	True	Phonemic	110
lao_phonemic.tsv	lao	Lao	Lao	False	Phonemic	512
lsi_phonemic.tsv	lsi	Lashi	Lashi	True	Phonemic	286
ltg_phonetic.tsv	ltg	Latgalian	Latgalian	True	Phonetic	124
lat_clas_phonemic.tsv	lat	Latin	Latin (Classical)	True	Phonemic	33796
lat_clas_phonetic.tsv	lat	Latin	Latin (Classical)	True	Phonetic	33154
lat_eccl_phonemic.tsv	lat	Latin	Latin (Ecclesiastical)	True	Phonemic	32843
lat_eccl_phonetic.tsv	lat	Latin	Latin (Ecclesiastical)	True	Phonetic	32239
lat_vulg_phonemic.tsv	lat	Latin	Latin (Vulgar)	True	Phonemic	999
lat_vulg_phonetic.tsv	lat	Latin	Latin (Vulgar)	True	Phonetic	952
lav_phonetic.tsv	lav	Latvian	Latvian	True	Phonetic	1290
lav_phonetic_filtered.tsv	lav	Latvian	Latvian	True	Phonetic_filtered	1230
ayl_phonemic.tsv	ayl	Libyan Arabic	Libyan Arabic	False	Phonemic	154
lij_phonemic.tsv	lij	Ligurian	Ligurian	True	Phonemic	753
lim_phonetic.tsv	lim	Limburgan	Limburgish	True	Phonetic	125
lit_phonemic.tsv	lit	Lithuanian	Lithuanian	True	Phonemic	287
lit_phonetic.tsv	lit	Lithuanian	Lithuanian	True	Phonetic	12613
liv_phonemic.tsv	liv	Liv	Livonian	True	Phonemic	353
nds_phonemic.tsv	nds	Low German	Low German	True	Phonemic	185
dsb_phonemic.tsv	dsb	Lower Sorbian	Lower Sorbian	True	Phonemic	1974
dsb_phonetic.tsv	dsb	Lower Sorbian	Lower Sorbian	True	Phonetic	1364
ltz_phonemic.tsv	ltz	Letzeburgesch; Luxembourgish	Luxembourgish	True	Phonemic	4111
ltz_phonetic.tsv	ltz	Letzeburgesch; Luxembourgish	Luxembourgish	True	Phonetic	1758
khb_phonemic.tsv	khb	Lü	Lü	False	Phonemic	304
mac_phonetic.tsv	mac	Macedonian	Macedonian	True	Phonetic	5979
mlg_phonemic.tsv	mlg	Malagasy	Malagasy	True	Phonemic	124
may_ara_phonemic.tsv	may	Malay (macrolanguage)	Malay (Arabic)	True	Phonemic	630
may_ara_phonetic.tsv	may	Malay (macrolanguage)	Malay (Arabic)	True	Phonetic	216
may_latn_phonemic.tsv	may	Malay (macrolanguage)	Malay (Latin)	True	Phonemic	1976
may_latn_phonetic.tsv	may	Malay (macrolanguage)	Malay (Latin)	True	Phonetic	437
mlt_latn_phonemic.tsv	mlt	Maltese	Maltese (Latin)	True	Phonemic	4513
mlt_latn_phonemic_filtered.tsv	mlt	Maltese	Maltese (Latin)	True	Phonemic_filtered	3968
mnc_phonetic.tsv	mnc	Manchu	Manchu	False	Phonetic	881
glv_phonemic.tsv	glv	Manx	Manx	True	Phonemic	196
glv_phonetic.tsv	glv	Manx	Manx	True	Phonetic	124
mah_phonemic.tsv	mah	Marshallese	Marshallese	True	Phonemic	900
mah_phonetic.tsv	mah	Marshallese	Marshallese	True	Phonetic	1502
mfe_phonemic.tsv	mfe	Morisyen	Mauritian Creole	True	Phonemic	206
nhx_phonemic.tsv	nhx	Isthmus-Mecayapan Nahuatl	Mecayapan Nahuatl	True	Phonemic	146
mic_phonemic.tsv	mic	Mi'kmaq	Mi'kmaq	True	Phonemic	137
mic_phonetic.tsv	mic	Mi'kmaq	Mi'kmaq	True	Phonetic	135
dum_phonemic.tsv	dum	Middle Dutch (ca. 1050-1350)	Middle Dutch	True	Phonemic	210
enm_phonemic.tsv	enm	Middle English (1100-1500)	Middle English	True	Phonemic	6543
mga_phonemic.tsv	mga	Middle Irish (900-1200)	Middle Irish	True	Phonemic	213
okm_phonemic.tsv	okm	Korean, Middle (10th–16th centuries)	Middle Korean	False	Phonemic	119
gml_phonemic.tsv	gml	Middle Low German	Middle Low German	True	Phonemic	169
wlm_phonemic.tsv	wlm	Middle Welsh	Middle Welsh	True	Phonemic	144
mdf_phonemic.tsv	mdf	Moksha	Moksha	True	Phonemic	116
mnw_phonemic.tsv	mnw	Mon	Mon	False	Phonemic	149
mon_cyrl_phonemic.tsv	mon	Mongolian	Mongolian (Cyrillic)	True	Phonemic	1070
mon_cyrl_phonetic.tsv	mon	Mongolian	Mongolian (Cyrillic)	True	Phonetic	437
ary_phonemic.tsv	ary	Moroccan Arabic	Moroccan Arabic	False	Phonemic	1045
nmy_phonetic.tsv	nmy	Namuyi	Namuyi	True	Phonetic	365
nav_phonemic.tsv	nav	Navajo	Navajo	True	Phonemic	203
nap_phonemic.tsv	nap	Neapolitan	Neapolitan	True	Phonemic	262
nep_phonemic.tsv	nep	Nepali (macrolanguage)	Nepali	False	Phonemic	943
nep_phonetic.tsv	nep	Nepali (macrolanguage)	Nepali	False	Phonetic	576
kmr_latn_phonemic.tsv	kmr	Northern Kurdish	Northern Kurdish (Latin)	False	Phonemic	1169
sme_phonemic.tsv	sme	Northern Sami	Northern Sami	True	Phonemic	3346
nob_phonemic.tsv	nob	Norwegian Bokmål	Norwegian Bokmål	True	Phonemic	1081
nob_phonetic.tsv	nob	Norwegian Bokmål	Norwegian Bokmål	True	Phonetic	554
nno_phonemic.tsv	nno	Norwegian Nynorsk	Norwegian Nynorsk	True	Phonemic	1212
nno_phonetic.tsv	nno	Norwegian Nynorsk	Norwegian Nynorsk	True	Phonetic	194
nor_phonemic.tsv	nor	Norwegian	Norwegian	True	Phonemic	2082
oci_phonemic.tsv	oci	Occitan (post 1500)	Occitan	True	Phonemic	209
oci_phonetic.tsv	oci	Occitan (post 1500)	Occitan	True	Phonetic	289
ryu_phonemic.tsv	ryu	Central Okinawan	Okinawan	False	Phonemic	158
ang_phonemic.tsv	ang	Old English (ca. 450-1100)	Old English	True	Phonemic	10252
ang_phonetic.tsv	ang	Old English (ca. 450-1100)	Old English	True	Phonetic	5075
fro_phonemic.tsv	fro	Old French (842-ca. 1400)	Old French	True	Phonemic	344
ofs_phonemic.tsv	ofs	Old Frisian	Old Frisian	True	Phonemic	174
goh_phonemic.tsv	goh	Old High German (ca. 750-1050)	Old High German	True	Phonemic	126
sga_phonemic.tsv	sga	Old Irish (to 900)	Old Irish	True	Phonemic	2154
non_phonemic.tsv	non	Old Norse	Old Norse	True	Phonemic	161
opt_phonemic.tsv	opt	Old Portuguese; Galician-Portuguese (ca. 870-1400)	Old Portuguese	True	Phonemic	463
osx_phonemic.tsv	osx	Old Saxon	Old Saxon	True	Phonemic	180
osp_phonetic.tsv	osp	Old Spanish	Old Spanish	True	Phonetic	268
tpw_phonemic.tsv	tpw	Tupí	Old Tupi	True	Phonemic	147
ori_phonemic.tsv	ori	Oriya (macrolanguage)	Oriya	False	Phonemic	211
ota_phonetic.tsv	ota	Ottoman Turkish (1500-1928)	Ottoman Turkish	False	Phonetic	156
pus_phonemic.tsv	pus	Pushto	Pashto	False	Phonemic	1212
per_phonemic.tsv	per	Persian	Persian	False	Phonemic	5717
per_phonetic.tsv	per	Persian	Persian	False	Phonetic	2048
pms_phonemic.tsv	pms	Piemontese	Piedmontese	True	Phonemic	420
ppl_phonemic.tsv	ppl	Pipil	Pipil	True	Phonemic	262
pjt_phonetic.tsv	pjt	Pitjantjatjara	Pitjantjatjara	True	Phonetic	125
pox_phonemic.tsv	pox	Polabian	Polabian	True	Phonemic	211
pol_phonemic.tsv	pol	Polish	Polish	True	Phonemic	69493
por_bz_phonemic.tsv	por	Portuguese	Portuguese (Brazil)	True	Phonemic	11428
por_bz_phonemic_filtered.tsv	por	Portuguese	Portuguese (Brazil)	True	Phonemic_filtered	11271
por_bz_phonetic.tsv	por	Portuguese	Portuguese (Brazil)	True	Phonetic	825
por_po_phonemic.tsv	por	Portuguese	Portuguese (Portugal)	True	Phonemic	10075
por_po_phonemic_filtered.tsv	por	Portuguese	Portuguese (Portugal)	True	Phonemic_filtered	9755
por_po_phonetic.tsv	por	Portuguese	Portuguese (Portugal)	True	Phonetic	315
pan_guru_phonemic.tsv	pan	Panjabi	Punjabi (Gurmukhi)	False	Phonemic	119
rum_phonemic.tsv	rum	Romanian; Moldavian; Moldovan	Romanian	True	Phonemic	3655
rum_phonetic.tsv	rum	Romanian; Moldavian; Moldovan	Romanian	True	Phonetic	6350
rum_phonetic_filtered.tsv	rum	Romanian; Moldavian; Moldovan	Romanian	True	Phonetic_filtered	6246
rus_phonetic.tsv	rus	Russian	Russian	True	Phonetic	402483
san_phonemic.tsv	san	Sanskrit	Sanskrit	False	Phonemic	5023
san_phonetic.tsv	san	Sanskrit	Sanskrit	False	Phonetic	418
srd_phonemic.tsv	srd	Sardinian	Sardinian	True	Phonemic	166
sco_phonemic.tsv	sco	Scots	Scots	True	Phonemic	877
sco_phonetic.tsv	sco	Scots	Scots	True	Phonetic	423
gla_phonemic.tsv	gla	Gaelic; Scottish Gaelic	Scottish Gaelic	True	Phonemic	1133
gla_phonetic.tsv	gla	Gaelic; Scottish Gaelic	Scottish Gaelic	True	Phonetic	114
hbs_cyrl_phonemic.tsv	hbs	Serbo-Croatian	Serbo-Croatian (Cyrillic)	True	Phonemic	22723
hbs_cyrl_phonemic_filtered.tsv	hbs	Serbo-Croatian	Serbo-Croatian (Cyrillic)	True	Phonemic_filtered	22672
hbs_latn_phonemic.tsv	hbs	Serbo-Croatian	Serbo-Croatian (Latin)	True	Phonemic	23801
hbs_latn_phonemic_filtered.tsv	hbs	Serbo-Croatian	Serbo-Croatian (Latin)	True	Phonemic_filtered	23638
shn_phonemic.tsv	shn	Shan	Shan	False	Phonemic	471
scn_phonemic.tsv	scn	Sicilian	Sicilian	True	Phonemic	799
scn_phonetic.tsv	scn	Sicilian	Sicilian	True	Phonetic	224
slo_phonemic.tsv	slo	Slovak	Slovak	True	Phonemic	3630
slo_phonetic.tsv	slo	Slovak	Slovak	True	Phonetic	1377
slv_phonemic.tsv	slv	Slovenian	Slovene	True	Phonemic	4368
slv_phonemic_filtered.tsv	slv	Slovenian	Slovene	True	Phonemic_filtered	4364
spa_ca_phonemic.tsv	spa	Spanish; Castilian	Spanish (Castilian)	True	Phonemic	57677
spa_ca_phonemic_filtered.tsv	spa	Spanish; Castilian	Spanish (Castilian)	True	Phonemic_filtered	57545
spa_ca_phonetic.tsv	spa	Spanish; Castilian	Spanish (Castilian)	True	Phonetic	49573
spa_la_phonemic.tsv	spa	Spanish; Castilian	Spanish (Latin America)	True	Phonemic	46098
spa_la_phonemic_filtered.tsv	spa	Spanish; Castilian	Spanish (Latin America)	True	Phonemic_filtered	46028
spa_la_phonetic.tsv	spa	Spanish; Castilian	Spanish (Latin America)	True	Phonetic	39701
srn_phonemic.tsv	srn	Sranan Tongo	Sranan Tongo	True	Phonemic	159
swe_phonemic.tsv	swe	Swedish	Swedish	True	Phonemic	3350
swe_phonetic.tsv	swe	Swedish	Swedish	True	Phonetic	201
syl_phonemic.tsv	syl	Sylheti	Sylheti	False	Phonemic	225
tgl_phonemic.tsv	tgl	Tagalog	Tagalog	True	Phonemic	1481
tgk_phonemic.tsv	tgk	Tajik	Tajik	True	Phonemic	133
tam_phonemic.tsv	tam	Tamil	Tamil	False	Phonemic	1797
tam_phonetic.tsv	tam	Tamil	Tamil	False	Phonetic	1709
twf_phonemic.tsv	twf	Northern Tiwa	Taos	True	Phonemic	135
tel_phonemic.tsv	tel	Telugu	Telugu	False	Phonemic	441
tel_phonetic.tsv	tel	Telugu	Telugu	False	Phonetic	386
nhg_phonetic.tsv	nhg	Tetelcingo Nahuatl	Tetelcingo Nahuatl	True	Phonetic	305
tha_phonemic.tsv	tha	Thai	Thai	False	Phonemic	14845
tib_phonemic.tsv	tib	Tibetan	Tibetan	False	Phonemic	1843
ton_phonemic.tsv	ton	Tonga (Tonga Islands)	Tongan	True	Phonemic	155
tur_phonemic.tsv	tur	Turkish	Turkish	True	Phonemic	1787
tur_phonetic.tsv	tur	Turkish	Turkish	True	Phonetic	2042
tur_phonetic_filtered.tsv	tur	Turkish	Turkish	True	Phonetic_filtered	1811
tuk_phonemic.tsv	tuk	Turkmen	Turkmen	True	Phonemic	106
tyv_cyrl_phonemic.tsv	tyv	Tuvinian	Tuvan (Cyrillic)	True	Phonemic	461
ukr_phonetic.tsv	ukr	Ukrainian	Ukrainian	True	Phonetic	5069
urd_phonemic.tsv	urd	Urdu	Urdu	False	Phonemic	750
uig_ara_phonemic.tsv	uig	Uighur	Uyghur (Arabic)	True	Phonemic	257
vie_hue_phonetic.tsv	vie	Vietnamese	Vietnamese (Huế)	True	Phonetic	15062
vie_hue_phonetic_filtered.tsv	vie	Vietnamese	Vietnamese (Huế)	True	Phonetic_filtered	15059
vie_hanoi_phonetic.tsv	vie	Vietnamese	Vietnamese (Hà Nội)	True	Phonetic	15063
vie_hanoi_phonetic_filtered.tsv	vie	Vietnamese	Vietnamese (Hà Nội)	True	Phonetic_filtered	15063
vie_hcmc_phonetic.tsv	vie	Vietnamese	Vietnamese (Hồ Chí Minh City)	True	Phonetic	15060
vie_hcmc_phonetic_filtered.tsv	vie	Vietnamese	Vietnamese (Hồ Chí Minh City)	True	Phonetic_filtered	14369
vol_phonemic.tsv	vol	Volapük	Volapük	True	Phonemic	358
vol_phonetic.tsv	vol	Volapük	Volapük	True	Phonetic	565
wau_phonemic.tsv	wau	Waurá	Wauja	True	Phonemic	152
wel_nw_phonemic.tsv	wel	Welsh	Welsh (North Wales)	True	Phonemic	7613
wel_nw_phonemic_filtered.tsv	wel	Welsh	Welsh (North Wales)	True	Phonemic_filtered	7562
wel_nw_phonetic.tsv	wel	Welsh	Welsh (North Wales)	True	Phonetic	545
wel_sw_phonemic.tsv	wel	Welsh	Welsh (South Wales)	True	Phonemic	8932
wel_sw_phonemic_filtered.tsv	wel	Welsh	Welsh (South Wales)	True	Phonemic_filtered	8868
wel_sw_phonetic.tsv	wel	Welsh	Welsh (South Wales)	True	Phonetic	583
fry_phonemic.tsv	fry	Western Frisian	West Frisian	True	Phonemic	966
apw_phonetic.tsv	apw	Western Apache	Western Apache	True	Phonetic	158
mww_phonemic.tsv	mww	Hmong Daw	White Hmong	True	Phonemic	320
xho_phonetic.tsv	xho	Xhosa	Xhosa	True	Phonetic	699
sah_phonemic.tsv	sah	Yakut	Yakut	True	Phonemic	148
yid_phonemic.tsv	yid	Yiddish	Yiddish	False	Phonemic	232
yid_phonetic.tsv	yid	Yiddish	Yiddish	False	Phonetic	352
zza_phonetic.tsv	zza	Zaza	Zazaki	True	Phonetic	188
zha_phonemic.tsv	zha	Zhuang	Zhuang	True	Phonemic	1024
zul_phonemic.tsv	zul	Zulu	Zulu	True	Phonemic	995
