bre_latn_broad.tsv	bre	Breton	Breton	Latin		False	Broad	True	495
bul_cyrl_broad.tsv	bul	Bulgarian	Bulgarian	Cyrillic		False	Broad	True	31881
bul_cyrl_broad_filtered.tsv	bul	Bulgarian	Bulgarian	Cyrillic		True	Broad	True	31782
bul_cyrl_narrow.tsv	bul	Bulgarian	Bulgarian	Cyrillic		False	Narrow	True	6377
bur_mymr_broad.tsv	bur	Burmese	Burmese	Myanmar		False	Broad	False	4636
bur_mymr_broad_filtered.tsv	bur	Burmese	Burmese	Myanmar		True	Broad	False	4631
cat_latn_broad.tsv	cat	Catalan; Valencian	Catalan	Latin		False	Broad	True	55829
cbn_thai_broad.tsv	cbn	Nyahkur	Nyah Kur	Thai		False	Broad	False	116
ceb_latn_broad.tsv	ceb	Cebuano	Cebuano	Latin		False	Broad	True	326
cho_latn_broad.tsv	cho	Choctaw	Choctaw	Latin		False	Broad	True	112
cmn_hani_broad.tsv	cmn	Mandarin Chinese	Chinese	Han		False	Broad	False	133686
cnk_latn_broad.tsv	cnk	Khumi Chin	Khumi Chin	Latin		False	Broad	True	307
cop_copt_broad.tsv	cop	Coptic	Coptic	Coptic		False	Broad	True	418
cor_latn_broad.tsv	cor	Cornish	Cornish	Latin		False	Broad	True	124
cor_latn_narrow.tsv	cor	Cornish	Cornish	Latin		False	Narrow	True	680
cos_latn_broad.tsv	cos	Corsican	Corsican	Latin		False	Broad	True	188
crk_cans_broad.tsv	crk	Plains Cree	Plains Cree	Canadian Aboriginal		False	Broad	True	152
crk_latn_broad.tsv	crk	Plains Cree	Plains Cree	Latin		False	Broad	True	193
crx_cans_broad.tsv	crx	Carrier	Carrier	Canadian Aboriginal		False	Broad	False	175
cze_latn_broad.tsv	cze	Czech	Czech	Latin		False	Broad	True	3222
cze_latn_narrow.tsv	cze	Czech	Czech	Latin		False	Narrow	True	26778
dan_latn_broad.tsv	dan	Danish	Danish	Latin		False	Broad	True	4250
dan_latn_narrow.tsv	dan	Danish	Danish	Latin		False	Narrow	True	7972
dlm_latn_broad.tsv	dlm	Dalmatian	Dalmatian	Latin		False	Broad	True	176
dng_cyrl_broad.tsv	dng	Dungan	Dungan	Cyrillic		False	Broad	True	160
dsb_latn_broad.tsv	dsb	Lower Sorbian	Lower Sorbian	Latin		False	Broad	True	1986
dsb_latn_narrow.tsv	dsb	Lower Sorbian	Lower Sorbian	Latin		False	Narrow	True	1393
dum_latn_broad.tsv	dum	Middle Dutch (ca. 1050-1350)	Middle Dutch	Latin		False	Broad	True	210
dut_latn_broad.tsv	dut	Dutch; Flemish	Dutch	Latin		False	Broad	True	30623
dut_latn_broad_filtered.tsv	dut	Dutch; Flemish	Dutch	Latin		True	Broad	True	30566
dut_latn_narrow.tsv	dut	Dutch; Flemish	Dutch	Latin		False	Narrow	True	652
dzo_tibt_broad.tsv	dzo	Dzongkha	Dzongkha	Tibetan		False	Broad	False	188
egy_latn_broad.tsv	egy	Egyptian (Ancient)	Egyptian	Latin		False	Broad	False	3403
eng_latn_uk_broad.tsv	eng	English	English	Latin	UK, Received Pronunciation	False	Broad	True	61173
eng_latn_uk_broad_filtered.tsv	eng	English	English	Latin	UK, Received Pronunciation	True	Broad	True	60422
eng_latn_uk_narrow.tsv	eng	English	English	Latin	UK, Received Pronunciation	False	Narrow	True	1284
eng_latn_us_broad.tsv	eng	English	English	Latin	US, General American	False	Broad	True	58072
eng_latn_us_broad_filtered.tsv	eng	English	English	Latin	US, General American	True	Broad	True	57230
eng_latn_us_narrow.tsv	eng	English	English	Latin	US, General American	False	Narrow	True	1633
enm_latn_broad.tsv	enm	Middle English (1100-1500)	Middle English	Latin		False	Broad	True	6855
epo_latn_broad.tsv	epo	Esperanto	Esperanto	Latin		False	Broad	True	14990
est_latn_broad.tsv	est	Estonian	Estonian	Latin		False	Broad	True	429
ewe_latn_broad.tsv	ewe	Ewe	Ewe	Latin		False	Broad	True	120
fao_latn_broad.tsv	fao	Faroese	Faroese	Latin		False	Broad	True	1740
fao_latn_narrow.tsv	fao	Faroese	Faroese	Latin		False	Narrow	True	1120
fin_latn_broad.tsv	fin	Finnish	Finnish	Latin		False	Broad	True	69015
fin_latn_narrow.tsv	fin	Finnish	Finnish	Latin		False	Narrow	True	69008
fre_latn_broad.tsv	fre	French	French	Latin		False	Broad	True	57029
fre_latn_broad_filtered.tsv	fre	French	French	Latin		True	Broad	True	56911
fre_latn_narrow.tsv	fre	French	French	Latin		False	Narrow	True	194
fro_latn_broad.tsv	fro	Old French (842-ca. 1400)	Old French	Latin		False	Broad	True	347
frr_latn_broad.tsv	frr	Northern Frisian	North Frisian	Latin		False	Broad	True	162
fry_latn_broad.tsv	fry	Western Frisian	West Frisian	Latin		False	Broad	True	977
geo_geor_broad.tsv	geo	Georgian	Georgian	Georgian		False	Broad	False	15124
geo_geor_broad_filtered.tsv	geo	Georgian	Georgian	Georgian		True	Broad	False	15123
ger_latn_broad.tsv	ger	German	German	Latin		False	Broad	True	35486
ger_latn_broad_filtered.tsv	ger	German	German	Latin		True	Broad	True	34145
ger_latn_narrow.tsv	ger	German	German	Latin		False	Narrow	True	10984
gla_latn_broad.tsv	gla	Gaelic; Scottish Gaelic	Scottish Gaelic	Latin		False	Broad	True	1362
gla_latn_narrow.tsv	gla	Gaelic; Scottish Gaelic	Scottish Gaelic	Latin		False	Narrow	True	107
gle_latn_broad.tsv	gle	Irish	Irish	Latin		False	Broad	True	7328
gle_latn_narrow.tsv	gle	Irish	Irish	Latin		False	Narrow	True	1575
glg_latn_broad.tsv	glg	Galician	Galician	Latin		False	Broad	True	4887
glg_latn_narrow.tsv	glg	Galician	Galician	Latin		False	Narrow	True	1670
glv_latn_broad.tsv	glv	Manx	Manx	Latin		False	Broad	True	202
glv_latn_narrow.tsv	glv	Manx	Manx	Latin		False	Narrow	True	125
gml_latn_broad.tsv	gml	Middle Low German	Middle Low German	Latin		False	Broad	True	170
goh_latn_broad.tsv	goh	Old High German (ca. 750-1050)	Old High German	Latin		False	Broad	True	130
got_goth_broad.tsv	got	Gothic	Gothic	Gothic		False	Broad	True	1353
got_goth_narrow.tsv	got	Gothic	Gothic	Gothic		False	Narrow	True	275
grc_grek_broad.tsv	grc	Ancient Greek (to 1453)	Ancient Greek	Greek		False	Broad	True	90222
gre_grek_broad.tsv	gre	Modern Greek (1453-)	Greek	Greek		False	Broad	True	10626
gre_grek_broad_filtered.tsv	gre	Modern Greek (1453-)	Greek	Greek		True	Broad	True	10547
gre_grek_narrow.tsv	gre	Modern Greek (1453-)	Greek	Greek		False	Narrow	True	408
gsw_latn_broad.tsv	gsw	Swiss German	Alemannic German	Latin		False	Broad	True	307
haw_latn_broad.tsv	haw	Hawaiian	Hawaiian	Latin		False	Broad	True	493
haw_latn_narrow.tsv	haw	Hawaiian	Hawaiian	Latin		False	Narrow	True	536
hbs_cyrl_broad.tsv	hbs	Serbo-Croatian	Serbo-Croatian	Cyrillic		False	Broad	True	22735
hbs_cyrl_broad_filtered.tsv	hbs	Serbo-Croatian	Serbo-Croatian	Cyrillic		True	Broad	True	22543
hbs_latn_broad.tsv	hbs	Serbo-Croatian	Serbo-Croatian	Latin		False	Broad	True	23827
hbs_latn_broad_filtered.tsv	hbs	Serbo-Croatian	Serbo-Croatian	Latin		True	Broad	True	23517
heb_hebr_broad.tsv	heb	Hebrew	Hebrew	Hebrew		False	Broad	False	1439
heb_hebr_narrow.tsv	heb	Hebrew	Hebrew	Hebrew		False	Narrow	False	146
hin_deva_broad.tsv	hin	Hindi	Hindi	Devanagari		False	Broad	False	11296
hin_deva_broad_filtered.tsv	hin	Hindi	Hindi	Devanagari		True	Broad	False	10812
hin_deva_narrow.tsv	hin	Hindi	Hindi	Devanagari		False	Narrow	False	9563
hrx_latn_broad.tsv	hrx	Hunsrik	Hunsrik	Latin		False	Broad	True	1545
hts_latn_broad.tsv	hts	Hadza	Hadza	Latin		False	Broad	True	278
hun_latn_narrow.tsv	hun	Hungarian	Hungarian	Latin		False	Narrow	True	55595
hun_latn_narrow_filtered.tsv	hun	Hungarian	Hungarian	Latin		True	Narrow	True	55533
huu_latn_narrow.tsv	huu	Murui Huitoto	Murui Huitoto	Latin		False	Narrow	True	108
ice_latn_broad.tsv	ice	Icelandic	Icelandic	Latin		False	Broad	True	9578
ice_latn_broad_filtered.tsv	ice	Icelandic	Icelandic	Latin		True	Broad	True	9524
ice_latn_narrow.tsv	ice	Icelandic	Icelandic	Latin		False	Narrow	True	424
ido_latn_broad.tsv	ido	Ido	Ido	Latin		False	Broad	True	6382
ilo_latn_broad.tsv	ilo	Iloko	Ilocano	Latin		False	Broad	True	323
ilo_latn_narrow.tsv	ilo	Iloko	Ilocano	Latin		False	Narrow	True	217
ina_latn_broad.tsv	ina	Interlingua (International Auxiliary Language Association)	Interlingua	Latin		False	Broad	True	265
ind_latn_broad.tsv	ind	Indonesian	Indonesian	Latin		False	Broad	True	1555
ind_latn_narrow.tsv	ind	Indonesian	Indonesian	Latin		False	Narrow	True	2637
ita_latn_broad.tsv	ita	Italian	Italian	Latin		False	Broad	True	15014
ita_latn_broad_filtered.tsv	ita	Italian	Italian	Latin		True	Broad	True	14476
ita_latn_narrow.tsv	ita	Italian	Italian	Latin		False	Narrow	True	6075
izh_latn_broad.tsv	izh	Ingrian	Ingrian	Latin		False	Broad	True	737
jam_latn_broad.tsv	jam	Jamaican Creole English	Jamaican Creole	Latin		False	Broad	True	147
jje_hang_broad.tsv	jje	Jejueo	Jeju	Hangul		False	Broad	False	1006
jpn_hira_narrow.tsv	jpn	Japanese	Japanese	Hiragana		False	Narrow	False	19930
jpn_hira_narrow_filtered.tsv	jpn	Japanese	Japanese	Hiragana		True	Narrow	False	19689
jpn_kana_narrow.tsv	jpn	Japanese	Japanese	Katakana		False	Narrow	False	5268
jpn_kana_narrow_filtered.tsv	jpn	Japanese	Japanese	Katakana		True	Narrow	False	4765
kal_latn_broad.tsv	kal	Kalaallisut	Greenlandic	Latin		False	Broad	True	173
kaz_cyrl_broad.tsv	kaz	Kazakh	Kazakh	Cyrillic		False	Broad	True	119
kaz_cyrl_narrow.tsv	kaz	Kazakh	Kazakh	Cyrillic		False	Narrow	True	745
kbd_cyrl_narrow.tsv	kbd	Kabardian	Kabardian	Cyrillic		False	Narrow	True	834
khb_talu_broad.tsv	khb	Lü	Lü	New Tai Lue		False	Broad	False	303
khm_khmr_broad.tsv	khm	Khmer	Khmer	Khmer		False	Broad	False	3411
khm_khmr_broad_filtered.tsv	khm	Khmer	Khmer	Khmer		True	Broad	False	3208
kik_latn_broad.tsv	kik	Kikuyu	Kikuyu	Latin		False	Broad	True	1129
kir_cyrl_broad.tsv	kir	Kirghiz	Kyrgyz	Cyrillic		False	Broad	True	101
kld_latn_broad.tsv	kld	Gamilaraay	Gamilaraay	Latin		False	Broad	True	454
kmr_latn_broad.tsv	kmr	Northern Kurdish	Northern Kurdish	Latin		False	Broad	False	1172
kor_hang_narrow.tsv	kor	Korean	Korean	Hangul		False	Narrow	False	16402
kor_hang_narrow_filtered.tsv	kor	Korean	Korean	Hangul		True	Narrow	False	14141
kpv_cyrl_broad.tsv	kpv	Komi-Zyrian	Komi-Zyrian	Cyrillic		False	Broad	True	321
kxd_latn_broad.tsv	kxd	Brunei	Brunei Malay	Latin		False	Broad	True	346
lad_latn_broad.tsv	lad	Ladino	Ladino	Latin		False	Broad	True	101
lao_laoo_broad.tsv	lao	Lao	Lao	Lao		False	Broad	False	513
lat_latn_clas_broad.tsv	lat	Latin	Latin	Latin	Classical	False	Broad	True	33333
lat_latn_clas_narrow.tsv	lat	Latin	Latin	Latin	Classical	False	Narrow	True	32715
lat_latn_eccl_broad.tsv	lat	Latin	Latin	Latin	Ecclesiastical	False	Broad	True	32334
lat_latn_eccl_narrow.tsv	lat	Latin	Latin	Latin	Ecclesiastical	False	Narrow	True	31750
lat_latn_vulg_broad.tsv	lat	Latin	Latin	Latin	Vulgar	False	Broad	True	508
lat_latn_vulg_narrow.tsv	lat	Latin	Latin	Latin	Vulgar	False	Narrow	True	481
lav_latn_narrow.tsv	lav	Latvian	Latvian	Latin		False	Narrow	True	1291
lav_latn_narrow_filtered.tsv	lav	Latvian	Latvian	Latin		True	Narrow	True	1230
lif_limb_broad.tsv	lif	Limbu	Limbu	Limbu		False	Broad	False	108
lij_latn_broad.tsv	lij	Ligurian	Ligurian	Latin		False	Broad	True	756
lim_latn_narrow.tsv	lim	Limburgan	Limburgish	Latin		False	Narrow	True	125
lit_latn_broad.tsv	lit	Lithuanian	Lithuanian	Latin		False	Broad	True	332
lit_latn_narrow.tsv	lit	Lithuanian	Lithuanian	Latin		False	Narrow	True	12676
liv_latn_broad.tsv	liv	Liv	Livonian	Latin		False	Broad	True	352
lmo_latn_broad.tsv	lmo	Lombard	Lombard	Latin		False	Broad	True	163
lmy_latn_narrow.tsv	lmy	Lamboya	Laboya	Latin		False	Narrow	True	128
lsi_latn_broad.tsv	lsi	Lashi	Lashi	Latin		False	Broad	True	300
ltg_latn_narrow.tsv	ltg	Latgalian	Latgalian	Latin		False	Narrow	True	125
ltz_latn_broad.tsv	ltz	Letzeburgesch; Luxembourgish	Luxembourgish	Latin		False	Broad	True	4120
ltz_latn_narrow.tsv	ltz	Letzeburgesch; Luxembourgish	Luxembourgish	Latin		False	Narrow	True	1764
lwl_thai_broad.tsv	lwl	Eastern Lawa	Eastern Lawa	Thai		False	Broad	False	253
mac_cyrl_narrow.tsv	mac	Macedonian	Macedonian	Cyrillic		False	Narrow	True	6878
mah_latn_broad.tsv	mah	Marshallese	Marshallese	Latin		False	Broad	True	900
mah_latn_narrow.tsv	mah	Marshallese	Marshallese	Latin		False	Narrow	True	1502
mak_latn_narrow.tsv	mak	Makasar	Makasar	Latin		False	Narrow	True	220
mar_deva_broad.tsv	mar	Marathi	Marathi	Devanagari		False	Broad	False	588
mar_deva_narrow.tsv	mar	Marathi	Marathi	Devanagari		False	Narrow	False	118
may_arab_ara_broad.tsv	may	Malay (macrolanguage)	Malay	Arabic		False	Broad	True	628
may_arab_ara_narrow.tsv	may	Malay (macrolanguage)	Malay	Arabic		False	Narrow	True	220
may_latn_broad.tsv	may	Malay (macrolanguage)	Malay	Latin		False	Broad	True	2057
may_latn_narrow.tsv	may	Malay (macrolanguage)	Malay	Latin		False	Narrow	True	444
mdf_cyrl_broad.tsv	mdf	Moksha	Moksha	Cyrillic		False	Broad	True	117
mfe_latn_broad.tsv	mfe	Morisyen	Mauritian Creole	Latin		False	Broad	True	206
mga_latn_broad.tsv	mga	Middle Irish (900-1200)	Middle Irish	Latin		False	Broad	True	247
mic_latn_broad.tsv	mic	Mi'kmaq	Mi'kmaq	Latin		False	Broad	True	137
mic_latn_narrow.tsv	mic	Mi'kmaq	Mi'kmaq	Latin		False	Narrow	True	135
mlg_latn_broad.tsv	mlg	Malagasy	Malagasy	Latin		False	Broad	True	146
mlt_latn_broad.tsv	mlt	Maltese	Maltese	Latin		False	Broad	True	4609
mlt_latn_broad_filtered.tsv	mlt	Maltese	Maltese	Latin		True	Broad	True	4035
mnc_mong_narrow.tsv	mnc	Manchu	Manchu	Mongolian		False	Narrow	False	890
mnw_mymr_broad.tsv	mnw	Mon	Mon	Myanmar		False	Broad	False	514
mon_cyrl_broad.tsv	mon	Mongolian	Mongolian	Cyrillic		False	Broad	True	1166
mon_cyrl_narrow.tsv	mon	Mongolian	Mongolian	Cyrillic		False	Narrow	True	510
mww_latn_broad.tsv	mww	Hmong Daw	White Hmong	Latin		False	Broad	True	322
nan_hani_xi_broad.tsv	nan	Min Nan Chinese	Min Nan	Han	Xiamen	False	Broad	True	44588
nap_latn_broad.tsv	nap	Neapolitan	Neapolitan	Latin		False	Broad	True	321
nav_latn_broad.tsv	nav	Navajo	Navajo	Latin		False	Broad	True	226
nci_latn_broad.tsv	nci	Classical Nahuatl	Classical Nahuatl	Latin		False	Broad	True	820
nci_latn_narrow.tsv	nci	Classical Nahuatl	Classical Nahuatl	Latin		False	Narrow	True	1396
nds_latn_broad.tsv	nds	Low German	Low German	Latin		False	Broad	True	185
nep_deva_broad.tsv	nep	Nepali (macrolanguage)	Nepali	Devanagari		False	Broad	False	1223
nep_deva_narrow.tsv	nep	Nepali (macrolanguage)	Nepali	Devanagari		False	Narrow	False	982
new_deva_broad.tsv	new	Newari	Newar	Devanagari		False	Broad	False	403
nhg_latn_narrow.tsv	nhg	Tetelcingo Nahuatl	Tetelcingo Nahuatl	Latin		False	Narrow	True	305
nhx_latn_broad.tsv	nhx	Isthmus-Mecayapan Nahuatl	Mecayapan Nahuatl	Latin		False	Broad	True	146
nmy_latn_narrow.tsv	nmy	Namuyi	Namuyi	Latin		False	Narrow	True	368
nno_latn_broad.tsv	nno	Norwegian Nynorsk	Norwegian Nynorsk	Latin		False	Broad	True	1378
nno_latn_narrow.tsv	nno	Norwegian Nynorsk	Norwegian Nynorsk	Latin		False	Narrow	True	206
nob_latn_broad.tsv	nob	Norwegian Bokmål	Norwegian Bokmål	Latin		False	Broad	True	1711
nob_latn_broad_filtered.tsv	nob	Norwegian Bokmål	Norwegian Bokmål	Latin		True	Broad	True	1292
nob_latn_narrow.tsv	nob	Norwegian Bokmål	Norwegian Bokmål	Latin		False	Narrow	True	587
non_latn_broad.tsv	non	Old Norse	Old Norse	Latin		False	Broad	True	164
nor_latn_broad.tsv	nor	Norwegian	Norwegian	Latin		False	Broad	True	2056
nrf_latn_broad.tsv	nrf	Jèrriais	Norman	Latin		False	Broad	True	175
nya_latn_broad.tsv	nya	Nyanja	Chichewa	Latin		False	Broad	True	823
oci_latn_broad.tsv	oci	Occitan (post 1500)	Occitan	Latin		False	Broad	True	387
oci_latn_narrow.tsv	oci	Occitan (post 1500)	Occitan	Latin		False	Narrow	True	293
ofs_latn_broad.tsv	ofs	Old Frisian	Old Frisian	Latin		False	Broad	True	175
okm_hang_broad.tsv	okm	Middle Korean (10th-16th cent.)	Middle Korean	Hangul		False	Broad	False	334
ori_orya_broad.tsv	ori	Oriya (macrolanguage)	Oriya	Oriya		False	Broad	False	218
osp_latn_narrow.tsv	osp	Old Spanish	Old Spanish	Latin		False	Narrow	True	267
osx_latn_broad.tsv	osx	Old Saxon	Old Saxon	Latin		False	Broad	True	181
ota_arab_narrow.tsv	ota	Ottoman Turkish (1500-1928)	Ottoman Turkish	Arabic		False	Narrow	False	159
pan_guru_broad.tsv	pan	Panjabi	Punjabi	Gurmukhi		False	Broad	False	139
pbv_latn_broad.tsv	pbv	Pnar	Pnar	Latin		False	Broad	True	101
pcc_latn_broad.tsv	pcc	Bouyei	Bouyei	Latin		False	Broad	True	105
pdc_latn_broad.tsv	pdc	Pennsylvania German	Pennsylvania German	Latin		False	Broad	True	103
per_arab_broad.tsv	per	Persian	Persian	Arabic		False	Broad	False	6128
per_arab_narrow.tsv	per	Persian	Persian	Arabic		False	Narrow	False	1922
phl_latn_broad.tsv	phl	Phalura	Phalura	Latin		False	Broad	True	2227
pjt_latn_narrow.tsv	pjt	Pitjantjatjara	Pitjantjatjara	Latin		False	Narrow	True	125
pms_latn_broad.tsv	pms	Piemontese	Piedmontese	Latin		False	Broad	True	732
pol_latn_broad.tsv	pol	Polish	Polish	Latin		False	Broad	True	71863
por_latn_bz_broad.tsv	por	Portuguese	Portuguese	Latin	Brazil	False	Broad	True	11489
por_latn_bz_broad_filtered.tsv	por	Portuguese	Portuguese	Latin	Brazil	True	Broad	True	11331
por_latn_bz_narrow.tsv	por	Portuguese	Portuguese	Latin	Brazil	False	Narrow	True	953
por_latn_po_broad.tsv	por	Portuguese	Portuguese	Latin	Portugal	False	Broad	True	10122
por_latn_po_broad_filtered.tsv	por	Portuguese	Portuguese	Latin	Portugal	True	Broad	True	9800
por_latn_po_narrow.tsv	por	Portuguese	Portuguese	Latin	Portugal	False	Narrow	True	312
pox_latn_broad.tsv	pox	Polabian	Polabian	Latin		False	Broad	True	228
ppl_latn_broad.tsv	ppl	Pipil	Pipil	Latin		False	Broad	True	263
pus_arab_broad.tsv	pus	Pushto	Pashto	Arabic		False	Broad	False	1242
rum_latn_broad.tsv	rum	Romanian; Moldavian; Moldovan	Romanian	Latin		False	Broad	True	4103
rum_latn_narrow.tsv	rum	Romanian; Moldavian; Moldovan	Romanian	Latin		False	Narrow	True	6377
rum_latn_narrow_filtered.tsv	rum	Romanian; Moldavian; Moldovan	Romanian	Latin		True	Narrow	True	6271
rup_latn_narrow.tsv	rup	Macedo-Romanian	Aromanian	Latin		False	Narrow	True	149
rus_cyrl_narrow.tsv	rus	Russian	Russian	Cyrillic		False	Narrow	True	402586
sah_cyrl_broad.tsv	sah	Yakut	Yakut	Cyrillic		False	Broad	True	162
san_deva_broad.tsv	san	Sanskrit	Sanskrit	Devanagari		False	Broad	False	6839
san_deva_narrow.tsv	san	Sanskrit	Sanskrit	Devanagari		False	Narrow	False	673
sce_latn_broad.tsv	sce	Dongxiang	Dongxiang	Latin		False	Broad	True	119
scn_latn_broad.tsv	scn	Sicilian	Sicilian	Latin		False	Broad	True	855
scn_latn_narrow.tsv	scn	Sicilian	Sicilian	Latin		False	Narrow	True	287
sco_latn_broad.tsv	sco	Scots	Scots	Latin		False	Broad	True	900
sco_latn_narrow.tsv	sco	Scots	Scots	Latin		False	Narrow	True	438
sga_latn_broad.tsv	sga	Old Irish (to 900)	Old Irish	Latin		False	Broad	True	2289
shn_mymr_broad.tsv	shn	Shan	Shan	Myanmar		False	Broad	False	487
slo_latn_broad.tsv	slo	Slovak	Slovak	Latin		False	Broad	True	3620
slo_latn_narrow.tsv	slo	Slovak	Slovak	Latin		False	Narrow	True	1620
slv_latn_broad.tsv	slv	Slovenian	Slovene	Latin		False	Broad	True	4396
slv_latn_broad_filtered.tsv	slv	Slovenian	Slovene	Latin		True	Broad	True	4390
sme_latn_broad.tsv	sme	Northern Sami	Northern Sami	Latin		False	Broad	True	3387
spa_latn_ca_broad.tsv	spa	Spanish; Castilian	Spanish	Latin	Castilian	False	Broad	True	60805
spa_latn_ca_broad_filtered.tsv	spa	Spanish; Castilian	Spanish	Latin	Castilian	True	Broad	True	60677
spa_latn_ca_narrow.tsv	spa	Spanish; Castilian	Spanish	Latin	Castilian	False	Narrow	True	52190
spa_latn_la_broad.tsv	spa	Spanish; Castilian	Spanish	Latin	Latin America	False	Broad	True	48718
spa_latn_la_broad_filtered.tsv	spa	Spanish; Castilian	Spanish	Latin	Latin America	True	Broad	True	48649
spa_latn_la_narrow.tsv	spa	Spanish; Castilian	Spanish	Latin	Latin America	False	Narrow	True	41854
srd_latn_broad.tsv	srd	Sardinian	Sardinian	Latin		False	Broad	True	216
srn_latn_broad.tsv	srn	Sranan Tongo	Sranan Tongo	Latin		False	Broad	True	162
stq_latn_broad.tsv	stq	Saterfriesisch	Saterland Frisian	Latin		False	Broad	True	174
swe_latn_broad.tsv	swe	Swedish	Swedish	Latin		False	Broad	True	3544
swe_latn_narrow.tsv	swe	Swedish	Swedish	Latin		False	Narrow	True	222
syc_syrc_narrow.tsv	syc	Classical Syriac	Classical Syriac	Syriac		False	Narrow	False	5947
syl_sylo_broad.tsv	syl	Sylheti	Sylheti	Syloti Nagri		False	Broad	False	224
tam_taml_broad.tsv	tam	Tamil	Tamil	Tamil		False	Broad	False	2485
tam_taml_narrow.tsv	tam	Tamil	Tamil	Tamil		False	Narrow	False	2386
tel_telu_broad.tsv	tel	Telugu	Telugu	Telugu		False	Broad	False	442
tel_telu_narrow.tsv	tel	Telugu	Telugu	Telugu		False	Narrow	False	386
tgk_cyrl_broad.tsv	tgk	Tajik	Tajik	Cyrillic		False	Broad	True	142
tgl_latn_broad.tsv	tgl	Tagalog	Tagalog	Latin		False	Broad	True	3321
tgl_latn_narrow.tsv	tgl	Tagalog	Tagalog	Latin		False	Narrow	True	1915
