
абвінавачваць	абвінава́чвай	V;IMP;2;SG
абвінавачваць	бу́дзем абвінава́чваць	V;FUT;1;PL
абвінавачваць	абвінава́чвае	V;PRS;3;SG
абвінавачваць	абвінава́чваем	V;PRS;1;PL
абвінавачваць	абвінава́чваеш	V;PRS;2;SG
абвінавачваць	абвінава́чвала	V;PST;SG;FEM
абвінавачваць	абвінава́чвала	V;PST;SG;NEUT
абвінавачваць	бу́дзеце абвінава́чваць	V;FUT;2;PL
абвінавачваць	абвінава́чваў	V;PST;SG;MASC
абвінавачваць	бу́дзеш абвінава́чваць	V;FUT;2;SG
абвінавачваць	абвінава́чваюць	V;PRS;3;PL
абвінавачваць	абвінава́чваю	V;PRS;1;SG
абвінавачваць	бу́дуць абвінава́чваць	V;FUT;3;PL
абвінавачваць	бу́ду абвінава́чваць	V;FUT;1;SG
абвінавачваць	бу́дзе абвінава́чваць	V;FUT;3;SG
абвінавачваць	абвінава́чваеце	V;PRS;2;PL

абедаць	абе́дайце	V;IMP;2;PL
абедаць	абе́далі	V;PST;PL
абедаць	абе́дай	V;IMP;2;SG
абедаць	бу́дзем абе́даць	V;FUT;1;PL
абедаць	абе́дае	V;PRS;3;SG
абедаць	абе́даем	V;PRS;1;PL
абедаць	абе́даеш	V;PRS;2;SG
абедаць	абе́дала	V;PST;SG;FEM
абедаць	абе́дала	V;PST;SG;NEUT
абедаць	бу́дзеце абе́даць	V;FUT;2;PL
абедаць	абе́даў	V;PST;SG;MASC
абедаць	бу́дзеш абе́даць	V;FUT;2;SG
абедаць	абе́даюць	V;PRS;3;PL
абедаць	абе́даю	V;PRS;1;SG
абедаць	бу́дуць абе́даць	V;FUT;3;PL
абедаць	бу́ду абе́даць	V;FUT;1;SG
абедаць	бу́дзе абе́даць	V;FUT;3;SG
абедаць	абе́даеце	V;PRS;2;PL

аблічча	аблі́ччаў	N;GEN;PL
аблічча	аблі́ччы	N;ESS;SG
аблічча	аблі́ччы	N;ACC;PL
аблічча	аблі́ччам	N;INS;SG
аблічча	аблі́чча	N;GEN;SG
аблічча	аблі́чча	N;NOM;SG
аблічча	аблі́ччамі	N;INS;PL
аблічча	аблі́ччы	N;NOM;PL
аблічча	аблі́чча	N;ACC;SG
аблічча	аблі́ччам	N;DAT;PL
аблічча	аблі́ччу	N;DAT;SG
аблічча	аблі́ччах	N;ESS;PL

абносіць	абно́сьце	V;IMP;2;PL
абносіць	абно́сі́лі	V;PST;PL
абносіць	абно́сь	V;IMP;2;SG
абносіць	бу́дзем абно́сіць	V;FUT;1;PL
абносіць	абно́сіць	V;PRS;3;SG
абносіць	абно́сім	V;PRS;1;PL
абносіць	абно́сіш	V;PRS;2;SG
абносіць	абно́сі́ла	V;PST;SG;FEM
абносіць	абно́сі́ла	V;PST;SG;NEUT
абносіць	бу́дзеце абно́сіць	V;FUT;2;PL
абносіць	абно́сі́ў	V;PST;SG;MASC
абносіць	бу́дзеш абно́сіць	V;FUT;2;SG
абносіць	абно́сяць	V;PRS;3;PL
абносіць	абно́шу	V;PRS;1;SG
абносіць	бу́дуць абно́сіць	V;FUT;3;PL
абносіць	бу́ду абно́сіць	V;FUT;1;SG
абносіць	бу́дзе абно́сіць	V;FUT;3;SG
абносіць	абно́сіце	V;PRS;2;PL

абразлівы	абра́злівых	ADJ;ESS;PL
абразлівы	абра́злівая	ADJ;NOM;FEM;SG
абразлівы	абра́злівага	ADJ;GEN;MASC;SG
абразлівы	абра́злівага	ADJ;GEN;NEUT;SG
абразлівы	абра́злівай	ADJ;INS;FEM;SG
абразлівы	абра́зліваю	ADJ;INS;FEM;SG
абразлівы	абра́злівы	ADJ;INAN;ACC;MASC;SG
абразлівы	абра́злівай	ADJ;ESS;FEM;SG
абразлівы	абра́злівае	ADJ;NOM;NEUT;SG
абразлівы	абра́злівым	ADJ;DAT;PL
абразлівы	абра́злівую	ADJ;ACC;FEM;SG
абразлівы	абра́злівымі	ADJ;INS;PL
абразлівы	абра́злівай	ADJ;GEN;FEM;SG
абразлівы	абра́злівы	ADJ;NOM;MASC;SG
абразлівы	абра́злівай	ADJ;DAT;FEM;SG
абразлівы	абра́злівым	ADJ;ESS;MASC;SG
абразлівы	абра́злівым	ADJ;ESS;NEUT;SG
абразлівы	абра́злівых	ADJ;ACC;ANIM;PL
абразлівы	абра́злівыя	ADJ;NOM;PL
абразлівы	абра́злівых	ADJ;GEN;PL
абразлівы	абра́злівага	ADJ;ANIM;ACC;MASC;SG
абразлівы	абра́злівым	ADJ;INS;MASC;SG
абразлівы	абра́злівым	ADJ;INS;NEUT;SG
абразлівы	абра́зліваму	ADJ;DAT;MASC;SG
абразлівы	абра́зліваму	ADJ;DAT;NEUT;SG
абразлівы	абра́злівае	ADJ;ACC;NEUT;SG
абразлівы	абра́злівыя	ADJ;ACC;INAN;PL

абрыдлівы	абры́длівых	ADJ;ESS;PL
абрыдлівы	абры́длівая	ADJ;NOM;FEM;SG
абрыдлівы	абры́длівага	ADJ;GEN;MASC;SG
абрыдлівы	абры́длівага	ADJ;GEN;NEUT;SG
абрыдлівы	абры́длівай	ADJ;INS;FEM;SG
абрыдлівы	абры́дліваю	ADJ;INS;FEM;SG
абрыдлівы	абры́длівы	ADJ;INAN;ACC;MASC;SG
абрыдлівы	абры́длівай	ADJ;ESS;FEM;SG
абрыдлівы	абры́длівае	ADJ;NOM;NEUT;SG
абрыдлівы	абры́длівым	ADJ;DAT;PL
абрыдлівы	абры́длівую	ADJ;ACC;FEM;SG
абрыдлівы	абры́длівымі	ADJ;INS;PL
абрыдлівы	абры́длівай	ADJ;GEN;FEM;SG
абрыдлівы	абры́длівы	ADJ;NOM;MASC;SG
абрыдлівы	абры́длівай	ADJ;DAT;FEM;SG
абрыдлівы	абры́длівым	ADJ;ESS;MASC;SG
абрыдлівы	абры́длівым	ADJ;ESS;NEUT;SG
абрыдлівы	абры́длівых	ADJ;ACC;ANIM;PL
абрыдлівы	абры́длівыя	ADJ;NOM;PL
абрыдлівы	абры́длівых	ADJ;GEN;PL
абрыдлівы	абры́длівага	ADJ;ANIM;ACC;MASC;SG
абрыдлівы	абры́длівым	ADJ;INS;MASC;SG
абрыдлівы	абры́длівым	ADJ;INS;NEUT;SG
абрыдлівы	абры́дліваму	ADJ;DAT;MASC;SG
абрыдлівы	абры́дліваму	ADJ;DAT;NEUT;SG
абрыдлівы	абры́длівае	ADJ;ACC;NEUT;SG
абрыдлівы	абры́длівыя	ADJ;ACC;INAN;PL

абрэвіятура	абрэвіяту́ры	N;NOM;PL
абрэвіятура	абрэвіяту́рам	N;DAT;PL
абрэвіятура	абрэвіяту́рамі	N;INS;PL
абрэвіятура	абрэвіяту́ры	N;ESS;SG
абрэвіятура	абрэвіяту́ры	N;DAT;SG
абрэвіятура	абрэвіяту́ры	N;GEN;SG
абрэвіятура	абрэвіяту́рах	N;ESS;PL
абрэвіятура	абрэвіяту́р	N;GEN;PL
абрэвіятура	абрэвіяту́рай	N;INS;SG
абрэвіятура	абрэвіяту́ры	N;ACC;PL
абрэвіятура	абрэвіяту́ру	N;ACC;SG
абрэвіятура	абрэвіяту́ра	N;NOM;SG

абсалютны	абсалю́тных	ADJ;ESS;PL
абсалютны	абсалю́тная	ADJ;NOM;FEM;SG
абсалютны	абсалю́тнага	ADJ;GEN;MASC;SG
абсалютны	абсалю́тнага	ADJ;GEN;NEUT;SG
абсалютны	абсалю́тнай	ADJ;INS;FEM;SG
абсалютны	абсалю́тнаю	ADJ;INS;FEM;SG
абсалютны	абсалю́тны	ADJ;INAN;ACC;MASC;SG
абсалютны	абсалю́тнай	ADJ;ESS;FEM;SG
абсалютны	абсалю́тнае	ADJ;NOM;NEUT;SG
абсалютны	абсалю́тным	ADJ;DAT;PL
абсалютны	абсалю́тную	ADJ;ACC;FEM;SG
абсалютны	абсалю́тнымі	ADJ;INS;PL
абсалютны	абсалю́тнай	ADJ;GEN;FEM;SG
абсалютны	абсалю́тны	ADJ;NOM;MASC;SG
абсалютны	абсалю́тнай	ADJ;DAT;FEM;SG
абсалютны	абсалю́тным	ADJ;ESS;MASC;SG
абсалютны	абсалю́тным	ADJ;ESS;NEUT;SG
абсалютны	абсалю́тных	ADJ;ACC;ANIM;PL
абсалютны	абсалю́тныя	ADJ;NOM;PL
абсалютны	абсалю́тных	ADJ;GEN;PL
абсалютны	абсалю́тнага	ADJ;ANIM;ACC;MASC;SG
абсалютны	абсалю́тным	ADJ;INS;MASC;SG
абсалютны	абсалю́тным	ADJ;INS;NEUT;SG
абсалютны	абсалю́тнаму	ADJ;DAT;MASC;SG
абсалютны	абсалю́тнаму	ADJ;DAT;NEUT;SG
абсалютны	абсалю́тнае	ADJ;ACC;NEUT;SG
абсалютны	абсалю́тныя	ADJ;ACC;INAN;PL

абстрактны	абстра́ктных	ADJ;ESS;PL
абстрактны	абстра́ктная	ADJ;NOM;FEM;SG
абстрактны	абстра́ктнага	ADJ;GEN;MASC;SG
абстрактны	абстра́ктнага	ADJ;GEN;NEUT;SG
абстрактны	абстра́ктнай	ADJ;INS;FEM;SG
абстрактны	абстра́ктнаю	ADJ;INS;FEM;SG
абстрактны	абстра́ктны	ADJ;INAN;ACC;MASC;SG
абстрактны	абстра́ктнай	ADJ;ESS;FEM;SG
абстрактны	абстра́ктнае	ADJ;NOM;NEUT;SG
абстрактны	абстра́ктным	ADJ;DAT;PL
абстрактны	абстра́ктную	ADJ;ACC;FEM;SG
абстрактны	абстра́ктнымі	ADJ;INS;PL
абстрактны	абстра́ктнай	ADJ;GEN;FEM;SG
абстрактны	абстра́ктны	ADJ;NOM;MASC;SG
абстрактны	абстра́ктнай	ADJ;DAT;FEM;SG
абстрактны	абстра́ктным	ADJ;ESS;MASC;SG
абстрактны	абстра́ктным	ADJ;ESS;NEUT;SG
абстрактны	абстра́ктных	ADJ;ACC;ANIM;PL
абстрактны	абстра́ктныя	ADJ;NOM;PL
абстрактны	абстра́ктных	ADJ;GEN;PL
абстрактны	абстра́ктнага	ADJ;ANIM;ACC;MASC;SG
абстрактны	абстра́ктным	ADJ;INS;MASC;SG
абстрактны	абстра́ктным	ADJ;INS;NEUT;SG
абстрактны	абстра́ктнаму	ADJ;DAT;MASC;SG
абстрактны	абстра́ктнаму	ADJ;DAT;NEUT;SG
абстрактны	абстра́ктнае	ADJ;ACC;NEUT;SG
абстрактны	абстра́ктныя	ADJ;ACC;INAN;PL

абцугі	абцуга́х	N;ESS;SG
абцугі	абцуга́мі	N;INS;SG
абцугі	абцуго́ў	N;GEN;SG
абцугі	абцугі́	N;NOM;SG
абцугі	абцугі́	N;ACC;SG
абцугі	абцуга́м	N;DAT;SG

авантура	аванту́ры	N;NOM;PL
авантура	аванту́рам	N;DAT;PL
авантура	аванту́рамі	N;INS;PL
авантура	аванту́ры	N;ESS;SG
авантура	аванту́ры	N;DAT;SG
авантура	аванту́ры	N;GEN;SG
авантура	аванту́рах	N;ESS;PL
авантура	аванту́р	N;GEN;PL
авантура	аванту́рай	N;INS;SG
авантура	аванту́ры	N;ACC;PL
авантура	аванту́ру	N;ACC;SG
авантура	аванту́ра	N;NOM;SG

авантурны	аванту́рных	ADJ;ESS;PL
авантурны	аванту́рная	ADJ;NOM;FEM;SG
авантурны	аванту́рнага	ADJ;GEN;MASC;SG
авантурны	аванту́рнага	ADJ;GEN;NEUT;SG
авантурны	аванту́рнай	ADJ;INS;FEM;SG
авантурны	аванту́рнаю	ADJ;INS;FEM;SG
авантурны	аванту́рны	ADJ;INAN;ACC;MASC;SG
авантурны	аванту́рнай	ADJ;ESS;FEM;SG
авантурны	аванту́рнае	ADJ;NOM;NEUT;SG
авантурны	аванту́рным	ADJ;DAT;PL
авантурны	аванту́рную	ADJ;ACC;FEM;SG
авантурны	аванту́рнымі	ADJ;INS;PL
авантурны	аванту́рнай	ADJ;GEN;FEM;SG
авантурны	аванту́рны	ADJ;NOM;MASC;SG
авантурны	аванту́рнай	ADJ;DAT;FEM;SG
авантурны	аванту́рным	ADJ;ESS;MASC;SG
авантурны	аванту́рным	ADJ;ESS;NEUT;SG
авантурны	аванту́рных	ADJ;ACC;ANIM;PL
авантурны	аванту́рныя	ADJ;NOM;PL
авантурны	аванту́рных	ADJ;GEN;PL
авантурны	аванту́рнага	ADJ;ANIM;ACC;MASC;SG
авантурны	аванту́рным	ADJ;INS;MASC;SG
авантурны	аванту́рным	ADJ;INS;NEUT;SG
авантурны	аванту́рнаму	ADJ;DAT;MASC;SG
авантурны	аванту́рнаму	ADJ;DAT;NEUT;SG
авантурны	аванту́рнае	ADJ;ACC;NEUT;SG
авантурны	аванту́рныя	ADJ;ACC;INAN;PL

агарод	агаро́ды	N;NOM;PL
агарод	агаро́дам	N;DAT;PL
агарод	агаро́дамі	N;INS;PL
агарод	агаро́дзе	N;ESS;SG
агарод	агаро́ду	N;DAT;SG
агарод	агаро́да	N;GEN;SG
агарод	агаро́дах	N;ESS;PL
агарод	агаро́даў	N;GEN;PL
агарод	агаро́дам	N;INS;SG
агарод	агаро́ды	N;ACC;PL
агарод	агаро́д	N;ACC;SG
агарод	агаро́д	N;NOM;SG

агонь	агнёў	N;GEN;PL
агонь	агні́	N;ESS;SG
агонь	агні́	N;ACC;PL
агонь	агнём	N;INS;SG
агонь	агня́	N;GEN;SG
агонь	аго́нь	N;NOM;SG
агонь	агня́мі	N;INS;PL
агонь	агні́	N;NOM;PL
агонь	аго́нь	N;ACC;SG
агонь	агня́м	N;DAT;PL
агонь	агню́	N;DAT;SG
агонь	агня́х	N;ESS;PL

аграрны	агра́рных	ADJ;ESS;PL
аграрны	агра́рная	ADJ;NOM;FEM;SG
аграрны	агра́рнага	ADJ;GEN;MASC;SG
аграрны	агра́рнага	ADJ;GEN;NEUT;SG
аграрны	агра́рнай	ADJ;INS;FEM;SG
аграрны	агра́рнаю	ADJ;INS;FEM;SG
аграрны	агра́рны	ADJ;INAN;ACC;MASC;SG
аграрны	агра́рнай	ADJ;ESS;FEM;SG
аграрны	агра́рнае	ADJ;NOM;NEUT;SG
аграрны	агра́рным	ADJ;DAT;PL
аграрны	агра́рную	ADJ;ACC;FEM;SG
аграрны	агра́рнымі	ADJ;INS;PL
аграрны	агра́рнай	ADJ;GEN;FEM;SG
аграрны	агра́рны	ADJ;NOM;MASC;SG
аграрны	агра́рнай	ADJ;DAT;FEM;SG
аграрны	агра́рным	ADJ;ESS;MASC;SG
аграрны	агра́рным	ADJ;ESS;NEUT;SG
аграрны	агра́рных	ADJ;ACC;ANIM;PL
аграрны	агра́рныя	ADJ;NOM;PL
аграрны	агра́рных	ADJ;GEN;PL
аграрны	агра́рнага	ADJ;ANIM;ACC;MASC;SG
аграрны	агра́рным	ADJ;INS;MASC;SG
аграрны	агра́рным	ADJ;INS;NEUT;SG
аграрны	агра́рнаму	ADJ;DAT;MASC;SG
аграрны	агра́рнаму	ADJ;DAT;NEUT;SG
аграрны	агра́рнае	ADJ;ACC;NEUT;SG
аграрны	агра́рныя	ADJ;ACC;INAN;PL

агульны	агу́льнымі	ADJ;INS;PL
агульны	агу́льную	ADJ;ACC;FEM;SG
агульны	агу́льны	ADJ;NOM;MASC;SG
агульны	агу́льныя	ADJ;ACC;INAN;PL
агульны	агу́льнай	ADJ;INS;FEM;SG
агульны	агу́льнаю	ADJ;INS;FEM;SG
агульны	агу́льных	ADJ;GEN;PL
агульны	агу́льным	ADJ;ESS;MASC;SG
агульны	агу́льным	ADJ;ESS;NEUT;SG
агульны	агу́льнае	ADJ;NOM;NEUT;SG
агульны	агу́льнае	ADJ;ACC;NEUT;SG
агульны	агу́льнаму	ADJ;DAT;MASC;SG
агульны	агу́льнаму	ADJ;DAT;NEUT;SG
агульны	агу́льнай	ADJ;GEN;FEM;SG
агульны	агу́льнай	ADJ;ESS;FEM;SG
агульны	агу́льным	ADJ;INS;MASC;SG
агульны	агу́льным	ADJ;INS;NEUT;SG
агульны	агу́льная	ADJ;NOM;FEM;SG
агульны	агу́льнай	ADJ;DAT;FEM;SG
агульны	агу́льных	ADJ;ACC;ANIM;PL
агульны	агу́льных	ADJ;ESS;PL
агульны	агу́льны	ADJ;INAN;ACC;MASC;SG
агульны	агу́льнага	ADJ;GEN;MASC;SG
агульны	агу́льнага	ADJ;GEN;NEUT;SG
агульны	агу́льным	ADJ;DAT;PL
агульны	агу́льнага	ADJ;ANIM;ACC;MASC;SG
агульны	агу́льныя	ADJ;NOM;PL

адвольны	адво́льнымі	ADJ;INS;PL
адвольны	адво́льную	ADJ;ACC;FEM;SG
адвольны	адво́льны	ADJ;NOM;MASC;SG
адвольны	адво́льныя	ADJ;ACC;INAN;PL
адвольны	адво́льнай	ADJ;INS;FEM;SG
адвольны	адво́льнаю	ADJ;INS;FEM;SG
адвольны	адво́льных	ADJ;GEN;PL
адвольны	адво́льным	ADJ;ESS;MASC;SG
адвольны	адво́льным	ADJ;ESS;NEUT;SG
адвольны	адво́льнае	ADJ;NOM;NEUT;SG
адвольны	адво́льнае	ADJ;ACC;NEUT;SG
адвольны	адво́льнаму	ADJ;DAT;MASC;SG
адвольны	адво́льнаму	ADJ;DAT;NEUT;SG
адвольны	адво́льнай	ADJ;GEN;FEM;SG
адвольны	адво́льнай	ADJ;ESS;FEM;SG
адвольны	адво́льным	ADJ;INS;MASC;SG
